utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2.fold_change.	test_stat	p_value	q_value	significant
FBgn0002783	0.0531507930839954	0.556	3630	0.356	101	0.369	252	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002783	mor-RA,mor-RB	chr3R:15965445-15972913	mock	miR124	OK	79.3344	84.6451	0.0934811	0.388418	0.6318	0.889524	no
FBgn0002787	0.333507382593664	0.565	1077	0.459	185	0.387	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002787	Rpn8-RA,Rpn8-RC	chr2R:24392128-24404527	mock	miR124	OK	187.051	198.554	0.086102	0.212427	0.79025	0.937965	no
FBgn0002791	0.182063854527252	0.484	2409	0.346	78	0.353	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002791	mr-RA	chr2R:23972430-23975408	mock	miR124	OK	29.3164	32.9547	0.168779	0.56728	0.48385	0.824696	no
FBgn0002868	-0.621079996965611	0.634	123	0.392	125	0.4	452	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002868	MtnA-RA,MtnA-RB	chr3R:9783406-9784370	mock	miR124	OK	4874.14	2909.1	-0.744577	-3.3073	5e-05	0.00508611	yes
FBgn0002872	0.450285269095749	0.497	3843	0.5	26	0.319	248	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002872	mu2-RA,mu2-RB,mu2-RC	chr3L:1941067-1947475	mock	miR124	OK	5.70764	9.96427	0.803871	1.39448	0.11045	0.505552	no
FBgn0002873	0.148237586128993	0.496	7704	0.384	388	0.378	365	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002873	mud-RF,mud-RG,mud-RH,mud-RI,mud-RJ,mud-RK,mud-RL	chrX:14247731-14258595	mock	miR124	OK	5.26983	12.15	1.20513	3.54812	1e-04	0.00861647	yes
FBgn0002878	0.0438188249090214	0.557	4278	0.491	108	0.23	482	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	FBgn0002878	mus101-RA	chrX:13722245-13727113	mock	miR124	OK	13.4865	14.6672	0.121076	0.376499	0.64145	0.892304	no
FBgn0002891	0.249681174804625	0.521	6393	0.366	71	0.329	286	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	FBgn0002891	mus205-RA	chr2R:7793624-7806385	mock	miR124	OK	7.84948	9.50814	0.276566	0.688135	0.39115	0.774972	no
FBgn0002899	0.178140604230452	0.492	3156	0.483	29	0.33	179	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0002899	mus301-RA	chr3L:8137807-8151813	mock	miR124	OK	16.1744	20.0501	0.309899	0.946755	0.2439	0.684696	no
FBgn0002901	-0.336978637967746	0.494	2541	0.376	101	0.299	174	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0002901	mus304-RA	chr3L:18109813-18112847	mock	miR124	OK	8.58967	6.58779	-0.382809	-0.778893	0.3448	0.749962	no
FBgn0002905	0.19982712291869	0.505	6180	0.413	92	0.338	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0002905	mus308-RA	chr3R:12705093-12712299	mock	miR124	OK	7.85865	9.67893	0.300565	0.753691	0.3456	0.749962	no
FBgn0002906	0.447633061162491	0.492	4464	0.357	126	0.264	216	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0002906	Blm-RA	chr3R:11735446-11741783	mock	miR124	OK	6.46209	8.40934	0.379991	0.879121	0.26915	0.703778	no
FBgn0002914	0.219013592096336	0.518	1974	0.421	656	0.277	235	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0002914	Myb-RA,Myb-RB,Myb-RD,Myb-RE	chrX:15853420-15857823	mock	miR124	OK	77.6008	103.596	0.416825	1.69769	0.038	0.312009	no
FBgn0002921	-0.0846251177563124	0.549	3126	0.154	26	0.34	2308	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0002921	Atpalpha-RA,Atpalpha-RB,Atpalpha-RC,Atpalpha-RD,Atpalpha-RE,Atpalpha-RF,Atpalpha-RG,Atpalpha-RH,Atpalpha-RI,Atpalpha-RJ,Atpalpha-RK	chr3R:20948713-20976239	mock	miR124	OK	159.358	187.735	0.236421	1.08907	0.1765	0.606895	no
FBgn0002922	-0.699938900627158	0.53	999	0.327	401	0.341	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0002922	nau-RA,nau-RB	chr3R:23711526-23718357	mock	miR124	OK	8.14635	4.21869	-0.949357	-1.3208	0.0983	0.48711	no
FBgn0002924	0.258376613766764	0.573	2103	0.523	501	0.293	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002924	ncd-RA,ncd-RB	chr3R:29803195-29816451	mock	miR124	OK	312.286	367.952	0.236652	0.951311	0.23525	0.677535	no
FBgn0002948	-0.121934514619909	0.556	2001	0.375	152	0.236	296	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002948	nod-RA,nod-RB	chrX:11580771-11585750	mock	miR124	OK	13.2905	9.37338	-0.503759	-1.02889	0.2073	0.646345	no
FBgn0002989	-0.507861486534231	0.538	2355	0.48	50	0.362	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0002989	okr-RA	chr2L:2988115-2992759	mock	miR124	OK	12.4335	9.0461	-0.458868	-0.833984	0.2926	0.718226	no
FBgn0003008	0.0814854267689101	0.498	576	0.358	81	0.373	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003008	or-RA	chr2R:23967938-23970073	mock	miR124	OK	32.6704	28.6583	-0.189033	-0.360241	0.65295	0.89588	no
FBgn0003041	-0.0559637269850668	0.504	3936	0.435	496	0.4	615	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003041	pbl-RA,pbl-RB,pbl-RC,pbl-RD,pbl-RE,pbl-RF	chr3L:7896108-7911954	mock	miR124	OK	38.4634	45.4983	0.242325	0.920226	0.25115	0.692293	no
FBgn0003048	-0.410794523619655	0.556	10254	0.559	415	0.351	1450	0	0	0	2	0	0	0	1	0	1	4	0	0	0	0	0	0	1	0	0	0	1	FBgn0003048	pcx-RC,pcx-RE,pcx-RF	chrX:2225295-2242035	mock	miR124	OK	5.92823	6.41131	0.11302	0.309852	0.7003	0.911733	no
FBgn0003062	-0.385923665644336	0.656	1035	0.443	131	0.283	152	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003062	Fib-RA	chr2R:23072908-23074725	mock	miR124	OK	243.379	194.214	-0.32556	-1.31607	0.10245	0.491057	no
FBgn0003067	-0.30506555376931	0.591	1944	0.336	271	0.391	271	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003067	Pepck-RA	chr2R:18536766-18539416	mock	miR124	OK	5.20648	3.54599	-0.554119	-0.782476	0.3129	0.732166	no
FBgn0003071	0.238664090555296	0.545	2853	0.206	102	0.392	582	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003071	Pfk-RA,Pfk-RB,Pfk-RC,Pfk-RD,Pfk-RE	chr2R:10109739-10117457	mock	miR124	OK	29.8082	32.553	0.127084	0.429477	0.5967	0.873825	no
FBgn0003074	0.210760315053149	0.574	1677	0.505	503	0.368	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003074	Pgi-RA,Pgi-RB,Pgi-RC	chr2R:8910899-8914069	mock	miR124	OK	78.6842	79.8337	0.0209239	0.079938	0.91965	0.977916	no
FBgn0003076	0.158295600230705	0.542	1683	0.537	41	0.429	119	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003076	Pgm-RA	chr3L:16122001-16128531	mock	miR124	OK	50.7761	54.4881	0.101792	0.281742	0.72745	0.917609	no
FBgn0003079	-0.167368587716815	0.533	2220	0.448	1588	0.415	439	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003079	Raf-RA,Raf-RE	chrX:2295465-2343870	mock	miR124	OK	20.7275	20.6827	-0.00311993	-0.00662517	0.99375	0.998111	no
FBgn0003082	-0.270311810612047	0.535	1668	0.284	215	0.375	32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	FBgn0003082	phr-RA,phr-RB	chr2R:7825288-7828678	mock	miR124	OK	31.2472	26.307	-0.248281	-0.677568	0.399	0.779689	no
FBgn0003087	-0.354338775652571	0.423	600	0.336	110	0.28	268	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003087	pim-RA,pim-RB	chr2L:10362988-10364092	mock	miR124	OK	15.2934	16.1721	0.0806016	0.142362	0.85225	0.958078	no
FBgn0003116	0.547082311244392	0.552	1218	0.416	89	0.35	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003116	pn-RA	chrX:2181210-2184668	mock	miR124	OK	8.89638	14.4651	0.701289	0.908437	0.2514	0.692368	no
FBgn0003117	-0.178582376953333	0.603	1623	0.381	494	0.342	1484	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	FBgn0003117	pnr-RA,pnr-RB,pnr-RC,pnr-RD	chr3R:16026078-16041796	mock	miR124	OK	65.1845	61.4058	-0.0861555	-0.331503	0.6793	0.906228	no
FBgn0003118	-0.0774460918366233	0.539	2157	0.443	783	0.383	1134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003118	pnt-RB,pnt-RC,pnt-RD,pnt-RE	chr3R:23290230-23346167	mock	miR124	OK	51.4564	73.4455	0.513323	1.98449	0.0132	0.188454	no
FBgn0003124	-0.0883557579080259	0.519	1731	0.427	656	0.331	593	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0003124	polo-RA,polo-RB	chr3L:20309653-20313466	mock	miR124	OK	134.92	153.314	0.184381	0.795377	0.3213	0.736985	no
FBgn0003134	-0.0809294536781801	0.545	984	0.512	389	0.357	1837	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003134	Pp1alpha-96A-RA,Pp1alpha-96A-RB	chr3R:24518269-24522331	mock	miR124	OK	12.7153	21.0549	0.727596	1.81082	0.02975	0.278499	no
FBgn0003137	-0.245340939202661	0.565	8697	0.46	383	0.343	464	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	FBgn0003137	Ppn-RC,Ppn-RE,Ppn-RF,Ppn-RG	chr3R:28520664-28540324	mock	miR124	OK	26.1882	30.2738	0.20915	0.842088	0.29815	0.723066	no
FBgn0003139	0.0202657890433815	0.562	912	0.475	99	0.377	664	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	FBgn0003139	PpV-RA,PpV-RB,PpV-RC,PpV-RD	chrX:6371064-6372915	mock	miR124	OK	42.6671	40.886	-0.0615169	-0.188918	0.8152	0.947217	no
FBgn0003141	0.207143605876941	0.513	507	0.423	369	0.365	197	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003141	pr-RC	chr2L:20066390-20075458	mock	miR124	OK	27.9633	35.7903	0.356032	0.572253	0.4496	0.805963	no
FBgn0003165	-0.0344615588941284	0.605	4602	0.359	1019	0.337	4602	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	FBgn0003165	pum-RA,pum-RB,pum-RC,pum-RD,pum-RE,pum-RF,pum-RG,pum-RH	chr3R:9066342-9237682	mock	miR124	OK	10.8599	14.9139	0.457655	1.37841	0.0892	0.463853	no
FBgn0003169	0.193668133719211	0.525	1563	0.489	458	0.331	692	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0003169	put-RB,put-RC	chr3R:14619029-14625703	mock	miR124	OK	35.2235	37.5686	0.0929874	0.32608	0.6859	0.908907	no
FBgn0003175	0.443790360437125	0.592	5988	0.449	555	0.348	299	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003175	px-RA,px-RB,px-RD,px-RE	chr2R:22494296-22562065	mock	miR124	OK	7.17543	12.6012	0.812423	2.05169	0.0144	0.195985	no
FBgn0003189	0.120762579937996	0.571	6675	0.409	264	0.339	118	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	FBgn0003189	r-RA,r-RD,r-RE	chrX:16655358-16668712	mock	miR124	OK	60.5986	69.0235	0.187802	0.841361	0.2951	0.719478	no
FBgn0003204	-0.06229748681722	0.576	1614	0.503	302	0.415	894	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	FBgn0003204	ras-RA,ras-RC,ras-RD,ras-RE	chrX:10711162-10757666	mock	miR124	OK	72.1218	62.5601	-0.205193	-0.67665	0.4	0.779696	no
FBgn0003205	-0.209407777653409	0.547	570	0.512	441	0.357	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	FBgn0003205	Ras85D-RA	chr3R:9510560-9513067	mock	miR124	OK	72.772	66.8307	-0.122871	-0.464831	0.5678	0.863566	no
FBgn0003206	-0.444967835805484	0.573	579	0.456	103	0.357	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0003206	Ras64B-RA	chr3L:4139075-4141398	mock	miR124	OK	30.5176	21.0537	-0.535565	-1.43296	0.0782	0.441246	no
FBgn0003209	0.091550871833991	0.544	2970	0.4	750	0.328	555	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003209	raw-RA,raw-RB,raw-RC,raw-RD,raw-RE	chr2L:8709879-8740660	mock	miR124	OK	5.04873	6.25065	0.308087	0.599721	0.4532	0.807797	no
FBgn0003210	-0.262796319827907	0.539	3483	0.424	321	0.347	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	FBgn0003210	rb-RA,rb-RC,rb-RD	chrX:4535634-4540626	mock	miR124	OK	18.4745	16.5278	-0.160644	-0.519504	0.5131	0.838943	no
FBgn0003227	0.578196903168062	0.548	2658	0.533	15	0.331	1458	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	FBgn0003227	rec-RA,rec-RB	chr3R:15804247-15832632	mock	miR124	OK	5.82508	7.62644	0.388732	0.696733	0.3839	0.772631	no
FBgn0003231	0.0740116018259517	0.538	1800	0.41	349	0.26	246	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003231	ref(2)P-RA,ref(2)P-RB	chr2L:19542467-19546959	mock	miR124	OK	97.2626	110.814	0.188184	0.731095	0.36275	0.758647	no
FBgn0003256	0.0441884673017622	0.392	1131	0.275	102	0.281	839	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0003256	rl-RA,rl-RC,rl-RD,rl-RE,rl-RG,rl-RH,rl-RI	chr2R:1071461-1125927	mock	miR124	OK	10.5615	16.9358	0.681266	1.46579	0.07365	0.429811	no
FBgn0003257	0.0883528053084758	0.592	1482	0.436	101	0.395	456	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	FBgn0003257	r-l-RA	chr3R:21065240-21073319	mock	miR124	OK	68.1618	57.54	-0.244396	-0.443046	0.5818	0.868978	no
FBgn0003261	-0.0852413123187656	0.594	2160	0.495	103	0.347	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003261	Rm62-RA,Rm62-RB,Rm62-RC,Rm62-RD,Rm62-RE,Rm62-RF,Rm62-RH,Rm62-RI,Rm62-RJ,Rm62-RK,Rm62-RL,Rm62-RM	chr3R:6000425-6008579	mock	miR124	OK	398.646	391.569	-0.0258433	-0.125288	0.87625	0.964442	no
FBgn0003268	0.0120947154192589	0.504	6270	0.389	72	0.314	137	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0003268	rod-RA	chr3R:31580950-31588244	mock	miR124	OK	47.6353	50.5426	0.0854699	0.372281	0.64785	0.894212	no
FBgn0003274	0.0795614426117968	0.632	342	0.404	94	0.464	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003274	RpLP2-RA	chr2R:16586128-16586732	mock	miR124	OK	10851.6	9870.7	-0.136681	-0.679955	0.40465	0.781336	no
FBgn0003275	-0.0488960806120214	0.576	396	0.402	92	0.358	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003275	RpII18-RA	chr3R:5371794-5372397	mock	miR124	OK	200.129	146.346	-0.451543	-1.4031	0.0868	0.458872	no
FBgn0003277	-0.00896609317470573	0.549	5664	0.508	360	0.36	712	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003277	RpII215-RA	chrX:11562799-11570326	mock	miR124	OK	36.6356	44.8991	0.293438	1.22651	0.12645	0.530728	no
FBgn0003278	-0.013258267366883	0.482	3390	0.374	99	0.28	75	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003278	RpI135-RA	chr2L:404284-407969	mock	miR124	OK	39.6688	46.086	0.216325	0.837132	0.3036	0.724761	no
FBgn0003279	0.00373080559174395	0.63	1206	0.344	96	0.337	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003279	RpL4-RA	chr3R:27922820-27924888	mock	miR124	OK	3476.91	3113.58	-0.159228	-0.794563	0.3261	0.73794	no
FBgn0003301	-0.130302097690647	0.575	6747	0.503	330	0.325	2192	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	FBgn0003301	rut-RA,rut-RB,rut-RC,rut-RD,rut-RE,rut-RF,rut-RG	chrX:14787477-14826073	mock	miR124	OK	8.10275	9.72657	0.26352	0.856387	0.2945	0.718973	no
FBgn0003317	-0.85245458231505	0.546	1749	0.389	54	0.363	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	1	FBgn0003317	sax-RA,sax-RB,sax-RC	chr2R:7806483-7810067	mock	miR124	OK	22.0052	13.7466	-0.678765	-1.78237	0.02925	0.276779	no
FBgn0003321	-0.246731382634953	0.523	2019	0.375	504	0.347	757	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0003321	sbr-RA	chrX:10832751-10847092	mock	miR124	OK	31.0305	32.2363	0.055	0.110759	0.8873	0.966387	no
FBgn0003328	-1.66098198882781	0.522	3348	0.439	512	0.335	783	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	FBgn0003328	scb-RA,scb-RB	chr2R:15248783-15258498	mock	miR124	OK	5.30466	2.06161	-1.36349	-2.29603	0.00955	0.155211	no
FBgn0003330	-0.0453788220679093	0.594	1308	0.36	114	0.325	120	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003330	Sce-RA	chr3R:27680430-27682029	mock	miR124	OK	37.6146	35.8261	-0.070281	-0.188317	0.821	0.948872	no
FBgn0003334	-0.358939655490517	0.557	2634	0.458	456	0.289	979	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0003334	Scm-RA,Scm-RB	chr3R:9631640-9637611	mock	miR124	OK	5.27915	7.77692	0.558894	0.768157	0.3302	0.740924	no
FBgn0003345	0.0627373891899072	0.538	1878	0.39	518	0.36	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	FBgn0003345	sd-RA,sd-RB,sd-RC,sd-RD,sd-RE,sd-RF,sd-RG,sd-RH,sd-RI,sd-RJ,sd-RK,sd-RL,sd-RM,sd-RN,sd-RO,sd-RP,sd-RQ,sd-RR,sd-RS,sd-RT,sd-RU	chrX:15804369-15827682	mock	miR124	OK	8.76119	17.1177	0.96629	2.36916	0.0049	0.104324	no
FBgn0003346	0.0608609407692481	0.523	1791	0.405	531	0.342	79	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003346	RanGAP-RA,RanGAP-RB,RanGAP-RC	chr2L:19435849-19447317	mock	miR124	OK	92.8363	100.957	0.120978	0.463168	0.56355	0.861795	no
FBgn0003360	0.117566379233587	0.555	939	0.392	186	0.368	728	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003360	sesB-RA,sesB-RB,sesB-RC,sesB-RD,sesB-RE	chrX:10772540-10786958	mock	miR124	OK	742.902	833.024	0.165186	0.804327	0.31905	0.735975	no
FBgn0003371	0.0628180526782108	0.554	3507	0.371	437	0.331	2262	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0003371	sgg-RA,sgg-RB,sgg-RC,sgg-RD,sgg-RE,sgg-RF,sgg-RG,sgg-RH,sgg-RI,sgg-RJ,sgg-RK,sgg-RM,sgg-RN,sgg-RO,sgg-RP,sgg-RQ,sgg-RR	chrX:2633951-2679553	mock	miR124	OK	6.86591	10.1617	0.565622	1.26822	0.1197	0.520104	no
FBgn0003392	-0.200173670875228	0.517	2691	0.437	229	0.317	792	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003392	shi-RA,shi-RB,shi-RC,shi-RE,shi-RF,shi-RG,shi-RH,shi-RI,shi-RJ,shi-RK,shi-RL,shi-RM,shi-RN,shi-RO,shi-RP	chrX:15892115-15906716	mock	miR124	OK	38.9718	41.9212	0.105249	0.393929	0.621	0.886762	no
FBgn0003401	0.534464753726505	0.538	1368	0.402	92	0.325	234	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0003401	shu-RA	chr2R:23841460-23843286	mock	miR124	OK	14.4113	26.2085	0.86283	2.01586	0.0165	0.210438	no
FBgn0003423	0.403390362690751	0.567	2046	0.385	514	0.352	1254	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	FBgn0003423	slgA-RA,slgA-RB,slgA-RC,slgA-RD,slgA-RE,slgA-RF,slgA-RG,slgA-RH,slgA-RI,slgA-RJ,slgA-RK,slgA-RL,slgA-RM,slgA-RN	chrX:21374001-21385159	mock	miR124	OK	44.1766	70.2285	0.668772	2.54363	0.002	0.0612887	no
FBgn0003444	-1.66855272301983	0.481	3111	0.406	244	0.319	653	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	FBgn0003444	smo-RA	chr2L:273835-283269	mock	miR124	OK	8.95552	3.17301	-1.49692	-1.99965	0.0275	0.269265	no
FBgn0003449	0.172391404492543	0.538	651	0.411	112	0.389	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003449	snf-RA	chrX:5309241-5310501	mock	miR124	OK	96.5455	103.797	0.104489	0.331371	0.6792	0.906228	no
FBgn0003459	0.441620164173348	0.511	3114	0.475	177	0.281	942	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0003459	stwl-RA,stwl-RB,stwl-RC	chr3L:14402929-14409939	mock	miR124	OK	6.05354	7.70687	0.348366	0.783994	0.33345	0.741619	no
FBgn0003462	-0.332389704007722	0.583	504	0.366	101	0.39	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003462	Sod-RA,Sod-RD	chr3L:11112280-11113740	mock	miR124	OK	456.35	306.195	-0.575692	-2.27669	0.00515	0.107767	no
FBgn0003464	-0.0923529400196495	0.602	4785	0.544	329	0.427	478	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003464	sol-RA,sol-RB,sol-RE,sol-RF	chrX:21350279-21357912	mock	miR124	OK	28.9407	28.6457	-0.0147833	-0.054486	0.9471	0.985827	no
FBgn0003475	0.462162699767341	0.607	3063	0.394	601	0.37	1217	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0003475	spir-RA,spir-RB,spir-RC,spir-RD,spir-RE,spir-RF,spir-RG,spir-RH,spir-RI,spir-RJ	chr2L:20311218-20348386	mock	miR124	OK	6.13108	6.89368	0.169134	0.265222	0.7172	0.9155	no
FBgn0003479	-0.0330745913449816	0.574	1011	0.388	98	0.306	170	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003479	spn-A-RA,spn-A-RB	chr3R:30052513-30056603	mock	miR124	OK	33.3306	34.7307	0.059367	0.116385	0.8844	0.965946	no
FBgn0003480	-0.0130307609154716	0.539	1026	0.5	160	0.263	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003480	spn-B-RA	chr3R:14328050-14372951	mock	miR124	OK	5.83437	4.36142	-0.41978	-0.401466	0.62235	0.887637	no
FBgn0003482	-0.123228877722159	0.483	813	0.33	88	0.256	125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0003482	spn-D-RA	chr3R:27165715-27167122	mock	miR124	OK	5.18435	4.82171	-0.104617	-0.113827	0.8888	0.966731	no
FBgn0003483	-0.108563346846208	0.485	4305	0.328	64	0.269	309	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0003483	spn-E-RA	chr3R:15837418-15844415	mock	miR124	OK	5.54022	6.59858	0.252213	0.507652	0.529	0.847048	no
FBgn0003495	0.2658799382414	0.515	981	0.443	861	0.331	384	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0003495	spz-RA,spz-RB,spz-RC,spz-RD,spz-RI,spz-RJ,spz-RK,spz-RL	chr3R:27064989-27070070	mock	miR124	OK	21.4653	36.5929	0.769559	2.16799	0.00845	0.143925	no
FBgn0003507	0.0266291902484443	0.574	3795	0.558	86	0.291	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0003507	srp-RA,srp-RB,srp-RD,srp-RE,srp-RF,srp-RG	chr3R:15986151-16004081	mock	miR124	OK	13.7895	23.4945	0.768752	2.07641	0.01105	0.1711	no
