utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2.fold_change.	test_stat	p_value	q_value	significant
FBgn0015781	0.110807858384498	0.577	843	0.42	238	0.345	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015781	P5cr-RA	chr3R:19028930-19031271	mock	miR1	OK	28.1557	33.4086	0.246794	0.510314	0.52085	0.816549	no
FBgn0015789	0.0768262040766217	0.525	615	0.451	293	0.436	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0015789	Rab10-RA	chrX:20251337-20254691	mock	miR1	OK	99.9075	103.957	0.0573235	0.242657	0.76105	0.921852	no
FBgn0015790	-0.907636829471191	0.557	645	0.422	408	0.379	762	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0015790	Rab11-RA,Rab11-RB	chr3R:21111407-21116146	mock	miR1	OK	211.133	116.474	-0.858147	-3.58334	5e-05	0.00167775	yes
FBgn0015791	-0.133942295801285	0.536	720	0.455	167	0.315	581	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015791	Rab14-RA,Rab14-RB,Rab14-RD	chr2L:14355144-14358764	mock	miR1	OK	29.5298	32.0966	0.120246	0.288248	0.7218	0.905347	no
FBgn0015793	0.894008303452177	0.511	660	0.35	120	0.337	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015793	Rab19-RA,Rab19-RB	chr3L:8297017-8299839	mock	miR1	OK	24.4314	45.5109	0.897475	1.91567	0.02495	0.168056	no
FBgn0015794	0.370452775748091	0.556	594	0.377	151	0.284	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015794	Rab18-RA	chrX:5670826-5671812	mock	miR1	OK	72.2893	114.511	0.663635	2.04679	0.01525	0.123811	no
FBgn0015795	-0.00556271814986789	0.529	624	0.413	189	0.335	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	FBgn0015795	Rab7-RA,Rab7-RB,Rab7-RC	chr3R:23993007-23995452	mock	miR1	OK	94.8778	85.921	-0.143059	-0.522249	0.52225	0.817053	no
FBgn0015797	-0.687825504063721	0.581	627	0.495	317	0.407	952	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	FBgn0015797	Rab6-RA,Rab6-RB	chr2L:12107220-12109116	mock	miR1	OK	120.173	74.6601	-0.68671	-2.67242	0.00075	0.0154108	yes
FBgn0015799	-0.102860478792047	0.558	2538	0.53	694	0.346	387	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0015799	Rbf-RA	chrX:797089-801479	mock	miR1	OK	48.5465	43.6765	-0.15251	-0.586383	0.4726	0.792486	no
FBgn0015801	0.252997284187937	0.607	867	0.504	506	0.404	280	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0015801	Reg-5-RA,Reg-5-RB	chr2R:24788007-24793410	mock	miR1	OK	71.9664	99.2296	0.463447	1.65406	0.04175	0.231716	no
FBgn0015803	0.480625112235427	0.545	3933	0.459	148	0.452	1203	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	1	FBgn0015803	RtGEF-RA,RtGEF-RB,RtGEF-RD,RtGEF-RE,RtGEF-RF,RtGEF-RG,RtGEF-RH	chr2L:20350433-20365254	mock	miR1	OK	17.7467	20.7516	0.22567	0.688395	0.38865	0.733292	no
FBgn0015805	-0.448546448534199	0.536	1566	0.485	206	0.449	352	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	FBgn0015805	HDAC1-RA	chr3L:4626733-4629467	mock	miR1	OK	146.902	111.666	-0.39567	-1.65331	0.045	0.243113	no
FBgn0015808	0.427530720673513	0.56	1635	0.389	113	0.341	135	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015808	ScpX-RA	chr2L:18831228-18833630	mock	miR1	OK	45.7293	63.4461	0.472413	1.58567	0.0532	0.266547	no
FBgn0015818	-0.061862347491276	0.614	1044	0.348	89	0.296	510	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015818	Spx-RA	chrX:6255821-6257596	mock	miR1	OK	37.6187	36.6476	-0.0377301	-0.110765	0.8913	0.961915	no
FBgn0015828	-0.182461312314677	0.576	1290	0.48	196	0.397	136	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	FBgn0015828	TfIIEalpha-RA	chr3L:11682037-11683805	mock	miR1	OK	57.1299	50.754	-0.170726	-0.560051	0.48665	0.800932	no
FBgn0015829	-0.0298458359617902	0.532	879	0.348	112	0.293	58	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0015829	TfIIEbeta-RA,TfIIEbeta-RB	chr3L:4287037-4288349	mock	miR1	OK	34.086	34.6222	0.0225218	0.0543975	0.9454	0.980778	no
FBgn0015834	0.114525463605552	0.557	981	0.366	82	0.439	114	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0015834	Trip1-RA	chr2L:4965672-4967775	mock	miR1	OK	554.243	648.094	0.225683	1.01077	0.2086	0.567178	no
FBgn0015838	0.0509628351549438	0.558	1827	0.497	338	0.356	1327	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0015838	Vang-RA	chr2R:9103237-9106796	mock	miR1	OK	5.37806	4.03226	-0.415498	-0.773407	0.3455	0.697965	no
FBgn0015905	-0.313671123415337	0.518	2565	0.368	87	0.247	93	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0015905	ast-RA	chr2L:1077947-1080803	mock	miR1	OK	33.5306	26.3663	-0.34678	-1.15061	0.1567	0.486116	no
FBgn0015924	-0.050065505684589	0.499	1476	0.421	532	0.283	767	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	FBgn0015924	crq-RA,crq-RB,crq-RC,crq-RD,crq-RE	chr2L:431226-453024	mock	miR1	OK	115.159	74.5984	-0.626414	-2.1153	0.00925	0.087875	no
FBgn0015925	-0.364589514625077	0.494	1833	0.516	95	0.318	85	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	FBgn0015925	csul-RA,csul-RB	chr2R:16264651-16266959	mock	miR1	OK	36.5741	32.3981	-0.174912	-0.553323	0.49285	0.804879	no
FBgn0015926	-0.789907691476372	0.568	1950	0.382	102	0.332	301	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	FBgn0015926	dah-RA,dah-RB	chrX:15328341-15333154	mock	miR1	OK	21.6565	13.8879	-0.640976	-1.28257	0.11395	0.416488	no
FBgn0015929	-0.147378720389074	0.545	2601	0.407	371	0.232	99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	FBgn0015929	dpa-RA,dpa-RB	chr2R:7496701-7500145	mock	miR1	OK	65.0083	57.0732	-0.18781	-0.717754	0.37315	0.720973	no
FBgn0015949	-0.10719511306484	0.519	2484	0.459	878	0.332	681	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0015949	hrg-RA,hrg-RB,hrg-RC,hrg-RD	chr2R:19663918-19669832	mock	miR1	OK	21.8738	17.175	-0.348896	-1.10037	0.17935	0.5225	no
FBgn0016031	-0.313010566557279	0.531	1977	0.455	1301	0.34	377	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0016031	lama-RA,lama-RB,lama-RC,lama-RD	chr3L:5343618-5355923	mock	miR1	OK	30.6818	20.6787	-0.569238	-1.83984	0.0257	0.171685	no
FBgn0016034	-0.663943080526873	0.508	1389	0.45	333	0.274	117	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0016034	mael-RA,mael-RB,mael-RC,mael-RD	chr3L:22721202-22727789	mock	miR1	OK	35.2667	21.9834	-0.681891	-1.78979	0.02755	0.179455	no
FBgn0016038	0.128401228258535	0.547	603	0.464	317	0.447	423	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	FBgn0016038	mod(r)-RA,mod(r)-RB,mod(r)-RC,mod(r)-RD,mod(r)-RE,mod(r)-RF	chrX:621529-623051	mock	miR1	OK	54.1779	50.4271	-0.103506	-0.325636	0.6861	0.891921	no
FBgn0016041	-0.58302102022631	0.59	1035	0.377	422	0.327	938	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	FBgn0016041	Tom40-RA,Tom40-RB,Tom40-RC	chrX:7736892-7739978	mock	miR1	OK	39.5922	22.2385	-0.832159	-2.21085	0.00655	0.0694395	no
FBgn0016054	-0.785482453954058	0.522	1623	0.365	244	0.313	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016054	phr6-4-RA,phr6-4-RB,phr6-4-RC,phr6-4-RD	chr2L:20643350-20645791	mock	miR1	OK	13.5097	8.95784	-0.592776	-1.21839	0.13105	0.442306	no
FBgn0016059	0.0623767352766513	0.516	2313	0.46	485	0.347	1471	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	FBgn0016059	Sema-1b-RA,Sema-1b-RB,Sema-1b-RC	chr2R:17672838-17683499	mock	miR1	OK	18.7554	17.6797	-0.0852119	-0.273374	0.73515	0.911616	no
FBgn0016075	0.567464519324292	0.614	5823	0.471	240	0.373	367	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0016075	vkg-RA,vkg-RB,vkg-RC	chr2L:5012143-5028191	mock	miR1	OK	1245.4	1977.76	0.667259	3.105	1e-04	0.00304792	yes
FBgn0016078	0.420814133770651	0.532	1140	0.448	382	0.331	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0016078	wun-RA,wun-RB,wun-RC	chr2R:9400530-9413463	mock	miR1	OK	24.1963	33.6579	0.476158	1.27081	0.11725	0.420819	no
FBgn0016080	-0.256337277776253	0.588	2211	0.312	112	0.331	529	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	FBgn0016080	xmas-1-RA	chrX:17151230-17159306	mock	miR1	OK	9.29562	8.9515	-0.0544213	-0.0739305	0.92675	0.975754	no
FBgn0016081	0.861463399416904	0.539	10635	0.357	277	0.348	155	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0016081	fry-RB,fry-RC,fry-RE,fry-RF,fry-RG,fry-RH,fry-RI,fry-RJ	chr3L:9631833-9679103	mock	miR1	OK	39.5185	49.8824	0.336003	1.51353	0.0656	0.301801	no
FBgn0016119	0.0548454256021602	0.589	321	0.393	84	0.431	181	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0016119	ATPsynCF6-RA,ATPsynCF6-RB,ATPsynCF6-RC	chr3R:23355219-23356064	mock	miR1	OK	331.015	368.41	0.154418	0.576983	0.47755	0.795011	no
FBgn0016120	-0.00662293534252409	0.607	537	0.368	87	0.356	326	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016120	ATPsynD-RA,ATPsynD-RB,ATPsynD-RC	chr3R:19094999-19096271	mock	miR1	OK	596.473	595.352	-0.0027157	-0.0111048	0.9882	0.994454	no
FBgn0016122	0.0259904487855406	0.538	1893	0.481	345	0.308	960	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	FBgn0016122	Acer-RA,Acer-RB	chr2L:8521932-8528618	mock	miR1	OK	10.775	12.4681	0.210553	0.417265	0.5919	0.853369	no
FBgn0016126	-0.0136433021179364	0.431	1218	0.304	1416	0.287	748	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	FBgn0016126	CaMKI-RA,CaMKI-RB,CaMKI-RG,CaMKI-RH,CaMKI-RI	chr4:445503-453947	mock	miR1	OK	5.46909	4.54767	-0.266173	-0.455058	0.57525	0.843954	no
FBgn0016131	0.381034252047837	0.547	954	0.422	659	0.38	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016131	Cdk4-RA,Cdk4-RB,Cdk4-RC,Cdk4-RD,Cdk4-RE	chr2R:16579469-16585448	mock	miR1	OK	37.3275	55.0758	0.561179	1.67129	0.0373	0.217064	no
FBgn0016641	-0.27042420695615	0.547	4134	0.498	209	0.371	726	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0016641	PTP-ER-RA	chr2R:21619320-21624446	mock	miR1	OK	10.3879	8.21437	-0.338688	-0.934646	0.24505	0.612329	no
FBgn0016672	0.428658183762827	0.585	1128	0.414	133	0.326	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016672	Ipp-RA	chr3R:13958788-13960474	mock	miR1	OK	16.2141	25.9822	0.680268	1.43971	0.0829	0.345338	no
FBgn0016685	-0.424355330745293	0.569	459	0.41	249	0.433	372	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	FBgn0016685	Nlp-RA,Nlp-RB	chr3R:30003680-30010352	mock	miR1	OK	602.521	447.294	-0.429787	-1.70678	0.03345	0.202291	no
FBgn0016687	-0.775318938996199	0.544	1017	0.481	27	0.366	134	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	FBgn0016687	Nurf-38-RA,Nurf-38-RB,Nurf-38-RC	chr2R:24558966-24561087	mock	miR1	OK	465.684	286.24	-0.702127	-3.03005	0.00015	0.00423649	yes
FBgn0016691	0.0726651645005628	0.587	630	0.429	70	0.363	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016691	ATPsynO-RA	chr3R:15265590-15268538	mock	miR1	OK	603.668	664.998	0.139593	0.605472	0.44325	0.770526	no
FBgn0016693	-0.011619999731612	0.59	1623	0.283	191	0.361	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0016693	Past1-RA,Past1-RB	chr3R:12695128-12704875	mock	miR1	OK	349.025	321.912	-0.116663	-0.551845	0.49195	0.804519	no
FBgn0016696	-0.299712863573624	0.545	2859	0.467	272	0.326	224	0	0	0	0	0	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	FBgn0016696	Pitslre-RA,Pitslre-RC,Pitslre-RE,Pitslre-RF,Pitslre-RG	chr3L:20771527-20778264	mock	miR1	OK	16.7701	13.9142	-0.269333	-0.651326	0.42305	0.758483	no
FBgn0016697	0.0468076215563865	0.551	735	0.398	83	0.303	66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0016697	Prosalpha5-RA,Prosalpha5-RB	chr2R:17412766-17413769	mock	miR1	OK	416.071	447.862	0.106222	0.446946	0.5783	0.845715	no
FBgn0016698	0.54540333108745	0.546	1197	0.32	97	0.374	99	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0016698	Ptpa-RA	chr2L:3377001-3378590	mock	miR1	OK	36.734	57.0714	0.635654	1.87691	0.02255	0.158001	no
FBgn0016700	-0.198937971570326	0.506	618	0.416	267	0.354	919	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016700	Rab1-RA	chr3R:21266028-21269060	mock	miR1	OK	183.533	151.08	-0.280723	-1.22214	0.13385	0.445456	no
FBgn0016701	-0.69591628757405	0.533	642	0.426	237	0.368	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	FBgn0016701	Rab4-RA,Rab4-RB	chr2R:17573461-17581525	mock	miR1	OK	66.5917	47.4665	-0.488432	-1.21231	0.13275	0.444627	no
FBgn0016726	0.196626496587474	0.55	231	0.381	113	0.4	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016726	RpL29-RA,RpL29-RB,RpL29-RD	chr2R:21293767-21295588	mock	miR1	OK	6636.01	8663.68	0.384664	1.76809	0.0277	0.179792	no
FBgn0016756	0.140948835039094	0.54	4671	0.53	302	0.396	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016756	Usp47-RA,Usp47-RB,Usp47-RD	chr3L:5752972-5761886	mock	miR1	OK	46.4979	50.2816	0.112865	0.473322	0.55805	0.8369	no
FBgn0016762	0.796428444140784	0.548	1065	0.513	115	0.32	50	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0016762	angel-RA	chr2R:23688076-23697824	mock	miR1	OK	11.8782	24.2743	1.03111	1.69255	0.04435	0.240489	no
FBgn0016794	0.419330864029783	0.568	2637	0.479	73	0.351	544	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	FBgn0016794	dos-RA,dos-RB	chr3L:2589413-2595590	mock	miR1	OK	48.3864	57.363	0.245519	0.941038	0.2434	0.611006	no
FBgn0016917	-0.473569099756572	0.528	2457	0.441	675	0.336	1438	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	FBgn0016917	Stat92E-RB,Stat92E-RC,Stat92E-RE,Stat92E-RF,Stat92E-RG,Stat92E-RH,Stat92E-RI,Stat92E-RJ,Stat92E-RK,Stat92E-RL,Stat92E-RM	chr3R:20535322-20552311	mock	miR1	OK	54.0986	26.981	-1.00365	-3.60186	5e-05	0.00167775	yes
FBgn0016926	-0.0162186505137701	0.603	750	0.393	150	0.4	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016926	Pino-RA,Pino-RB,Pino-RC	chr2L:1114653-1128953	mock	miR1	OK	30.0791	27.0954	-0.150713	-0.444218	0.58255	0.848199	no
FBgn0016970	0.517400331696553	0.517	666	0.222	9	0.345	145	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0016970	l(2)k10201-RA	chr2R:9399079-9400329	mock	miR1	OK	15.7192	25.7944	0.714527	0.688647	0.3676	0.718507	no
FBgn0016978	-0.098499378057033	0.635	1347	0.423	196	0.425	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	FBgn0016978	snRNP-U1-70K-RA,snRNP-U1-70K-RC	chr2L:6968710-6971737	mock	miR1	OK	72.7118	62.1438	-0.22658	-0.799914	0.31355	0.675388	no
FBgn0016983	0.0531761423306338	0.515	2835	0.434	106	0.262	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0016983	smid-RA,smid-RC,smid-RG,smid-RH,smid-RI	chr3L:7381613-7385637	mock	miR1	OK	97.013	94.1901	-0.0426034	-0.180131	0.82585	0.943442	no
FBgn0016984	-0.211635427840066	0.569	2379	0.468	658	0.427	710	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0016984	sktl-RA,sktl-RB,sktl-RC	chr2R:20821261-20836028	mock	miR1	OK	63.2916	52.2169	-0.277496	-1.09734	0.16975	0.509738	no
FBgn0017414	0.30939100110032	0.506	678	0.375	445	0.308	201	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0017414	cag-RA,cag-RB	chr2R:10886809-10894414	mock	miR1	OK	9.33774	14.8655	0.67082	0.813954	0.3071	0.667986	no
FBgn0017429	0.323244391711116	0.561	1311	0.447	152	0.385	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0017429	CG5989-RA,CG5989-RB,CG5989-RC	chr3L:8602410-8604149	mock	miR1	OK	53.4258	68.0363	0.348766	1.13406	0.1631	0.497322	no
FBgn0017430	0.159706171253153	0.542	843	0.309	136	0.262	248	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0017430	Nelf-E-RA	chr3L:8576807-8600879	mock	miR1	OK	23.9923	28.0117	0.223462	0.515255	0.5231	0.817701	no
FBgn0017457	-0.256128328731759	0.589	795	0.452	197	0.386	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0017457	U2af38-RA,U2af38-RB	chr2L:292418-294681	mock	miR1	OK	95.5266	81.4778	-0.229496	-0.719298	0.3688	0.718848	no
FBgn0017482	0.745082509159377	0.538	1395	0.357	28	0.306	536	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	FBgn0017482	T3dh-RA	chr2R:22329725-22332813	mock	miR1	OK	6.92046	12.9862	0.908034	1.70138	0.04355	0.238271	no
FBgn0017545	0.246033842103279	0.454	807	0.37	27	0.313	515	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	FBgn0017545	RpS3A-RA,RpS3A-RB,RpS3A-RF	chr4:65224-67207	mock	miR1	OK	5756.41	6921.16	0.265844	1.29915	0.10585	0.397481	no
FBgn0017550	-0.0377463732717962	0.571	1758	0.49	1046	0.235	98	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0017550	Rga-RA,Rga-RB,Rga-RC	chr3R:5607274-5613112	mock	miR1	OK	38.6907	33.6085	-0.203161	-0.686951	0.3969	0.738947	no
FBgn0017551	-0.194274901425442	0.571	1236	0.393	107	0.273	209	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	FBgn0017551	Rca1-RA	chr2L:6852314-6853866	mock	miR1	OK	16.7529	13.9331	-0.265894	-0.518596	0.519	0.815922	no
FBgn0017558	0.26235261876438	0.534	1269	0.481	811	0.399	213	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	FBgn0017558	Pdk-RA,Pdk-RB,Pdk-RC,Pdk-RD	chr2R:9426438-9434638	mock	miR1	OK	8.65632	7.43024	-0.220346	-0.419595	0.6094	0.859125	no
FBgn0017566	0.0225792483879876	0.613	2196	0.375	96	0.47	279	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0017566	ND-75-RA,ND-75-RB	chrX:8248650-8251687	mock	miR1	OK	112.875	124.413	0.140405	0.583359	0.4651	0.786456	no
FBgn0017567	-0.0466490386382059	0.564	654	0.341	88	0.39	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0017567	ND-23-RA	chr3R:15836047-15837117	mock	miR1	OK	164.99	153.926	-0.100143	-0.347786	0.6615	0.881712	no
FBgn0017572	-0.240001978898245	0.57	1020	0.455	303	0.367	932	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	FBgn0017572	Mo25-RA,Mo25-RB	chr3L:16613217-16615472	mock	miR1	OK	33.2807	27.3458	-0.283368	-0.856148	0.2836	0.64728	no
FBgn0017577	-0.147183712198268	0.535	2202	0.376	141	0.294	109	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0017577	Mcm5-RA	chr3R:10788523-10791150	mock	miR1	OK	59.72	52.7584	-0.178812	-0.662247	0.4172	0.753535	no
FBgn0017578	-0.282993833308998	0.535	486	0.333	159	0.349	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0017578	Max-RA,Max-RC,Max-RD	chr3L:19261393-19268913	mock	miR1	OK	26.6018	20.2979	-0.390192	-0.49555	0.54265	0.828357	no
FBgn0017579	0.107892824731077	0.587	501	0.448	29	0.315	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0017579	RpL14-RA	chr3L:8601005-8602392	mock	miR1	OK	7132.95	8586.56	0.267582	1.31724	0.1085	0.404525	no
FBgn0017581	0.982758887751022	0.542	3429	0.436	811	0.319	2041	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	FBgn0017581	Lk6-RA,Lk6-RB	chr3R:11750930-11764457	mock	miR1	OK	32.945	50.5309	0.617107	2.39353	0.00335	0.0444741	yes
FBgn0019624	0.277937390660264	0.62	450	0.451	142	0.413	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0019624	COX5A-RA,COX5A-RB,COX5A-RC,COX5A-RD	chr3R:11819358-11820299	mock	miR1	OK	1014.63	1439.34	0.504449	2.26445	0.00515	0.0603722	no
FBgn0019637	-0.255145680845748	0.583	2178	0.394	104	0.348	69	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	FBgn0019637	Atu-RA	chr3R:5613357-5615939	mock	miR1	OK	45.0264	40.6516	-0.147458	-0.499468	0.53545	0.824824	no
FBgn0019644	0.21956986819363	0.611	732	0.391	69	0.359	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0019644	ATPsynB-RA	chr3L:9729998-9731224	mock	miR1	OK	742.966	927.463	0.319993	1.45793	0.07375	0.31922	no
FBgn0019662	-0.289822849149974	0.523	1017	0.522	297	0.369	1229	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0019662	qm-RA,qm-RB,qm-RC	chr3L:7348312-7356713	mock	miR1	OK	8.38437	5.95682	-0.49316	-0.543829	0.4942	0.805139	no
FBgn0019686	-0.302800851300744	0.522	1431	0.462	394	0.372	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	FBgn0019686	lok-RA,lok-RB,lok-RC,lok-RD	chr2L:20061421-20065679	mock	miR1	OK	30.6267	23.479	-0.383419	-0.998219	0.221	0.585226	no
FBgn0019830	0.168152897187762	0.6	921	0.407	504	0.309	55	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0019830	colt-RA,colt-RD	chr2L:2767889-2770069	mock	miR1	OK	85.7186	97.5053	0.185873	0.597962	0.45395	0.778033	no
FBgn0019886	0.258223293867663	0.541	3042	0.469	352	0.396	578	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0019886	Letm1-RA,Letm1-RB,Letm1-RC	chr2R:24509507-24515320	mock	miR1	OK	47.1009	43.9646	-0.0994106	-0.394223	0.62545	0.867212	no
FBgn0019890	0.366635501531779	0.532	3534	0.431	281	0.424	994	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0019890	Smg5-RA,Smg5-RB,Smg5-RC	chr2L:13898827-13904661	mock	miR1	OK	37.2324	48.3298	0.376357	1.46107	0.07255	0.317406	no
