utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2.fold_change.	test_stat	p_value	q_value	significant
FBgn0026259	0.078243870240896	0.547	3435	0.475	657	0.399	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	FBgn0026259	eIF5B-RB,eIF5B-RC,eIF5B-RD,eIF5B-RE,eIF5B-RF	chr3L:3428657-3460977	mock	miR92a	OK	148.388	154.458	0.0578361	0.267026	0.7444	0.937203	no
FBgn0026261	0.153342567812874	0.518	843	0.325	83	0.327	55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026261	bonsai-RA	chr2R:22637769-22640201	mock	miR92a	OK	60.8792	66.0911	0.118505	0.285981	0.72665	0.930889	no
FBgn0026309	0.573846922798221	0.495	2103	0.412	68	0.322	143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026309	aft-RA	chr2R:17786134-17789410	mock	miR92a	OK	19.6229	30.5409	0.638201	1.47754	0.07025	0.395019	no
FBgn0026313	-0.267962574855393	0.547	3513	0.507	205	0.322	1570	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	FBgn0026313	X11L-RA,X11L-RB,X11L-RC,X11L-RE,X11L-RF	chrX:17599607-17606879	mock	miR92a	OK	6.45004	5.91509	-0.124909	-0.282257	0.72365	0.930889	no
FBgn0026315	-1.40861243103735	0.468	1614	0.55	40	0.315	127	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026315	Ugt35a-RA	chr3R:11170816-11172664	mock	miR92a	OK	79.462	27.2358	-1.54476	-4.88526	5e-05	0.00162613	yes
FBgn0026316	0.145955101752157	0.555	465	0.497	308	0.407	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026316	Ubc10-RA	chr2R:17786134-17789410	mock	miR92a	OK	85.5657	82.3991	-0.0544043	-0.142435	0.85795	0.964986	no
FBgn0026317	-0.212803745885297	0.548	3303	0.474	268	0.292	325	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	2	0	FBgn0026317	Tsc1-RA	chr3R:24130306-24134654	mock	miR92a	OK	19.3793	15.7015	-0.303617	-0.958553	0.23675	0.701697	no
FBgn0026319	0.42122390129507	0.595	1461	0.399	283	0.4	617	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026319	Traf4-RA,Traf4-RE	chr2L:4361924-4380716	mock	miR92a	OK	27.945	47.6602	0.770194	2.45718	0.00295	0.045125	yes
FBgn0026323	-0.304754743798479	0.57	2037	0.489	961	0.351	393	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	FBgn0026323	Tak1-RA,Tak1-RB	chrX:20515907-20524928	mock	miR92a	OK	22.6626	19.3946	-0.224654	-0.696875	0.39295	0.818129	no
FBgn0026324	0.0455067600549453	0.544	441	0.353	68	0.255	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026324	Taf10b-RA	chr2L:2767285-2767845	mock	miR92a	OK	110.454	113.247	0.0360192	0.0943251	0.9075	0.977193	no
FBgn0026326	0.22349365108397	0.524	2193	0.287	108	0.355	138	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026326	Mad1-RA	chr2R:9286826-9291565	mock	miR92a	OK	23.2615	27.9917	0.267054	0.694628	0.38595	0.814175	no
FBgn0026361	0.678125978143608	0.542	1269	0.472	212	0.222	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026361	Sep5-RA,Sep5-RB	chr2R:7960132-7961921	mock	miR92a	OK	13.5157	22.8369	0.756732	1.69405	0.04025	0.279159	no
FBgn0026369	-0.491468745164783	0.531	4032	0.364	187	0.346	402	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	FBgn0026369	Sara-RA	chr2R:21481926-21487107	mock	miR92a	OK	30.3402	20.904	-0.537454	-1.94755	0.01925	0.172224	no
FBgn0026370	0.155851816416762	0.529	2820	0.478	366	0.522	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026370	SRPK-RA,SRPK-RB,SRPK-RC	chr2R:15376618-15387851	mock	miR92a	OK	21.7449	22.1862	0.028982	0.070703	0.92745	0.981935	no
FBgn0026371	0.0841443467926929	0.474	2310	0.353	136	0.281	925	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	FBgn0026371	SAK-RA	chr3L:21507851-21515887	mock	miR92a	OK	12.984	14.9479	0.203206	0.552931	0.5043	0.864842	no
FBgn0026372	0.0206069709861723	0.629	834	0.286	28	0.403	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	FBgn0026372	RpL23A-RA	chr3L:1667191-1668654	mock	miR92a	OK	4779.35	5065.6	0.0839209	0.419031	0.60055	0.897229	no
FBgn0026373	0.405212705673044	0.58	828	0.391	87	0.255	55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026373	RpII33-RA	chr2L:13833336-13835072	mock	miR92a	OK	78.5515	94.0429	0.25968	0.683273	0.39655	0.819529	no
FBgn0026376	0.33473178605406	0.527	2922	0.464	772	0.282	870	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	FBgn0026376	Rgl-RA,Rgl-RB,Rgl-RC,Rgl-RD	chr3L:13906896-13925335	mock	miR92a	OK	5.63625	7.85728	0.479296	1.13363	0.15985	0.604566	no
FBgn0026378	-0.185158337898672	0.527	1536	0.35	137	0.228	250	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	FBgn0026378	Rep-RA	chr2R:19492086-19496856	mock	miR92a	OK	37.2897	32.0025	-0.220596	-0.487502	0.55275	0.882933	no
FBgn0026380	0.113461333195271	0.568	618	0.426	155	0.319	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026380	Prosbeta3-RA	chr3R:9004016-9006226	mock	miR92a	OK	345.121	316.695	-0.124009	-0.426641	0.5977	0.896951	no
FBgn0026400	0.172451340753707	0.561	948	0.478	67	0.382	123	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0026400	Noa36-RA	chr3R:28598058-28599288	mock	miR92a	OK	124.455	111.463	-0.159068	-0.569057	0.47995	0.858142	no
FBgn0026402	0.358679769826074	0.524	1152	0.286	91	0.283	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026402	NiPp1-RA	chr2R:17001993-17005149	mock	miR92a	OK	17.6863	25.6873	0.538423	1.0861	0.1718	0.623002	no
FBgn0026404	-0.127800249920737	0.503	1353	0.469	409	0.316	253	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0026404	Dronc-RA	chr3L:9968478-9971002	mock	miR92a	OK	53.0155	42.6456	-0.314017	-1.08025	0.18375	0.639486	no
FBgn0026409	0.236763670751542	0.599	1071	0.404	151	0.372	549	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026409	Mpcp-RA,Mpcp-RB,Mpcp-RC	chr3L:14537650-14540441	mock	miR92a	OK	649.022	672.685	0.0516641	0.248271	0.76705	0.94284	no
FBgn0026417	0.603326186047625	0.497	837	0.388	245	0.345	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026417	Hus1-like-RA,Hus1-like-RB	chr3R:4786283-4816025	mock	miR92a	OK	21.8128	31.4459	0.527694	0.664967	0.40485	0.823503	no
FBgn0026418	0.0105602337161814	0.558	2511	0.401	284	0.335	615	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0026418	Hsc70Cb-RA,Hsc70Cb-RB,Hsc70Cb-RC,Hsc70Cb-RE,Hsc70Cb-RF,Hsc70Cb-RG,Hsc70Cb-RH,Hsc70Cb-RI	chr3L:14037018-14043686	mock	miR92a	OK	264.949	253.981	-0.0609962	-0.289056	0.72275	0.930889	no
FBgn0026428	0.00658987571247335	0.61	3540	0.463	751	0.411	192	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026428	HDAC6-RB,HDAC6-RC,HDAC6-RD,HDAC6-RE,HDAC6-RF,HDAC6-RG	chrX:15333309-15340360	mock	miR92a	OK	9.83157	12.9816	0.40097	1.06	0.1874	0.641854	no
FBgn0026430	0.259510844560516	0.541	2781	0.407	295	0.422	2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	FBgn0026430	Grip84-RA,Grip84-RB,Grip84-RC,Grip84-RD,Grip84-RE,Grip84-RF	chrX:19559430-19565764	mock	miR92a	OK	24.6428	32.144	0.38338	1.28968	0.10895	0.501951	no
FBgn0026431	0.168744488833024	0.443	1953	0.397	63	0.272	125	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0026431	Grip75-RA	chr2L:10483294-10488622	mock	miR92a	OK	16.5266	17.8658	0.112409	0.200036	0.8049	0.95472	no
FBgn0026432	0.181715193495936	0.481	4056	0.364	88	0.263	479	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026432	Grip163-RA	chr3L:11993273-11998138	mock	miR92a	OK	6.26211	8.32429	0.41068	1.03285	0.203	0.661888	no
FBgn0026433	0.245103537420309	0.529	3279	0.438	80	0.4	125	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0026433	Grip128-RB	chrX:15467890-15472119	mock	miR92a	OK	11.4122	13.9113	0.28568	0.764864	0.33515	0.782692	no
FBgn0026441	-0.238234736977906	0.558	2838	0.426	197	0.357	56	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	FBgn0026441	ear-RA,ear-RC	chr3R:15320755-15325279	mock	miR92a	OK	15.5885	13.0611	-0.255198	-0.694461	0.38555	0.81415	no
FBgn0026479	0.205199213281245	0.568	2208	0.484	159	0.391	501	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0026479	Drp1-RA,Drp1-RB	chr2L:2580291-2585430	mock	miR92a	OK	65.6577	70.929	0.111412	0.358732	0.6532	0.914315	no
FBgn0026533	-0.0052208557505435	0.518	2010	0.406	143	0.324	1874	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	FBgn0026533	Dek-RA,Dek-RB,Dek-RC,Dek-RD,Dek-RE	chr2R:16856219-16867714	mock	miR92a	OK	50.2755	54.8942	0.126799	0.432345	0.5925	0.894386	no
FBgn0026562	-0.188304924686646	0.624	915	0.489	88	0.336	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	FBgn0026562	SPARC-RA,SPARC-RB	chr3R:26869237-26871995	mock	miR92a	OK	461.704	357.438	-0.369275	-1.60621	0.049	0.316723	no
FBgn0026566	-0.354311722565556	0.604	561	0.453	106	0.39	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	FBgn0026566	CG1307-RC,CG1307-RE	chr3R:6646888-6657442	mock	miR92a	OK	175.963	134.481	-0.387864	-0.981292	0.231	0.696376	no
FBgn0026570	-0.70435941189388	0.502	1008	0.328	125	0.282	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026570	CG5704-RA,CG5704-RB	chr3L:2169552-2170971	mock	miR92a	OK	34.7582	21.3881	-0.70055	-1.67964	0.03945	0.276265	no
FBgn0026573	0.614476250413005	0.499	3600	0.449	296	0.302	645	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	FBgn0026573	ADD1-RA,ADD1-RB,ADD1-RE	chr2R:11970685-11979018	mock	miR92a	OK	5.08063	8.97436	0.820802	1.73266	0.04015	0.278734	no
FBgn0026576	0.368854887390784	0.56	1344	0.459	555	0.386	202	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	FBgn0026576	CG5991-RA,CG5991-RB,CG5991-RC	chr3R:24050782-24053592	mock	miR92a	OK	54.5436	39.7279	-0.457258	-1.44976	0.0737	0.406504	no
FBgn0026582	-0.458836081744664	0.578	1131	0.327	98	0.288	118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026582	Hmg-2-RA	chr2R:21146202-21148153	mock	miR92a	OK	51.1468	36.7204	-0.478064	-1.33205	0.1007	0.48438	no
FBgn0026593	-0.59191936913527	0.576	1086	0.438	400	0.351	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026593	CG5707-RA,CG5707-RB,CG5707-RC	chr3L:2189159-2192221	mock	miR92a	OK	16.9211	9.7387	-0.797026	-1.43414	0.0804	0.427675	no
FBgn0026597	0.124496855260853	0.595	2238	0.467	1456	0.375	997	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	FBgn0026597	Axn-RA,Axn-RB,Axn-RC,Axn-RD,Axn-RE,Axn-RF,Axn-RG	chr3R:30022841-30036870	mock	miR92a	OK	9.38974	9.53428	0.0220381	0.0543261	0.9463	0.986987	no
FBgn0026598	-0.0877117099860462	0.537	3204	0.486	208	0.333	126	0	0	0	0	1	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	FBgn0026598	Apc2-RA	chr3R:24163965-24169562	mock	miR92a	OK	10.9928	10.2534	-0.100456	-0.179567	0.8196	0.955581	no
FBgn0026602	-1.38912021415457	0.619	1101	0.459	475	0.337	627	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	FBgn0026602	Ady43A-RA	chr2R:7243023-7245776	mock	miR92a	OK	29.9564	11.9793	-1.32232	-3.28956	0.00045	0.0101531	yes
FBgn0026619	-1.01968283174775	0.562	1137	0.461	356	0.272	283	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0026619	Taz-RA,Taz-RB,Taz-RC,Taz-RD	chr2R:12753025-12756414	mock	miR92a	OK	24.8882	10.519	-1.24247	-2.51082	0.0047	0.0618106	no
FBgn0026620	-0.402429533019574	0.477	3969	0.421	240	0.345	1497	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	FBgn0026620	tacc-RA,tacc-RC,tacc-RD,tacc-RE,tacc-RF,tacc-RG,tacc-RH,tacc-RI,tacc-RJ,tacc-RK,tacc-RL,tacc-RM,tacc-RN	chr3R:4733653-4749056	mock	miR92a	OK	45.2882	37.7405	-0.263022	-0.704678	0.37225	0.804604	no
FBgn0026630	0.161733400866742	0.496	1494	0.435	154	0.325	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	FBgn0026630	nes-RA,nes-RB,nes-RC	chr3L:19257281-19260679	mock	miR92a	OK	52.433	55.037	0.069925	0.238265	0.77075	0.943333	no
FBgn0026634	-0.236890762410276	0.5	2133	0.362	80	0.408	802	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	FBgn0026634	ldlCp-RA	chr3R:15357228-15361657	mock	miR92a	OK	20.3165	18.4231	-0.141134	-0.294023	0.7109	0.929715	no
FBgn0026666	0.142162447725815	0.576	396	0.364	99	0.451	288	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026666	l(1)G0136-RA,l(1)G0136-RB	chrX:15734269-15737120	mock	miR92a	OK	55.6547	58.1126	0.0623481	0.114886	0.88655	0.969679	no
FBgn0026679	-0.038762906739515	0.576	3069	0.446	83	0.43	314	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026679	IntS4-RA	chrX:8555238-8558781	mock	miR92a	OK	29.9601	30.2672	0.0147131	0.0505576	0.94695	0.986987	no
FBgn0026702	0.904013613477294	0.582	2574	0.487	76	0.295	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026702	l(1)G0045-RA	chrX:5622647-5625493	mock	miR92a	OK	12.2151	22.4856	0.880343	2.26666	0.0091	0.099098	no
FBgn0026713	0.0508307801279368	0.601	3669	0.515	101	0.318	110	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026713	l(1)G0007-RA,l(1)G0007-RB	chrX:14201361-14225879	mock	miR92a	OK	50.7143	53.8779	0.0873017	0.343376	0.66775	0.918278	no
FBgn0026718	-0.468797839807126	0.528	816	0.422	851	0.349	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026718	fu12-RA,fu12-RB,fu12-RC,fu12-RD	chr2L:8449690-8463994	mock	miR92a	OK	194.505	109.243	-0.83226	-3.3937	5e-05	0.00162613	yes
FBgn0026721	-1.82073640416601	0.569	2292	0.464	97	0.337	86	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0026721	fat-spondin-RA	chr2R:17054001-17059299	mock	miR92a	OK	450.961	93.1729	-2.27502	-9.78008	5e-05	0.00162613	yes
FBgn0026722	0.151996455248978	0.52	3984	0.391	87	0.374	219	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	FBgn0026722	drosha-RA	chr2R:7932428-7936840	mock	miR92a	OK	17.1965	17.8583	0.0544808	0.175869	0.8303	0.958858	no
FBgn0026737	0.19936668961372	0.508	768	0.247	89	0.267	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026737	CG6171-RA,CG6171-RB	chr3R:15361691-15367665	mock	miR92a	OK	57.3563	69.2736	0.272352	0.528424	0.4941	0.8609	no
FBgn0026738	-0.0395840782491592	0.532	939	0.272	81	0.29	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026738	CG7857-RA	chr3L:15500937-15504894	mock	miR92a	OK	23.3834	23.0239	-0.0223493	-0.040339	0.9621	0.991874	no
FBgn0026741	0.352246690213212	0.54	561	0.375	120	0.288	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026741	mRpL18-RA	chr2R:12756433-12757529	mock	miR92a	OK	62.1992	65.1661	0.0672242	0.124837	0.87405	0.966941	no
FBgn0026749	-0.677415619984773	0.544	366	0.479	340	0.472	430	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0026749	Yippee-RA,Yippee-RB	chrX:13385913-13387417	mock	miR92a	OK	28.5447	10.2061	-1.48379	-2.62135	0.0047	0.0618106	no
FBgn0026751	0.488449206792021	0.528	1845	0.403	226	0.282	248	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0026751	XRCC1-RA	chrX:5329875-5332435	mock	miR92a	OK	33.2971	34.5847	0.0547362	0.179465	0.8264	0.958799	no
FBgn0026753	-0.337211159905904	0.599	354	0.424	99	0.388	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026753	Vha13-RA,Vha13-RB	chr3R:19643017-19644386	mock	miR92a	OK	268.633	203.83	-0.398271	-1.43389	0.077	0.418	no
FBgn0026761	0.0672982061350107	0.547	2076	0.364	275	0.244	127	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0026761	Trap1-RA,Trap1-RB	chr2R:6633646-6636262	mock	miR92a	OK	92.0024	90.9412	-0.0167372	-0.0664796	0.93595	0.984092	no
FBgn0026777	0.348013365339591	0.439	1245	0.359	131	0.318	633	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	FBgn0026777	Rad23-RA,Rad23-RB,Rad23-RC	chr4:308092-310822	mock	miR92a	OK	80.0952	96.7154	0.272029	1.01175	0.20705	0.6644	no
FBgn0026778	1.57067776331124	0.525	825	0.493	612	0.277	47	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0026778	Rad1-RA	chr2L:2573435-2575052	mock	miR92a	OK	8.88474	12.007	0.434472	0.741554	0.3713	0.804604	no
FBgn0026787	-0.0929435863205272	0.488	1950	0.356	90	0.311	511	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	FBgn0026787	Nhe1-RB	chr2L:102379-106732	mock	miR92a	OK	12.7397	15.7798	0.308748	0.35393	0.60435	0.897229	no
FBgn0026872	-0.0365800238169109	0.597	591	0.42	808	0.4	75	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026872	CG14777-RB,CG14777-RC,CG14777-RD,CG14777-RE,CG14777-RF	chrX:1466133-1470614	mock	miR92a	OK	35.0121	31.5738	-0.149126	-0.293112	0.72045	0.930889	no
FBgn0026873	-0.0238198210094721	0.572	654	0.305	105	0.229	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026873	MED18-RA,MED18-RC	chrX:1865908-1873565	mock	miR92a	OK	47.4264	53.2635	0.167454	0.242573	0.7633	0.942378	no
FBgn0026876	0.145039361134354	0.56	2586	0.353	102	0.257	202	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	FBgn0026876	CG11403-RA	chrX:1236872-1239884	mock	miR92a	OK	22.94	26.0603	0.183983	0.561361	0.487	0.858142	no
FBgn0026879	0.156498792411793	0.574	195	0.434	53	0.46	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0026879	CG13364-RA	chrX:623467-625203	mock	miR92a	OK	518.534	574.766	0.148536	0.425604	0.58615	0.893959	no
FBgn0027052	-0.0465197853832514	0.432	870	0.399	291	0.302	116	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	FBgn0027052	CHIP-RA	chr2L:10437547-10439240	mock	miR92a	OK	25.9687	32.5397	0.325432	0.846645	0.29765	0.754543	no
FBgn0027053	0.432248357063677	0.54	984	0.35	80	0.303	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0027053	CSN5-RA,CSN5-RB	chr3R:16470098-16471406	mock	miR92a	OK	109.92	136.863	0.316277	1.16358	0.14715	0.577718	no
FBgn0027054	0.48527682658845	0.546	1224	0.349	278	0.383	201	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0027054	CSN4-RA,CSN4-RB	chr2R:7972174-7974099	mock	miR92a	OK	41.4291	63.7248	0.62121	1.92604	0.01845	0.16672	no
FBgn0027055	0.299133556287778	0.516	1338	0.384	112	0.454	229	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	FBgn0027055	CSN3-RA	chr3L:20839095-20841576	mock	miR92a	OK	58.7207	65.9895	0.168367	0.580198	0.4769	0.858142	no
FBgn0027057	0.251874331861998	0.537	1578	0.331	136	0.273	88	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0027057	CSN1b-RA	chr3L:18903056-18904930	mock	miR92a	OK	47.1002	63.7089	0.435763	1.47535	0.06635	0.381407	no
FBgn0027066	0.143394859446491	0.506	894	0.492	195	0.35	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0027066	Eb1-RA,Eb1-RB,Eb1-RD,Eb1-RE,Eb1-RF,Eb1-RG	chr2R:6749226-6757209	mock	miR92a	OK	108.667	119.584	0.13811	0.512261	0.52665	0.872513	no
FBgn0027079	-0.05261848619492	0.565	3168	0.426	108	0.47	115	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0027079	Aats-val-RA,Aats-val-RB,Aats-val-RC	chr2R:13198849-13202709	mock	miR92a	OK	107.101	96.2923	-0.153478	-0.65915	0.4071	0.824175	no
FBgn0027080	-0.161883935684261	0.561	1578	0.39	59	0.343	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0027080	Aats-tyr-RA	chr3L:16417348-16419302	mock	miR92a	OK	138.178	133.38	-0.0509792	-0.206908	0.79875	0.953061	no
FBgn0027081	0.0644724674853103	0.548	2244	0.368	144	0.365	408	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	FBgn0027081	Aats-thr-RA,Aats-thr-RB,Aats-thr-RC,Aats-thr-RD	chr2L:12103750-12107170	mock	miR92a	OK	343.097	340.296	-0.0118247	-0.0548848	0.94535	0.986987	no
FBgn0027082	-0.222558338978805	0.518	1377	0.284	102	0.3	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	FBgn0027082	Aats-pro-RA,Aats-pro-RB	chr3L:2648047-2651850	mock	miR92a	OK	17.6791	11.9981	-0.559238	-1.08737	0.1776	0.631972	no
FBgn0027083	-0.16143379035872	0.564	1749	0.214	84	0.402	2481	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1	6	FBgn0027083	Aats-met-m-RA,Aats-met-m-RB,Aats-met-m-RC	chr3R:14249042-14259991	mock	miR92a	OK	12.8913	14.4018	0.15985	0.331498	0.6808	0.922209	no
FBgn0027084	0.406742925923525	0.573	1824	0.481	289	0.473	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0027084	Aats-lys-RA,Aats-lys-RB,Aats-lys-RC	chrX:9606362-9608884	mock	miR92a	OK	130.824	157.885	0.271241	1.12858	0.16125	0.606052	no
FBgn0027085	0.176566100115278	0.525	2610	0.35	100	0.381	310	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0027085	Aats-leu-RA	chr3L:4825852-4829038	mock	miR92a	OK	26.5417	24.9905	-0.0868847	-0.28303	0.72105	0.930889	no
FBgn0027086	0.449505711357108	0.48	3690	0.439	132	0.273	77	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0027086	Aats-ile-RA,Aats-ile-RC,Aats-ile-RD	chr3L:22288664-22292810	mock	miR92a	OK	100.869	111.848	0.149051	0.67079	0.40215	0.822884	no
FBgn0027087	0.21874961268909	0.588	1695	0.494	162	0.409	247	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0027087	Aats-his-RA,Aats-his-RC,Aats-his-RD,Aats-his-RE	chrX:18515427-18572809	mock	miR92a	OK	202.453	224.641	0.150037	0.646096	0.42085	0.827116	no
