utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0028531	7.325	-0.436	0.557	1536	0.472	161	0.326	144	0	0	0	0	1	0
FBgn0028532	8.243	1.397	0.499	753	0.556	18	0.302	96	0	0	0	0	0	0
FBgn0028533	12.058	0.157	0.557	894	0.378	37	0.336	223	0	0	0	0	0	0
FBgn0028534	10.445	0.732	0.535	864	0.423	26	0.424	33	0	0	0	0	0	0
FBgn0028538	7.618	0.361	0.532	4962	0.529	327	0.342	529	0	0	0	0	0	0
FBgn0028539	7.184	1.038	0.484	4794	0.291	86	0.295	261	0	0	0	0	0	0
FBgn0028540	9.100	0.650	0.545	927	0.457	433	0.369	765	0	0	0	0	1	0
FBgn0028541	8.633	0.096	0.521	1893	0.463	354	0.403	422	0	0	0	0	0	1
FBgn0028543	8.082	0.835	0.598	1266	0.479	94	0.373	75	0	0	0	0	0	0
FBgn0028546	5.917	-0.410	0.523	852	0.423	605	0.336	259	0	0	0	0	0	0
FBgn0028550	7.593	-0.035	0.588	2067	0.449	1408	0.357	3550	1	0	0	0	0	1
FBgn0028552	7.033	-0.363	0.496	909	0.343	70	0.232	138	0	0	0	0	0	0
FBgn0028554	6.454	0.045	0.656	777	0.466	268	0.372	742	0	0	0	0	0	0
FBgn0028560	6.084	0.500	0.497	1335	0.329	164	0.299	187	1	0	0	0	0	0
FBgn0028563	7.818	0.257	0.562	1524	0.514	317	0.410	571	0	0	0	1	0	0
FBgn0028567	8.843	-0.994	0.527	315	0.265	102	0.431	334	0	0	0	0	0	1
FBgn0028569	5.970	-0.609	0.606	348	0.454	130	0.534	189	0	0	0	0	0	0
FBgn0028570	6.157	-1.027	0.561	294	0.382	76	0.429	105	0	0	0	0	0	0
FBgn0028572	7.465	0.372	0.602	2166	0.416	178	0.336	447	0	0	0	0	1	0
FBgn0028577	7.442	0.098	0.603	1914	0.380	121	0.414	360	0	0	0	1	0	1
FBgn0028579	8.176	0.058	0.533	2643	0.476	290	0.362	403	0	0	0	0	0	0
FBgn0028582	8.716	-0.169	0.537	2496	0.403	563	0.417	2977	0	0	0	0	3	1
FBgn0028622	7.389	-0.082	0.558	1245	0.385	260	0.348	451	0	0	0	0	0	1
FBgn0028646	6.219	0.781	0.568	2124	0.556	151	0.386	570	0	0	0	0	0	0
FBgn0028648	5.544	-0.177	0.556	570	0.455	44	0.272	125	0	0	0	0	1	1
FBgn0028662	10.424	0.037	0.620	639	0.415	130	0.417	583	0	0	0	0	0	0
FBgn0028663	10.500	0.033	0.556	270	0.444	126	0.378	820	1	0	0	0	0	0
FBgn0028664	6.522	0.116	0.537	255	0.320	97	0.393	496	0	0	0	0	0	0
FBgn0028665	9.726	-0.023	0.557	1053	0.477	241	0.353	498	0	0	0	1	0	0
FBgn0028669	6.591	-0.314	0.497	2715	0.315	181	0.179	39	0	0	0	0	0	0
FBgn0028670	8.807	0.315	0.554	2505	0.414	237	0.315	302	0	0	0	0	0	0
FBgn0028671	8.159	0.188	0.557	2568	0.495	204	0.344	294	0	0	0	0	0	0
FBgn0028683	5.040	0.244	0.481	351	0.352	88	0.444	18	0	0	0	0	0	0
FBgn0028684	8.568	-0.148	0.537	1287	0.362	138	0.322	202	0	0	0	0	0	0
FBgn0028685	8.901	0.252	0.580	1194	0.410	122	0.423	149	0	0	0	0	0	1
FBgn0028686	8.700	0.243	0.578	1242	0.410	212	0.303	99	0	0	0	0	0	0
FBgn0028687	9.593	-0.223	0.569	1302	0.385	117	0.375	96	0	0	0	0	0	1
FBgn0028688	8.397	0.107	0.568	1170	0.333	132	0.231	91	0	0	0	0	0	1
FBgn0028689	10.330	0.118	0.544	1320	0.378	74	0.325	320	0	0	0	0	0	0
FBgn0028690	9.070	-0.005	0.518	1509	0.371	224	0.390	164	0	0	0	0	0	0
FBgn0028691	8.964	-0.212	0.528	1149	0.514	216	0.343	213	0	0	0	0	0	0
FBgn0028692	9.457	-0.107	0.559	3090	0.367	120	0.348	115	0	0	0	0	0	0
FBgn0028693	8.843	0.282	0.565	795	0.278	72	0.305	128	0	0	0	0	0	0
FBgn0028694	9.198	0.045	0.570	927	0.424	170	0.351	111	0	1	0	0	0	0
FBgn0028695	7.900	0.057	0.561	2760	0.400	140	0.333	141	0	0	0	0	1	1
FBgn0028697	12.845	0.191	0.467	615	0.314	354	0.354	48	0	0	1	0	0	0
FBgn0028699	6.514	0.154	0.564	1383	0.488	326	0.470	1064	0	0	0	1	0	2
FBgn0028703	7.008	0.068	0.507	2136	0.535	409	0.321	1204	0	0	0	0	0	0
FBgn0028708	6.830	-0.339	0.568	729	0.471	140	0.333	483	0	0	0	0	0	0
FBgn0028717	6.610	-0.045	0.570	2187	0.442	473	0.306	468	0	1	0	0	0	0
FBgn0028737	11.115	-0.039	0.587	669	0.456	90	0.254	201	0	0	0	0	0	0
FBgn0028743	6.202	-0.992	0.570	825	0.469	1689	0.407	518	0	0	0	1	0	1
FBgn0028746	7.512	0.039	0.520	300	0.327	104	0.386	412	0	0	0	0	0	0
FBgn0028833	9.415	-0.004	0.584	762	0.480	102	0.317	338	0	0	0	0	0	0
FBgn0028836	7.448	-0.096	0.542	837	0.308	78	0.506	271	0	0	0	0	0	0
FBgn0028837	6.213	-0.214	0.558	1026	0.410	122	0.309	55	0	0	0	0	0	0
FBgn0028838	5.693	-0.533	0.485	1095	0.344	96	0.345	110	0	0	0	0	0	0
FBgn0028847	6.997	-0.261	0.564	987	0.386	158	0.371	232	0	0	0	0	0	0
FBgn0028848	4.999	-0.288	0.542	1881	0.453	300	0.385	135	0	0	0	0	0	0
FBgn0028850	6.022	-0.471	0.515	693	0.288	66	0.327	55	0	0	0	0	0	0
FBgn0028853	9.788	1.731	0.476	879	0.296	27	0.254	142	0	0	0	0	0	0
FBgn0028856	6.244	0.480	0.414	1119	0.265	83	0.247	81	0	0	0	0	0	0
FBgn0028858	6.597	-0.825	0.497	549	0.221	86	0.376	665	0	0	0	0	0	0
FBgn0028868	7.264	-0.286	0.525	1155	0.293	99	0.422	64	0	0	0	0	0	0
FBgn0028870	10.024	-0.285	0.565	789	0.402	204	0.358	165	0	0	0	1	0	0
FBgn0028886	7.565	-0.502	0.503	1920	0.423	487	0.298	124	0	0	0	0	0	0
FBgn0028892	6.943	-0.880	0.489	1455	0.199	146	0.420	395	0	0	0	0	0	0
FBgn0028893	7.212	-0.380	0.452	1494	0.295	129	0.224	67	0	0	0	0	0	0
FBgn0028894	5.915	0.585	0.482	417	0.376	181	0.311	421	1	0	0	0	0	0
FBgn0028899	4.967	-0.162	0.390	7062	0.385	78	0.127	63	0	0	0	0	0	0
FBgn0028901	5.823	0.336	0.372	5796	0.303	109	0.292	96	0	0	0	0	0	0
FBgn0028902	7.826	-0.227	0.534	1758	0.359	237	0.322	174	0	0	0	0	0	0
FBgn0028903	6.162	0.129	0.492	1218	0.343	105	0.271	144	0	0	0	0	1	0
FBgn0028913	6.072	-0.478	0.476	456	0.320	147	0.294	109	0	1	0	0	0	0
FBgn0028920	12.180	0.639	0.530	783	0.429	63	0.297	501	0	0	0	0	1	0
FBgn0028926	4.951	0.067	0.607	552	0.419	105	0.275	69	0	0	0	0	0	0
FBgn0028940	8.551	0.667	0.502	1518	0.500	58	0.332	190	0	0	0	0	0	0
FBgn0028941	5.353	-1.246	0.508	906	0.338	71	0.316	76	0	0	0	0	0	0
FBgn0028943	5.732	-1.017	0.614	324	0.404	57	0.355	107	0	0	0	0	0	0
FBgn0028949	5.346	-0.147	0.492	765	0.486	37	0.227	66	0	0	0	0	0	0
FBgn0028950	7.096	0.441	0.497	786	0.382	34	0.432	729	0	0	0	1	0	0
FBgn0028953	6.392	-0.030	0.575	1539	0.488	911	0.403	1562	0	0	0	0	1	0
FBgn0028955	9.151	-0.002	0.626	243	0.471	902	0.460	531	0	0	0	0	1	0
FBgn0028962	5.442	-0.407	0.536	3039	0.485	97	0.412	97	0	0	0	0	0	0
FBgn0028965	6.360	-0.224	0.572	1131	0.433	134	0.257	101	0	0	0	0	0	0
FBgn0028968	7.412	0.350	0.553	2694	0.448	96	0.390	264	1	0	0	0	0	1
FBgn0028969	9.406	0.393	0.573	1599	0.523	193	0.384	378	0	0	0	0	0	0
FBgn0028970	6.398	0.207	0.616	1044	0.467	152	0.363	237	1	0	0	0	0	0
FBgn0028978	4.960	-0.323	0.583	1455	0.427	354	0.449	563	0	0	0	0	1	1
FBgn0028980	6.499	-0.473	0.526	900	0.346	315	0.312	442	0	0	0	0	1	0
FBgn0028982	7.936	0.002	0.564	5496	0.318	110	0.430	560	0	0	0	0	0	0
FBgn0028983	6.402	-0.700	0.566	1125	0.527	93	0.304	79	0	0	0	0	0	0
FBgn0028984	7.590	0.891	0.549	1284	0.460	113	0.315	124	0	0	0	0	0	0
FBgn0028986	10.222	0.386	0.453	1119	0.364	11	0.206	68	0	0	0	0	0	0
FBgn0028987	8.602	0.462	0.429	1128	0.294	34	0.176	51	0	0	0	0	0	0
FBgn0028988	8.508	0.436	0.539	1119	0.420	50	0.038	26	0	0	0	0	0	0
FBgn0028990	7.618	0.524	0.569	1344	0.564	172	0.404	767	0	0	0	0	0	0
FBgn0028992	8.347	-0.224	0.503	981	0.351	262	0.360	111	0	0	0	0	0	1
FBgn0028996	6.391	-0.109	0.499	3246	0.353	947	0.322	2549	0	0	0	1	1	2
FBgn0028997	7.392	-0.403	0.515	1164	0.415	142	0.279	86	0	0	0	0	0	0
FBgn0029002	6.060	0.894	0.510	849	0.462	169	0.295	129	0	0	0	0	0	0
FBgn0029006	6.045	0.257	0.539	3186	0.437	904	0.304	1275	0	0	0	0	0	2
FBgn0029067	5.953	0.065	0.548	732	0.424	780	0.332	1531	0	0	0	0	0	1
FBgn0029092	9.775	-0.116	0.536	1602	0.469	254	0.281	606	0	0	0	0	1	0
FBgn0029093	11.281	0.083	0.566	1179	0.388	103	0.263	114	0	0	0	0	0	0
FBgn0029095	5.918	-0.150	0.586	2418	0.342	187	0.483	317	0	0	0	0	0	0
FBgn0029113	7.608	-0.275	0.521	2103	0.412	114	0.268	112	0	0	0	0	0	0
FBgn0029117	6.547	0.247	0.566	903	0.253	87	0.308	65	0	0	0	0	0	0
FBgn0029121	5.605	0.302	0.531	909	0.379	87	0.298	275	0	1	0	0	0	1
FBgn0029123	6.578	-0.410	0.627	2286	0.435	849	0.345	891	0	0	0	1	2	1
FBgn0029131	7.522	-0.263	0.594	903	0.542	625	0.403	196	0	0	0	0	0	1
FBgn0029133	8.521	0.179	0.542	738	0.478	207	0.364	885	0	0	0	0	1	1
FBgn0029134	9.614	0.102	0.557	849	0.379	95	0.256	195	0	0	0	0	0	0
FBgn0029147	6.636	0.824	0.523	1758	0.511	47	0.225	71	0	1	0	0	0	0
FBgn0029148	6.812	0.237	0.545	483	0.397	78	0.323	220	0	0	0	0	0	0
FBgn0029152	7.450	0.255	0.546	1161	0.432	213	0.304	1510	0	0	0	0	0	1
FBgn0029155	9.642	0.504	0.561	1875	0.456	228	0.382	440	0	0	0	0	0	0
FBgn0029157	5.072	-0.254	0.575	3582	0.313	246	0.426	719	0	0	0	0	0	1
FBgn0029158	6.896	0.317	0.548	1134	0.248	101	0.326	138	0	0	0	0	0	0
FBgn0029167	7.352	-0.351	0.502	11532	0.351	154	0.257	70	0	0	0	0	0	0
FBgn0029174	8.586	0.502	0.527	1320	0.442	138	0.326	129	0	0	0	0	0	0
FBgn0029176	11.713	0.182	0.600	1296	0.500	60	0.420	333	0	1	0	0	0	1
FBgn0029501	5.680	-0.622	0.577	2238	0.386	88	0.395	129	0	0	0	0	0	0
FBgn0029502	7.328	-0.120	0.577	660	0.393	145	0.394	94	0	0	0	0	0	0
FBgn0029503	6.119	-0.084	0.521	1065	0.289	121	0.273	55	0	0	1	0	0	0
FBgn0029504	5.122	-0.096	0.557	3807	0.364	187	0.317	3577	0	0	1	0	0	3
FBgn0029506	10.343	0.704	0.501	687	0.396	106	0.323	601	0	0	1	0	0	1
FBgn0029507	9.641	0.069	0.535	684	0.420	88	0.317	476	0	0	0	0	0	0
FBgn0029508	10.090	0.172	0.537	681	0.442	154	0.343	283	0	0	0	0	0	0
FBgn0029512	6.548	0.071	0.542	1014	0.286	91	0.242	62	0	0	0	0	0	0
FBgn0029529	7.697	-0.202	0.620	345	0.386	70	0.357	84	0	0	0	0	0	0
FBgn0029539	7.241	-0.779	0.625	459	0.480	50	0.324	136	0	0	0	0	0	0
FBgn0029594	7.199	-0.360	0.557	531	0.426	291	0.325	197	0	0	0	0	0	0
FBgn0029608	8.052	0.037	0.543	912	0.491	110	0.341	264	0	0	0	0	0	0
FBgn0029629	10.013	-0.241	0.585	810	0.374	91	0.476	126	0	0	0	0	0	0
FBgn0029648	6.807	1.944	0.561	750	0.389	72	0.301	196	1	0	0	0	0	0
FBgn0029658	5.697	-0.617	0.511	573	0.402	97	0.379	145	0	0	0	0	0	0
FBgn0029659	7.512	-0.134	0.511	603	0.342	295	0.389	257	0	0	0	0	0	0
FBgn0029661	6.200	-0.119	0.485	1161	0.390	118	0.289	239	0	0	0	0	0	1
FBgn0029663	5.635	-0.655	0.533	2181	0.421	693	0.313	1888	0	0	0	1	2	3
FBgn0029665	6.969	-0.020	0.523	576	0.383	94	0.385	104	0	0	0	0	0	0
FBgn0029666	5.461	-0.077	0.504	1914	0.429	191	0.323	2699	0	0	1	2	1	1
FBgn0029687	9.882	0.287	0.536	810	0.409	567	0.328	2520	1	2	0	1	1	3
FBgn0029688	5.713	0.768	0.538	8340	0.424	573	0.392	332	0	0	0	0	0	0
FBgn0029689	7.124	0.619	0.553	1896	0.462	418	0.304	385	0	0	0	0	0	0
FBgn0029700	6.878	-0.517	0.508	372	0.362	152	0.443	397	0	0	0	0	0	0
FBgn0029702	5.635	-0.070	0.519	1458	0.412	330	0.459	595	0	0	0	0	0	0
FBgn0029705	6.255	-0.461	0.509	1278	0.305	154	0.379	211	0	0	0	0	0	0
FBgn0029706	8.001	0.031	0.570	2820	0.456	171	0.331	794	0	0	0	0	0	1
FBgn0029708	5.373	-0.235	0.555	1788	0.455	224	0.373	1878	0	1	0	0	0	2
FBgn0029709	9.038	0.375	0.595	627	0.411	95	0.324	450	0	0	0	0	0	0
FBgn0029715	6.979	0.139	0.603	648	0.389	416	0.326	218	0	0	0	0	0	0
FBgn0029717	5.440	-0.129	0.464	696	0.312	48	0.329	143	0	0	0	0	0	0
FBgn0029718	7.571	-0.031	0.552	543	0.333	96	0.228	57	0	0	0	0	0	0
FBgn0029722	6.419	-0.042	0.557	1440	0.404	255	0.355	183	0	0	0	0	0	0
FBgn0029725	7.647	-0.151	0.476	1227	0.339	62	0.515	103	1	0	0	0	0	0
FBgn0029730	6.726	0.371	0.432	1353	0.311	122	0.269	119	0	0	0	0	0	0
FBgn0029737	6.863	0.077	0.578	1731	0.398	467	0.322	115	0	0	0	0	0	0
FBgn0029750	6.985	-0.098	0.526	2250	0.327	147	0.398	231	0	0	0	0	0	0
FBgn0029752	10.019	0.072	0.525	474	0.409	44	0.351	590	0	0	0	0	1	0
FBgn0029753	6.446	-0.516	0.597	1434	0.371	175	0.465	258	0	0	0	0	0	0
FBgn0029762	6.368	-0.021	0.535	1926	0.417	283	0.344	276	0	0	0	0	0	1
FBgn0029763	7.184	0.375	0.586	3381	0.468	201	0.335	872	0	1	0	0	0	0
FBgn0029765	8.852	0.440	0.521	459	0.455	11	0.118	51	0	0	0	0	0	0
FBgn0029766	10.386	0.752	0.580	1665	0.413	1109	0.269	182	0	0	0	0	1	1
FBgn0029769	6.645	1.005	0.501	1836	0.286	7	0.322	1132	0	0	0	0	1	3
FBgn0029771	7.274	0.309	0.600	447	0.408	813	0.381	632	0	0	1	0	0	0
FBgn0029783	5.425	-0.299	0.591	939	0.375	72	0.307	101	0	0	0	0	0	0
FBgn0029785	10.918	0.334	0.575	372	0.471	119	0.333	99	0	0	0	0	0	0
FBgn0029801	5.353	-0.435	0.572	1068	0.536	481	0.417	915	0	0	0	0	0	0
FBgn0029804	6.630	-0.279	0.572	1338	0.406	409	0.453	236	0	0	0	0	0	0
FBgn0029810	7.362	-0.160	0.551	1953	0.490	102	0.455	288	0	0	0	0	1	0
FBgn0029817	6.110	-0.807	0.575	882	0.264	87	0.355	203	0	0	0	0	0	0
FBgn0029818	6.838	0.327	0.564	2025	0.475	101	0.344	262	0	1	0	1	0	1
FBgn0029819	8.452	0.434	0.585	1677	0.401	329	0.377	430	1	0	0	0	0	1
FBgn0029820	8.735	-0.156	0.580	1485	0.429	459	0.425	602	0	0	0	0	0	0
FBgn0029823	10.358	0.125	0.595	1614	0.533	257	0.385	130	0	0	0	1	0	0
FBgn0029826	6.931	0.535	0.534	927	0.427	89	0.280	93	0	0	0	0	0	0
FBgn0029828	8.399	0.418	0.512	924	0.400	170	0.325	314	0	0	0	0	0	0
FBgn0029831	8.503	0.194	0.553	1623	0.457	449	0.303	547	0	0	0	0	0	0
FBgn0029833	5.532	0.469	0.583	549	0.429	77	0.349	619	0	0	0	2	0	0
FBgn0029837	5.813	-0.727	0.597	864	0.368	144	0.372	819	0	0	0	0	1	0
FBgn0029838	9.654	0.671	0.572	582	0.447	483	0.322	298	0	0	0	0	1	2
FBgn0029849	7.785	0.215	0.530	1059	0.458	463	0.344	279	0	0	0	0	0	0
FBgn0029853	6.117	-0.007	0.566	666	0.510	100	0.341	185	0	0	0	0	1	0
FBgn0029854	8.696	-0.391	0.565	354	0.482	85	0.387	111	0	0	0	0	1	0
FBgn0029867	7.150	-0.287	0.581	1143	0.448	402	0.450	589	0	0	0	0	0	0
FBgn0029868	9.914	-0.569	0.600	465	0.425	120	0.381	680	0	0	0	0	0	0
FBgn0029870	10.243	0.101	0.573	2445	0.378	508	0.367	664	0	0	0	0	0	0
FBgn0029873	5.777	-0.349	0.588	966	0.540	226	0.409	616	0	0	0	0	0	1
FBgn0029877	5.680	0.249	0.542	801	0.433	201	0.267	90	0	0	0	0	0	0
FBgn0029878	6.474	-0.342	0.518	2061	0.457	368	0.389	1287	0	0	0	0	0	0
FBgn0029881	7.506	-0.120	0.561	2934	0.382	782	0.360	2602	0	1	0	2	0	1
FBgn0029882	7.736	-0.360	0.540	693	0.409	88	0.389	113	0	0	0	0	0	0
FBgn0029885	5.126	0.117	0.569	489	0.378	230	0.432	132	0	0	0	0	0	0
FBgn0029888	9.529	-0.061	0.591	528	0.442	692	0.396	101	0	0	0	0	0	0
FBgn0029891	8.347	-0.155	0.575	2166	0.436	603	0.434	389	0	1	0	0	0	0
FBgn0029893	7.212	-0.364	0.593	3105	0.441	1045	0.404	508	0	0	0	0	0	0
FBgn0029896	10.965	0.041	0.562	1899	0.486	315	0.367	1548	0	0	0	0	1	0
FBgn0029897	11.765	-0.261	0.611	561	0.421	299	0.433	240	0	0	0	0	0	0
FBgn0029898	4.966	0.091	0.545	1608	0.409	511	0.372	309	0	0	0	0	0	0
FBgn0029903	6.645	0.463	0.562	3801	0.502	315	0.379	2258	1	0	0	0	0	1
FBgn0029905	5.197	-0.509	0.597	1806	0.554	193	0.453	523	0	0	0	0	0	0
FBgn0029925	7.849	-0.526	0.538	717	0.431	218	0.304	135	0	0	0	0	0	0
FBgn0029929	4.864	0.756	0.590	630	0.456	90	0.362	403	0	0	1	0	0	0
FBgn0029932	8.773	0.702	0.569	1578	0.498	540	0.328	485	0	0	0	1	0	2
FBgn0029935	6.284	-0.090	0.553	942	0.609	235	0.413	796	0	0	0	0	1	0
FBgn0029940	8.233	-0.281	0.494	696	0.321	137	0.306	147	0	0	0	0	0	0
FBgn0029941	6.621	-0.117	0.576	3003	0.377	724	0.400	350	1	0	0	0	0	0
FBgn0029942	6.738	-0.315	0.511	927	0.450	202	0.309	68	0	0	0	0	0	0
FBgn0029944	5.561	-0.323	0.518	1869	0.469	375	0.342	1243	0	0	0	0	0	0
FBgn0029945	6.288	-0.191	0.473	1833	0.254	114	0.270	100	0	0	0	0	0	1
FBgn0029946	7.230	0.011	0.502	315	0.326	215	0.394	718	0	0	1	0	0	0
FBgn0029947	7.713	-0.142	0.520	633	0.311	164	0.313	294	0	0	0	0	0	0
FBgn0029948	7.973	0.584	0.440	534	0.515	33	0.273	154	0	0	0	0	0	0
FBgn0029949	6.008	0.083	0.481	1125	0.373	75	0.300	277	0	0	0	0	0	1
FBgn0029952	7.489	-0.070	0.450	558	0.329	73	0.246	138	0	0	0	0	0	0
FBgn0029957	5.157	0.567	0.569	1668	0.493	436	0.327	584	0	0	0	0	0	0
FBgn0029958	7.691	-0.402	0.564	1428	0.412	519	0.417	223	0	0	0	0	0	0
FBgn0029959	5.788	0.165	0.549	657	0.380	305	0.340	444	0	0	0	0	0	0
FBgn0029969	6.332	2.483	0.571	1233	0.391	115	0.312	308	1	0	1	0	0	0
FBgn0029971	10.218	-0.248	0.602	171	0.434	401	0.390	77	0	0	0	0	0	0
FBgn0029975	10.040	0.215	0.568	966	0.431	441	0.352	298	0	0	1	0	0	0
FBgn0029979	7.542	0.201	0.577	2838	0.427	522	0.333	5005	2	0	0	1	1	2
FBgn0029980	4.957	0.116	0.583	903	0.317	139	0.391	304	0	0	0	0	0	0
FBgn0029990	12.777	0.232	0.471	1245	0.500	32	0.325	203	1	0	0	0	1	0
FBgn0029994	10.739	0.621	0.549	963	0.391	156	0.358	285	0	0	0	0	0	1
FBgn0029996	9.181	0.043	0.567	552	0.430	577	0.334	1765	0	0	0	0	0	1
FBgn0029997	5.768	-0.730	0.557	2406	0.531	478	0.317	2393	0	4	0	0	0	0
FBgn0030004	6.462	-0.180	0.550	2232	0.427	227	0.393	224	0	0	0	0	0	0
FBgn0030007	5.700	0.549	0.574	1497	0.467	107	0.305	95	0	1	0	0	0	0
FBgn0030013	7.667	0.028	0.590	654	0.458	96	0.454	793	0	0	0	0	0	0
FBgn0030015	6.033	-0.847	0.581	972	0.445	164	0.350	117	0	0	0	0	0	0
FBgn0030018	7.117	0.032	0.553	3468	0.429	794	0.348	1353	0	0	0	2	0	2
FBgn0030025	5.262	-0.597	0.590	498	0.395	86	0.395	162	0	0	0	0	0	0
FBgn0030026	6.403	0.030	0.571	744	0.502	940	0.377	77	0	1	0	0	0	0
FBgn0030035	5.024	-0.366	0.559	1902	0.361	294	0.305	325	0	0	0	0	0	0
FBgn0030037	6.524	0.364	0.574	1578	0.424	1473	0.352	722	1	0	0	0	0	1
FBgn0030038	6.854	0.462	0.539	1656	0.338	234	0.377	504	0	1	0	0	0	0
FBgn0030039	5.913	-0.023	0.554	657	0.345	223	0.299	164	0	0	0	0	1	0
FBgn0030040	8.951	0.248	0.558	690	0.453	75	0.330	203	0	0	0	0	0	1
FBgn0030041	10.191	-0.939	0.538	822	0.411	258	0.351	490	0	0	0	0	0	0
FBgn0030048	6.505	0.119	0.459	606	0.432	169	0.330	342	0	0	0	0	0	0
FBgn0030050	6.406	-0.913	0.541	567	0.538	26	0.293	82	0	0	0	0	0	0
FBgn0030053	5.164	0.698	0.585	1212	0.565	340	0.371	412	0	0	0	0	0	2
FBgn0030056	8.407	0.330	0.530	753	0.481	973	0.321	583	0	0	0	0	1	1
FBgn0030057	5.652	0.249	0.515	945	0.367	188	0.268	153	0	0	0	1	0	0
FBgn0030060	8.560	0.595	0.569	1278	0.444	516	0.270	126	0	0	0	0	0	0
FBgn0030063	5.703	-0.469	0.524	714	0.372	86	0.283	60	0	0	0	0	0	0
FBgn0030073	5.807	0.958	0.576	750	0.571	28	0.422	296	0	0	0	0	0	0
FBgn0030082	5.319	0.232	0.581	723	0.333	105	0.329	665	0	0	0	0	0	0
FBgn0030086	9.286	0.351	0.596	1608	0.398	83	0.328	430	0	0	0	0	0	0
FBgn0030087	10.036	-0.326	0.571	4077	0.522	324	0.398	631	0	0	0	0	0	1
FBgn0030088	5.976	0.136	0.561	603	0.408	76	0.365	422	0	0	0	0	0	0
FBgn0030092	5.788	-0.121	0.583	573	0.356	59	0.342	295	0	0	0	0	1	1
FBgn0030093	7.415	-0.143	0.640	2250	0.421	114	0.395	304	0	0	0	0	0	0
FBgn0030096	6.062	-0.238	0.579	1374	0.371	116	0.317	363	0	0	0	0	1	0
FBgn0030098	6.075	0.367	0.603	660	0.393	28	0.265	204	0	0	0	0	0	0
FBgn0030099	5.321	-0.013	0.572	864	0.478	23	0.369	65	0	1	0	0	0	0
FBgn0030101	8.643	-0.432	0.560	855	0.356	253	0.426	169	0	0	0	0	0	0
FBgn0030103	5.283	-0.467	0.598	492	0.600	20	0.271	85	0	0	0	0	0	0
FBgn0030109	7.987	0.360	0.517	2217	0.491	265	0.398	472	0	0	0	0	1	0
FBgn0030114	6.214	-0.365	0.609	1965	0.554	350	0.253	233	0	1	0	0	0	1
FBgn0030136	12.364	0.085	0.591	198	0.414	87	0.358	687	1	0	0	0	0	0
FBgn0030141	5.669	0.449	0.566	1983	0.391	110	0.345	267	0	1	0	0	0	0
FBgn0030151	8.167	0.397	0.564	1194	0.484	124	0.388	366	0	1	0	0	0	0
FBgn0030157	10.777	0.085	0.488	621	0.545	22	0.380	92	0	0	0	0	0	0
FBgn0030158	7.567	0.118	0.558	489	0.438	80	0.299	97	0	0	0	0	0	0
FBgn0030159	5.938	-0.456	0.517	522	0.467	75	0.381	1058	0	0	1	0	0	0
FBgn0030160	11.479	-0.099	0.598	366	0.583	60	0.384	177	0	0	0	0	0	0
FBgn0030163	6.065	-0.508	0.508	1005	0.442	104	0.329	70	0	0	0	0	0	0
FBgn0030174	4.844	-1.232	0.547	1395	0.469	467	0.329	1667	0	0	0	0	3	0
FBgn0030178	6.183	-0.163	0.574	693	0.427	241	0.308	266	1	0	0	0	0	0
FBgn0030183	8.246	-0.357	0.583	345	0.491	774	0.333	1939	0	0	0	1	0	2
FBgn0030189	6.728	-0.720	0.549	1518	0.331	154	0.324	346	0	0	0	0	0	0
FBgn0030191	9.005	-0.599	0.498	1074	0.330	309	0.385	226	0	0	0	0	0	0
FBgn0030196	7.330	-0.655	0.574	639	0.381	808	0.340	933	0	0	0	1	0	0
FBgn0030208	5.166	-0.347	0.540	1830	0.331	160	0.445	436	0	0	0	0	0	0
FBgn0030215	6.477	-0.248	0.461	510	0.442	43	0.314	137	0	0	0	0	0	0
FBgn0030218	6.810	-0.156	0.595	1380	0.480	152	0.400	497	0	0	0	0	0	1
FBgn0030228	5.464	-0.091	0.573	2169	0.416	149	0.412	1082	0	0	0	0	1	0
FBgn0030234	7.460	0.173	0.582	534	0.425	287	0.330	573	0	0	0	0	0	0
FBgn0030237	8.802	0.272	0.552	444	0.512	41	0.317	306	0	0	0	0	0	0
FBgn0030239	8.867	-0.031	0.568	732	0.371	62	0.264	53	0	0	0	0	0	0
FBgn0030242	5.945	-0.078	0.566	1824	0.352	142	0.306	448	0	0	0	0	0	0
FBgn0030244	5.114	-0.268	0.609	744	0.521	96	0.256	164	0	0	0	0	0	1
FBgn0030245	6.949	0.580	0.555	1380	0.441	245	0.371	574	1	0	1	0	0	0
FBgn0030246	6.747	-0.058	0.552	3867	0.442	52	0.325	265	0	0	0	0	0	0
FBgn0030247	6.790	0.025	0.495	1098	0.345	197	0.238	185	0	0	0	1	0	0
FBgn0030251	9.728	0.417	0.581	1779	0.464	179	0.345	87	0	0	0	0	0	0
FBgn0030258	6.684	-0.341	0.571	555	0.535	71	0.325	434	0	0	0	0	0	0
FBgn0030261	5.377	0.394	0.561	387	0.583	60	0.411	453	0	0	0	0	0	0
FBgn0030262	6.808	0.234	0.534	483	0.432	81	0.336	232	0	0	0	0	0	0
FBgn0030263	9.237	0.258	0.618	1026	0.374	369	0.354	96	0	0	0	0	0	0
FBgn0030268	6.525	0.157	0.581	2418	0.496	718	0.326	1618	0	1	0	1	0	2
