utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0016926	10.605	-0.116	0.603	750	0.393	150	0.400	1080	0	0	0	1	1	0
FBgn0016930	8.739	0.110	0.530	2274	0.250	76	0.454	476	0	0	0	0	0	0
FBgn0016977	6.477	-0.035	0.499	16683	0.390	1023	0.333	174	0	0	0	0	0	0
FBgn0016978	7.462	-0.216	0.635	1347	0.423	196	0.392	291	0	0	0	0	0	0
FBgn0016983	5.180	0.082	0.515	2835	0.434	106	0.262	229	0	0	0	0	0	0
FBgn0016984	5.796	0.142	0.569	2379	0.468	658	0.438	178	0	0	0	0	0	0
FBgn0017414	5.425	0.019	0.506	678	0.375	445	0.313	201	0	0	0	0	0	0
FBgn0017418	6.781	0.225	0.529	1512	0.464	500	0.429	644	0	0	0	0	0	0
FBgn0017429	6.261	0.248	0.561	1311	0.447	152	0.394	104	0	0	0	1	0	0
FBgn0017430	5.739	0.655	0.542	843	0.309	136	0.262	248	0	0	0	0	0	0
FBgn0017457	5.137	0.150	0.589	795	0.452	197	0.387	269	0	0	0	0	0	0
FBgn0017545	12.584	0.085	0.454	807	0.370	27	0.291	423	0	0	0	0	0	0
FBgn0017550	7.807	-0.167	0.571	1758	0.490	1046	0.100	30	0	0	0	0	0	0
FBgn0017551	4.536	-0.398	0.571	1236	0.393	107	0.278	209	0	0	0	0	0	0
FBgn0017558	9.799	-1.241	0.534	1269	0.481	811	0.399	213	0	0	0	0	0	0
FBgn0017561	6.438	0.866	0.590	3060	0.421	511	0.344	462	0	0	0	0	0	0
FBgn0017566	9.927	-0.112	0.613	2196	0.375	96	0.466	279	0	0	0	0	0	0
FBgn0017567	10.699	0.127	0.564	654	0.341	88	0.403	77	0	0	0	0	0	0
FBgn0017572	9.148	-0.026	0.570	1020	0.455	303	0.417	576	0	0	0	0	0	0
FBgn0017578	7.598	-0.021	0.535	486	0.333	159	0.401	177	0	0	0	0	0	0
FBgn0017579	12.604	0.112	0.587	501	0.448	29	0.315	89	0	0	0	0	0	0
FBgn0017581	11.719	0.126	0.542	3429	0.436	811	0.317	587	0	0	0	0	0	0
FBgn0017590	6.972	-0.618	0.576	1638	0.412	784	0.388	1630	0	0	0	1	0	0
FBgn0019624	11.685	0.169	0.620	450	0.451	142	0.413	138	0	0	0	0	0	0
FBgn0019643	9.573	-0.156	0.591	828	0.491	546	0.374	214	0	0	0	0	0	0
FBgn0019644	12.082	0.116	0.611	732	0.391	69	0.359	117	0	0	0	0	0	0
FBgn0019650	7.541	-0.060	0.469	1632	0.397	527	0.445	128	0	0	0	0	0	0
FBgn0019662	7.938	-0.233	0.523	1017	0.522	297	0.503	340	0	0	0	0	0	0
FBgn0019830	9.772	0.049	0.600	921	0.407	504	0.370	27	0	0	0	0	0	0
FBgn0019886	8.161	0.292	0.541	3042	0.469	352	0.422	322	0	0	0	0	0	0
FBgn0019890	8.933	-0.038	0.532	3534	0.431	281	0.561	212	0	0	0	0	0	0
FBgn0019925	9.966	0.127	0.557	813	0.461	217	0.358	611	0	0	0	0	0	0
FBgn0019929	8.965	0.222	0.562	1194	0.433	104	0.383	115	0	0	0	0	0	0
FBgn0019932	7.954	0.956	0.420	1044	0.466	58	0.238	122	0	0	0	0	0	0
FBgn0019936	12.347	0.073	0.573	363	0.378	90	0.378	111	0	0	0	0	0	0
FBgn0019938	4.625	-0.586	0.485	4929	0.449	98	0.137	51	0	0	0	0	0	0
FBgn0019940	12.181	-0.084	0.573	1089	0.601	138	0.333	180	0	0	0	0	1	0
FBgn0019947	6.493	0.338	0.534	1626	0.416	315	0.318	107	0	0	0	0	0	0
FBgn0019948	7.406	-0.029	0.545	1098	0.379	153	0.394	188	0	0	0	0	0	0
FBgn0019949	5.676	-0.277	0.534	1215	0.401	137	0.395	124	0	0	0	0	0	0
FBgn0019952	6.249	0.062	0.559	1647	0.515	685	0.368	201	0	0	0	0	0	0
FBgn0019957	10.219	0.099	0.565	1224	0.433	312	0.329	82	0	0	0	0	0	0
FBgn0019960	10.007	-0.122	0.568	2241	0.538	143	0.394	127	0	0	0	0	0	0
FBgn0019968	8.991	-0.025	0.536	5874	0.480	344	0.340	871	0	0	0	0	0	0
FBgn0019972	7.148	0.328	0.586	1020	0.421	240	0.361	667	0	0	0	0	0	0
FBgn0019982	6.279	0.132	0.619	696	0.477	153	0.338	133	0	0	0	0	0	0
FBgn0019985	5.200	0.620	0.423	2931	0.340	209	0.332	205	0	0	0	0	0	0
FBgn0019990	6.822	0.122	0.528	4776	0.438	331	0.393	183	0	0	0	0	0	0
FBgn0020224	7.419	0.317	0.575	2637	0.515	355	0.335	1910	0	0	0	0	1	0
FBgn0020235	11.384	-0.006	0.596	894	0.459	122	0.468	139	0	0	0	0	0	0
FBgn0020238	11.169	0.331	0.553	789	0.472	159	0.371	291	0	0	0	0	0	0
FBgn0020249	9.509	-0.274	0.546	1047	0.463	54	0.389	234	0	0	0	0	0	0
FBgn0020251	4.954	1.002	0.509	3147	0.440	1310	0.363	1315	0	0	0	0	1	0
FBgn0020255	9.459	-0.012	0.555	651	0.447	219	0.406	330	0	0	0	0	0	0
FBgn0020257	4.845	-0.155	0.605	1689	0.432	266	0.423	1508	0	0	1	0	0	1
FBgn0020261	6.683	0.223	0.579	4842	0.485	198	0.368	223	0	0	1	0	0	0
FBgn0020269	6.272	-0.507	0.594	1806	0.427	354	0.343	414	0	0	0	0	1	0
FBgn0020270	5.219	1.664	0.528	1863	0.367	90	0.350	60	0	0	0	0	0	0
FBgn0020278	6.343	-0.015	0.568	4626	0.422	379	0.314	220	0	0	0	0	0	0
FBgn0020279	8.722	0.009	0.593	4254	0.381	63	0.346	518	0	0	0	0	0	0
FBgn0020294	6.152	-0.043	0.557	3150	0.469	953	0.353	607	0	0	0	0	0	0
FBgn0020299	4.419	0.092	0.566	3663	0.451	350	0.368	581	0	0	0	0	0	0
FBgn0020300	5.072	0.503	0.564	621	0.388	387	0.406	310	0	0	0	0	0	1
FBgn0020304	8.686	-0.032	0.567	2022	0.528	1003	0.432	958	0	0	0	0	0	0
FBgn0020306	5.866	0.102	0.539	9702	0.422	204	0.397	720	0	0	0	0	0	0
FBgn0020307	4.649	-0.120	0.611	3075	0.499	719	0.389	1109	0	0	0	0	0	0
FBgn0020309	9.850	0.031	0.595	2889	0.482	772	0.396	1629	0	0	0	0	0	0
FBgn0020312	6.276	0.074	0.535	2781	0.441	299	0.332	383	0	0	0	0	0	0
FBgn0020369	8.783	0.417	0.547	1218	0.341	126	0.333	60	0	0	0	0	0	0
FBgn0020370	7.891	0.101	0.544	4326	0.485	206	0.321	109	0	0	0	0	0	0
FBgn0020372	10.213	-0.115	0.555	879	0.448	696	0.280	193	0	0	0	0	0	0
FBgn0020381	6.147	-0.470	0.527	1485	0.403	62	0.298	84	0	0	0	0	0	0
FBgn0020385	10.828	-0.333	0.573	2907	0.348	198	0.310	168	0	0	0	0	0	0
FBgn0020386	10.160	0.290	0.553	2511	0.418	373	0.342	234	0	0	0	0	0	0
FBgn0020388	6.122	0.124	0.558	2442	0.414	111	0.369	217	0	0	0	0	0	0
FBgn0020389	5.807	-0.540	0.592	1974	0.450	169	0.373	314	0	0	0	0	0	0
FBgn0020392	6.178	0.433	0.531	1419	0.333	102	0.433	291	0	0	0	0	0	0
FBgn0020412	7.156	0.532	0.536	3624	0.409	1055	0.597	196	0	0	0	0	0	0
FBgn0020414	7.255	-0.103	0.518	1326	0.477	130	0.456	193	0	0	0	0	0	0
FBgn0020415	10.675	0.224	0.506	1323	0.463	67	0.160	50	0	0	0	0	0	0
FBgn0020416	8.896	-0.255	0.485	1320	0.412	51	0.216	74	0	0	0	0	0	0
FBgn0020440	7.033	-0.410	0.468	4503	0.463	663	0.306	447	0	0	0	0	0	0
FBgn0020443	9.076	0.205	0.560	1860	0.499	545	0.362	1038	0	0	0	0	0	0
FBgn0020445	5.688	-0.324	0.548	3054	0.378	1313	0.341	782	0	0	0	0	0	0
FBgn0020493	8.474	-0.028	0.560	1707	0.405	787	0.403	1273	0	0	0	0	0	0
FBgn0020496	5.421	0.060	0.598	1446	0.452	378	0.380	803	0	0	0	0	0	0
FBgn0020497	9.445	-0.007	0.496	3192	0.504	371	0.376	356	0	0	0	0	0	0
FBgn0020503	8.496	0.312	0.477	5073	0.309	551	0.311	293	0	0	0	0	0	0
FBgn0020510	7.622	0.133	0.592	1434	0.416	154	0.389	803	0	0	1	0	0	0
FBgn0020513	11.643	0.093	0.560	1290	0.471	244	0.346	292	0	0	0	0	0	0
FBgn0020521	4.401	0.101	0.593	1389	0.455	842	0.466	897	0	0	0	0	0	0
FBgn0020545	7.523	0.569	0.612	996	0.500	168	0.359	156	0	0	0	0	0	0
FBgn0020616	5.458	-0.209	0.491	3384	0.314	118	0.318	132	0	0	0	0	0	0
FBgn0020618	12.237	-0.062	0.606	957	0.481	77	0.347	72	0	0	0	0	0	0
FBgn0020620	6.536	0.116	0.537	1716	0.527	292	0.340	615	0	0	0	0	1	0
FBgn0020621	10.095	0.011	0.569	4506	0.445	292	0.342	228	0	0	0	0	0	0
FBgn0020622	6.984	-0.623	0.547	1491	0.485	553	0.362	1275	0	0	0	0	0	0
FBgn0020626	8.358	-0.047	0.592	2355	0.537	363	0.391	530	0	0	0	0	0	1
FBgn0020647	7.028	0.001	0.581	3528	0.474	1059	0.369	198	0	0	0	0	0	0
FBgn0020653	10.377	0.092	0.594	1791	0.524	147	0.522	339	0	0	0	0	0	0
FBgn0020655	6.729	0.072	0.591	1407	0.476	368	0.384	310	0	0	0	0	0	0
FBgn0020660	10.127	-0.003	0.414	1380	0.235	68	0.125	56	0	0	0	0	0	0
FBgn0020762	8.670	-0.206	0.554	2499	0.434	751	0.415	931	0	0	0	0	0	0
FBgn0020764	9.726	0.067	0.592	1620	0.496	113	0.349	109	0	0	0	0	0	0
FBgn0020767	8.628	-0.315	0.595	1560	0.414	493	0.313	2114	0	0	0	0	0	0
FBgn0020887	6.962	-0.343	0.565	2703	0.449	474	0.360	759	0	0	0	0	1	0
FBgn0020907	9.764	-2.346	0.550	555	0.440	200	0.348	528	0	0	0	0	0	0
FBgn0020908	7.405	-0.834	0.391	570	0.272	114	0.357	473	0	0	0	0	0	0
FBgn0020910	5.802	-0.191	0.592	1251	0.389	36	0.489	94	0	0	0	0	0	0
FBgn0020930	8.747	0.066	0.561	1605	0.397	199	0.364	206	0	0	0	0	0	0
FBgn0021738	6.167	-0.240	0.449	345	0.450	413	0.292	472	0	0	0	0	0	0
FBgn0021750	4.938	-0.636	0.560	1254	0.349	169	0.375	56	0	0	0	0	0	0
FBgn0021760	7.162	0.021	0.529	4476	0.448	784	0.363	670	0	0	0	0	0	0
FBgn0021761	6.179	0.295	0.492	4098	0.475	160	0.404	52	0	0	0	0	0	0
FBgn0021764	7.198	-0.067	0.531	6799	0.455	367	0.391	1865	0	0	0	0	1	1
FBgn0021765	10.513	0.249	0.632	768	0.496	123	0.378	143	0	0	0	0	0	0
FBgn0021768	5.724	0.259	0.521	999	0.357	510	0.301	113	0	0	0	0	0	0
FBgn0021795	8.671	0.079	0.613	501	0.430	323	0.438	153	0	0	0	0	0	0
FBgn0021796	6.178	0.318	0.521	7416	0.487	306	0.370	265	0	0	0	0	0	1
FBgn0021800	10.059	0.116	0.555	1206	0.462	1068	0.396	654	0	0	0	0	1	0
FBgn0021814	7.562	0.598	0.581	633	0.374	91	0.296	81	0	0	0	0	0	0
FBgn0021818	7.368	-0.245	0.539	4674	0.367	539	0.355	603	0	0	0	0	0	0
FBgn0021825	8.600	0.168	0.589	1143	0.369	122	0.333	93	0	0	0	0	0	0
FBgn0021847	8.328	0.137	0.539	2586	0.442	181	0.314	312	0	0	0	0	0	0
FBgn0021856	6.449	0.133	0.524	840	0.388	67	0.250	24	0	0	0	0	0	0
FBgn0021872	10.160	0.005	0.582	1497	0.458	332	0.307	290	0	0	0	0	0	0
FBgn0021895	9.880	0.112	0.660	585	0.508	195	0.407	1296	0	0	0	0	0	0
FBgn0021906	5.376	0.150	0.642	693	0.393	84	0.378	74	0	0	0	0	0	0
FBgn0021967	10.665	0.101	0.588	480	0.388	178	0.338	80	0	0	0	0	0	0
FBgn0021979	11.348	0.008	0.599	1170	0.491	454	0.378	320	0	0	0	0	0	0
FBgn0021995	4.707	-0.049	0.530	2349	0.338	219	0.265	102	0	0	0	0	0	0
FBgn0022023	9.772	0.035	0.565	1017	0.448	359	0.425	120	0	0	0	0	0	0
FBgn0022027	6.656	0.117	0.590	525	0.347	75	0.359	78	0	0	0	0	0	0
FBgn0022029	6.431	0.232	0.501	1881	0.441	1280	0.344	93	0	0	0	0	0	0
FBgn0022069	8.059	-0.166	0.536	2064	0.442	113	0.326	705	0	0	0	0	0	0
FBgn0022097	10.196	0.063	0.567	741	0.402	102	0.335	221	0	0	0	0	0	0
FBgn0022153	6.143	-0.174	0.534	4350	0.507	142	0.371	372	0	0	0	0	2	0
FBgn0022160	8.746	0.338	0.592	2175	0.322	335	0.425	127	0	0	0	0	0	0
FBgn0022213	4.665	0.488	0.484	2928	0.411	141	0.333	168	0	0	0	0	0	0
FBgn0022224	8.143	0.117	0.468	222	0.333	93	0.284	81	0	0	0	0	0	0
FBgn0022238	8.935	-0.078	0.503	384	0.498	249	0.389	303	0	0	0	0	0	0
FBgn0022288	5.360	0.414	0.550	1371	0.394	99	0.318	66	0	0	0	0	0	0
FBgn0022338	6.300	0.343	0.568	753	0.323	220	0.333	222	0	0	0	0	0	0
FBgn0022343	7.048	-0.016	0.598	816	0.360	89	0.516	155	0	0	0	0	0	0
FBgn0022344	8.485	0.267	0.544	837	0.372	43	0.328	58	0	0	0	0	0	0
FBgn0022349	7.262	0.110	0.559	1470	0.452	363	0.341	1182	0	0	0	0	0	0
FBgn0022355	9.996	0.218	0.602	1926	0.399	865	0.270	63	0	0	0	0	0	0
FBgn0022359	6.215	-1.347	0.603	1083	0.408	71	0.359	192	0	0	0	0	0	0
FBgn0022361	9.714	0.009	0.393	828	0.392	316	0.303	175	0	0	0	0	0	0
FBgn0022382	7.666	0.708	0.560	1134	0.445	373	0.332	671	0	0	0	0	0	0
FBgn0022699	5.364	0.155	0.589	2325	0.429	119	0.332	241	0	0	0	0	0	0
FBgn0022709	8.489	0.702	0.570	690	0.488	361	0.357	143	0	0	0	0	0	0
FBgn0022710	5.534	-0.181	0.562	5112	0.460	950	0.383	1282	0	0	0	0	0	0
FBgn0022764	6.833	0.128	0.538	6201	0.449	798	0.361	735	0	0	0	0	0	0
FBgn0022768	5.560	-0.054	0.571	4284	0.412	747	0.294	228	0	0	0	0	0	0
FBgn0022774	7.815	1.503	0.591	1296	0.516	91	0.325	114	0	0	0	0	0	0
FBgn0022787	7.901	-0.227	0.523	5772	0.458	583	0.317	126	0	0	0	0	1	0
FBgn0022800	6.237	0.081	0.523	2322	0.498	209	0.363	408	0	0	0	0	0	0
FBgn0022893	9.238	-0.186	0.571	552	0.371	240	0.338	740	0	0	0	0	0	0
FBgn0022935	5.430	0.028	0.577	2538	0.451	144	0.332	551	0	0	0	0	0	0
FBgn0022936	4.658	-0.214	0.519	975	0.444	9	0.272	81	0	0	0	0	0	0
FBgn0022942	5.822	0.273	0.544	2403	0.454	280	0.378	299	0	0	0	0	0	0
FBgn0022943	6.208	0.430	0.574	465	0.309	68	0.328	67	0	0	0	0	1	0
FBgn0022959	11.289	0.118	0.653	1059	0.489	264	0.365	427	0	0	0	0	0	0
FBgn0022960	7.200	-0.304	0.564	1908	0.452	294	0.331	1268	0	0	0	0	0	0
FBgn0022984	8.428	0.015	0.524	954	0.292	96	0.305	383	0	0	0	0	0	0
FBgn0022985	9.284	0.252	0.616	1251	0.518	257	0.404	1439	0	0	0	0	1	0
FBgn0022986	6.108	-0.118	0.565	1191	0.358	123	0.281	278	0	0	0	0	0	0
FBgn0022987	7.983	0.186	0.519	1854	0.409	127	0.309	1982	0	0	0	0	0	1
FBgn0023076	7.493	-0.178	0.507	3084	0.414	370	0.416	243	0	0	1	0	0	0
FBgn0023081	8.199	-0.335	0.502	4914	0.414	111	0.253	83	0	0	0	0	0	0
FBgn0023083	9.627	0.230	0.538	1659	0.477	819	0.359	1085	0	0	0	0	0	0
FBgn0023094	6.645	-0.031	0.560	1242	0.415	164	0.384	219	0	0	0	0	0	0
FBgn0023095	5.298	0.570	0.556	2436	0.474	887	0.289	1518	0	0	0	0	0	0
FBgn0023097	9.113	-0.306	0.576	3624	0.462	705	0.348	1482	0	0	0	0	0	0
FBgn0023129	11.788	-0.854	0.549	813	0.438	297	0.317	419	0	0	0	0	0	0
FBgn0023130	5.758	-0.067	0.630	1230	0.575	360	0.521	121	0	0	0	0	0	1
FBgn0023143	7.892	0.100	0.546	3576	0.503	288	0.353	479	0	0	0	0	1	0
FBgn0023167	5.972	0.233	0.634	456	0.390	146	0.423	142	0	0	0	0	0	0
FBgn0023169	8.835	0.157	0.600	1749	0.523	373	0.484	692	0	0	0	0	0	0
FBgn0023170	12.924	0.113	0.500	156	0.463	41	0.363	91	0	0	0	0	0	0
FBgn0023171	4.663	-0.123	0.506	1002	0.290	31	0.280	75	0	0	0	0	0	0
FBgn0023172	9.589	-0.244	0.525	7680	0.412	473	0.285	333	0	0	0	0	0	0
FBgn0023174	8.855	0.535	0.545	819	0.325	117	0.388	98	0	0	0	0	0	0
FBgn0023175	8.390	0.553	0.570	762	0.395	119	0.347	95	0	0	0	0	0	0
FBgn0023177	6.104	-0.153	0.591	924	0.455	457	0.437	778	0	0	0	0	0	0
FBgn0023178	9.018	-0.284	0.579	309	0.590	78	0.348	293	0	0	0	0	0	0
FBgn0023179	10.488	-0.206	0.596	1965	0.530	436	0.345	1590	0	0	0	0	1	0
FBgn0023212	10.385	0.550	0.563	357	0.576	394	0.393	456	0	0	0	0	0	0
FBgn0023213	10.838	0.074	0.418	5760	0.318	380	0.272	195	0	0	0	0	0	0
FBgn0023215	5.842	0.066	0.559	2373	0.372	793	0.462	39	0	0	0	0	0	0
FBgn0023407	6.184	-0.127	0.554	3324	0.481	890	0.331	1848	0	0	0	0	1	0
FBgn0023416	9.179	-0.104	0.477	3504	0.405	412	0.267	1139	0	0	0	0	0	0
FBgn0023441	7.944	0.175	0.598	2904	0.385	602	0.403	2006	0	1	0	0	0	0
FBgn0023458	7.738	0.486	0.571	10281	0.374	139	0.320	719	0	0	0	0	0	0
FBgn0023477	10.334	0.943	0.570	996	0.400	20	0.340	100	0	0	0	0	0	0
FBgn0023479	6.209	0.246	0.491	8379	0.360	136	0.310	113	0	0	0	0	0	0
FBgn0023489	6.739	0.615	0.585	1074	0.535	507	0.331	299	0	0	0	0	0	0
FBgn0023506	4.393	0.413	0.565	1506	0.315	92	0.313	131	0	0	0	0	0	0
FBgn0023507	9.763	0.837	0.591	1602	0.477	308	0.273	77	0	0	0	0	0	0
FBgn0023508	6.930	-0.264	0.567	2553	0.543	777	0.405	358	0	0	0	0	0	0
FBgn0023509	4.459	0.115	0.578	2961	0.386	114	0.294	384	0	0	0	0	0	1
FBgn0023510	9.248	-0.093	0.565	4578	0.504	647	0.338	840	0	0	0	0	0	0
FBgn0023512	6.613	0.670	0.570	2010	0.471	51	0.381	236	0	0	0	0	0	1
FBgn0023514	6.828	0.373	0.555	1521	0.391	110	0.288	73	0	0	0	0	0	0
FBgn0023516	7.847	0.183	0.569	1845	0.540	137	0.375	176	0	0	0	0	0	0
FBgn0023517	6.158	0.312	0.598	870	0.257	35	0.385	195	0	0	0	1	0	1
FBgn0023518	4.721	0.069	0.564	7296	0.509	175	0.389	843	0	0	0	0	0	0
FBgn0023519	7.126	-0.180	0.589	732	0.363	91	0.326	46	0	0	0	0	0	0
FBgn0023520	5.945	-0.869	0.566	1464	0.384	86	0.451	791	0	0	0	0	1	1
FBgn0023522	6.073	0.484	0.534	1371	0.485	103	0.372	317	0	0	0	0	0	0
FBgn0023524	6.827	-0.262	0.575	2235	0.517	410	0.434	1337	0	0	0	0	1	0
FBgn0023525	5.919	0.059	0.580	930	0.545	156	0.329	161	0	0	0	0	0	0
FBgn0023526	6.393	-0.228	0.585	1305	0.388	663	0.365	52	0	0	0	0	0	0
FBgn0023527	5.809	0.618	0.547	1608	0.475	59	0.327	254	0	0	0	0	0	0
FBgn0023528	6.148	-0.222	0.534	1194	0.425	668	0.357	1066	0	0	0	0	0	0
FBgn0023529	7.858	0.095	0.525	2772	0.364	132	0.456	206	0	0	0	0	0	0
FBgn0023531	6.652	-0.181	0.601	3795	0.549	375	0.402	478	0	0	0	0	0	0
FBgn0023534	8.318	-0.217	0.565	384	0.473	395	0.366	565	0	0	0	0	0	0
FBgn0023536	4.445	-0.053	0.526	2079	0.295	112	0.416	154	0	0	0	0	0	0
FBgn0023537	10.038	0.124	0.562	1563	0.551	78	0.307	309	0	0	0	0	0	0
FBgn0023540	7.452	0.115	0.589	1116	0.466	479	0.365	353	0	0	0	0	0	0
FBgn0023542	6.704	0.601	0.545	1566	0.431	130	0.316	95	0	0	0	0	0	0
FBgn0023545	7.297	-0.053	0.534	1068	0.471	68	0.194	67	0	0	0	0	0	0
FBgn0023549	5.721	-1.911	0.589	1881	0.510	629	0.481	445	0	0	0	0	0	0
FBgn0024150	5.851	-0.023	0.551	5184	0.485	600	0.322	633	0	0	0	0	0	0
FBgn0024179	8.774	0.320	0.552	2742	0.443	413	0.351	1062	0	0	0	0	1	0
FBgn0024183	8.585	1.000	0.564	1473	0.335	233	0.345	220	0	0	0	0	0	0
FBgn0024187	6.644	-0.010	0.556	3684	0.432	641	0.331	142	0	0	0	0	0	0
FBgn0024188	7.414	0.168	0.521	555	0.437	119	0.366	134	0	0	0	0	0	0
FBgn0024196	8.548	0.350	0.517	294	0.343	99	0.291	134	0	0	0	0	0	0
FBgn0024222	5.334	0.225	0.468	2154	0.376	101	0.270	233	0	0	0	0	0	0
FBgn0024230	6.947	0.062	0.499	1050	0.466	131	0.382	471	0	0	0	0	1	0
FBgn0024234	6.462	0.275	0.606	1368	0.425	193	0.320	125	0	0	0	0	0	0
FBgn0024236	8.010	-0.256	0.542	2121	0.484	622	0.327	879	0	0	0	0	0	0
FBgn0024238	9.268	0.045	0.551	1926	0.408	341	0.299	969	0	0	0	0	0	0
FBgn0024244	4.810	0.074	0.547	267	0.515	758	0.373	774	0	0	0	0	0	0
FBgn0024248	6.894	-0.012	0.466	2907	0.412	546	0.200	125	0	0	0	0	0	0
FBgn0024273	6.638	0.264	0.600	1584	0.511	266	0.333	944	0	0	0	0	0	0
FBgn0024277	10.107	-0.375	0.543	6792	0.452	615	0.350	875	0	0	0	0	0	0
FBgn0024285	7.917	-0.075	0.590	1542	0.438	137	0.286	455	0	0	0	0	0	0
FBgn0024289	10.543	1.168	0.579	1083	0.398	261	0.279	43	0	0	0	0	0	0
FBgn0024291	9.408	-0.112	0.536	2472	0.464	427	0.340	910	0	0	0	0	0	0
FBgn0024293	11.306	-0.159	0.567	1182	0.487	78	0.333	69	0	0	0	0	0	0
FBgn0024314	5.988	-0.082	0.570	2364	0.437	311	0.296	71	0	0	0	0	0	0
FBgn0024315	9.611	-0.192	0.556	1590	0.447	309	0.339	434	0	0	0	0	0	0
FBgn0024320	9.367	0.174	0.459	3864	0.392	102	0.210	81	0	0	0	0	0	0
FBgn0024321	6.349	0.140	0.531	2166	0.440	563	0.357	84	0	0	0	0	0	0
FBgn0024326	9.376	-0.234	0.526	1275	0.484	285	0.323	965	0	0	0	0	0	0
FBgn0024329	6.569	-0.101	0.539	4716	0.439	358	0.378	172	0	0	0	0	0	0
FBgn0024330	6.201	-0.471	0.545	750	0.478	659	0.334	410	0	0	0	0	0	0
FBgn0024352	8.254	0.213	0.542	1473	0.407	150	0.375	400	0	0	0	0	0	0
FBgn0024360	5.117	-0.070	0.595	1839	0.514	111	0.439	66	0	0	1	0	0	0
FBgn0024362	6.750	0.091	0.566	1134	0.495	386	0.439	827	0	0	0	0	0	0
FBgn0024365	4.939	0.052	0.591	2139	0.533	493	0.435	991	0	0	0	0	0	0
FBgn0024371	5.539	-0.151	0.514	1113	0.361	706	0.350	183	0	0	0	0	0	0
FBgn0024432	9.631	0.398	0.557	336	0.425	193	0.408	287	0	0	0	0	0	0
FBgn0024491	5.185	0.660	0.545	453	0.430	2787	0.292	96	0	0	0	0	0	0
FBgn0024509	6.129	0.037	0.598	1071	0.363	388	0.331	169	0	0	0	0	0	0
FBgn0024542	4.843	0.242	0.532	1116	0.336	247	0.221	86	0	0	0	0	0	0
FBgn0024555	9.953	-0.143	0.541	2943	0.465	624	0.355	321	0	0	0	0	0	0
FBgn0024556	7.311	0.155	0.594	1470	0.455	187	0.361	119	0	0	0	0	0	0
FBgn0024558	5.874	-0.077	0.578	846	0.543	105	0.458	177	0	0	0	0	0	0
FBgn0024689	4.798	0.119	0.522	2256	0.328	128	0.301	93	0	0	0	0	0	0
FBgn0024698	4.530	-0.325	0.473	4368	0.427	124	0.316	215	0	0	0	0	0	0
FBgn0024728	10.070	-0.231	0.421	2304	0.263	80	0.286	434	0	0	0	0	0	0
FBgn0024732	7.595	0.430	0.561	921	0.417	252	0.401	980	0	0	1	0	0	0
FBgn0024733	12.894	0.105	0.470	657	0.512	43	0.282	78	0	0	0	0	0	0
FBgn0024734	10.149	-0.066	0.473	531	0.365	1382	0.279	1240	0	0	0	0	0	0
FBgn0024740	5.441	-1.280	0.534	1242	0		0.306	160	0	0	0	0	0	0
FBgn0024754	8.144	0.144	0.589	1293	0.359	234	0.281	303	0	0	0	0	0	0
FBgn0024806	8.671	-0.318	0.472	5322	0.380	329	0.281	281	0	0	0	0	0	0
FBgn0024807	11.573	-0.401	0.561	1233	0.277	112	0.505	905	0	0	0	0	0	0
FBgn0024811	9.980	-0.598	0.390	816	0.312	231	0.247	150	0	0	0	0	0	0
FBgn0024814	10.064	0.242	0.602	660	0.455	292	0.306	278	0	0	0	0	0	0
FBgn0024833	7.588	-0.136	0.543	1281	0.511	276	0.384	198	0	0	0	0	0	0
FBgn0024836	6.392	-0.289	0.525	10947	0.466	846	0.394	1098	0	0	1	0	0	0
FBgn0024841	8.373	0.044	0.547	579	0.455	66	0.338	80	0	0	0	0	0	0
FBgn0024846	8.000	0.243	0.575	1098	0.450	209	0.391	514	0	0	0	0	0	0
FBgn0024887	5.618	0.508	0.534	1173	0.367	90	0.305	190	0	0	0	0	0	0
FBgn0024889	8.702	0.159	0.529	1632	0.491	112	0.389	578	0	0	0	0	0	0
FBgn0024913	8.054	3.475	0.410	2841	0.306	330	0.234	500	0	0	0	0	0	0
FBgn0024921	9.450	-0.268	0.522	2682	0.373	150	0.344	1875	1	0	0	0	0	1
FBgn0024941	4.875	-0.453	0.592	1944	0.471	626	0.430	207	0	0	0	0	0	0
FBgn0024943	9.614	-0.056	0.550	3588	0.422	173	0.268	328	0	0	0	0	0	0
FBgn0024944	6.055	-0.287	0.570	2145	0.481	996	0.389	957	0	1	0	0	0	0
FBgn0024945	6.194	0.103	0.526	1383	0.532	77	0.343	67	0	0	0	0	0	0
FBgn0024947	10.173	0.077	0.562	1575	0.469	192	0.369	523	0	0	0	0	0	0
FBgn0024956	4.865	0.022	0.556	963	0.404	109	0.319	141	0	0	0	0	0	0
FBgn0024957	9.121	0.804	0.554	2700	0.370	54	0.333	147	0	0	0	0	0	0
FBgn0024958	7.727	0.133	0.541	2709	0.413	63	0.300	110	0	0	0	0	0	0
FBgn0024963	7.561	-0.272	0.506	1392	0.531	654	0.380	523	0	0	0	0	0	0
FBgn0024973	6.504	0.289	0.587	2208	0.467	152	0.385	65	0	0	0	0	0	0
FBgn0024980	7.496	-0.043	0.503	1002	0.406	593	0.264	72	0	0	0	0	0	0
