utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0027280	0.000	-0.037	0.516	1995	0.448	232	0.385	226	0	0	0	0	0	0
FBgn0027287	0.000	-0.221	0.568	4197	0.384	320	0.346	382	0	0	0	0	0	0
FBgn0027291	0.000	0.145	0.600	1134	0.486	105	0.481	156	0	0	0	0	0	0
FBgn0027296	0.000	-0.244	0.551	1197	0.489	479	0.394	487	0	0	0	0	0	0
FBgn0027329	0.000	0.157	0.583	1602	0.423	123	0.377	199	0	0	0	0	0	0
FBgn0027330	0.000	0.084	0.549	3027	0.429	112	0.290	107	0	0	0	0	0	0
FBgn0027334	0.000	0.241	0.647	723	0.472	89	0.371	143	0	0	0	0	0	0
FBgn0027335	0.000	0.836	0.604	2499	0.458	347	0.411	962	0	0	0	0	0	0
FBgn0027338	0.000	-0.098	0.525	1545	0.342	193	0.378	510	0	0	0	0	0	0
FBgn0027342	0.000	0.512	0.550	2118	0.457	700	0.372	1109	0	0	0	0	1	1
FBgn0027358	0.000	-0.565	0.548	354	0.393	112	0.537	1120	0	0	0	0	0	0
FBgn0027359	0.000	-0.148	0.562	267	0.396	91	0.446	303	0	0	0	0	0	0
FBgn0027363	0.000	0.428	0.584	2070	0.418	299	0.334	485	0	0	0	0	0	0
FBgn0027378	0.000	-0.716	0.543	1290	0.395	76	0.303	145	0	0	0	0	0	0
FBgn0027453	0.000	-0.440	0.582	831	0.516	366	0.366	752	0	0	0	1	0	0
FBgn0027490	0.000	-0.311	0.521	2910	0.505	190	0.318	151	0	0	0	0	0	0
FBgn0027492	0.000	-0.982	0.520	1575	0.489	1617	0.421	527	0	0	0	0	0	1
FBgn0027493	0.000	-0.162	0.595	1344	0.552	134	0.368	473	0	0	0	0	0	0
FBgn0027495	0.000	-0.191	0.541	1722	0.481	320	0.442	432	0	0	0	0	1	1
FBgn0027496	0.000	0.130	0.583	921	0.347	101	0.181	83	0	0	0	0	0	0
FBgn0027497	0.000	-0.313	0.610	1914	0.566	475	0.362	1112	0	0	0	0	0	0
FBgn0027498	0.000	0.172	0.580	1260	0.505	279	0.441	356	0	0	0	0	0	0
FBgn0027500	0.000	-0.131	0.558	3441	0.458	48	0.289	197	0	0	0	0	0	0
FBgn0027503	0.000	-0.193	0.527	4977	0.417	379	0.335	251	0	0	0	1	0	0
FBgn0027504	0.000	-0.049	0.552	3015	0.414	309	0.380	121	0	0	0	0	0	0
FBgn0027505	0.000	0.343	0.514	4026	0.393	28	0.325	286	0	0	0	0	0	0
FBgn0027506	0.000	-0.621	0.526	2265	0.442	486	0.365	400	0	0	0	0	0	0
FBgn0027507	0.000	-0.363	0.444	2052	0.419	31	0.269	119	0	0	0	0	0	0
FBgn0027508	0.000	-0.445	0.561	4563	0.513	499	0.356	424	0	0	0	0	0	0
FBgn0027509	0.000	0.339	0.514	3570	0.426	129	0.232	211	0	0	0	0	0	0
FBgn0027512	0.000	-0.300	0.511	4197	0.374	278	0.400	522	0	0	0	0	0	0
FBgn0027513	0.000	-1.143	0.560	1263	0.407	91	0.295	78	0	0	0	0	0	0
FBgn0027514	0.000	-0.490	0.547	1632	0.395	43	0.385	895	0	0	0	0	0	0
FBgn0027515	0.000	-0.611	0.527	1575	0.439	604	0.353	467	0	0	0	0	1	0
FBgn0027518	0.000	0.082	0.534	2334	0.430	93	0.360	275	0	0	0	0	0	0
FBgn0027524	0.000	0.258	0.536	996	0.351	77	0.310	29	0	0	0	0	0	0
FBgn0027525	0.000	0.015	0.550	1482	0.410	78	0.380	100	0	0	0	0	0	0
FBgn0027526	0.000	-0.467	0.537	963	0.323	167	0.236	72	0	0	0	0	0	0
FBgn0027529	0.000	0.235	0.516	3669	0.375	176	0.344	160	0	0	0	0	0	0
FBgn0027532	0.000	0.044	0.533	2910	0.478	226	0.335	505	0	0	0	0	0	0
FBgn0027535	0.000	-0.692	0.529	2919	0.475	101	0.333	588	0	0	0	0	0	0
FBgn0027537	0.000	-0.258	0.536	2472	0.505	101	0.235	213	0	0	0	0	0	0
FBgn0027538	0.000	0.359	0.510	1212	0.493	134	0.317	521	0	0	0	0	0	0
FBgn0027539	0.000	-0.245	0.519	1584	0.417	362	0.375	744	1	0	0	0	0	0
FBgn0027547	0.000	0.221	0.545	642	0.413	462	0.351	94	0	0	0	0	0	0
FBgn0027548	0.000	0.148	0.581	2382	0.442	215	0.659	44	0	0	0	0	0	0
FBgn0027549	0.000	0.160	0.528	2109	0.435	131	0.385	148	0	0	0	0	0	0
FBgn0027552	0.000	0.102	0.524	951	0.545	33	0.248	105	0	0	0	0	0	0
FBgn0027553	0.000	0.114	0.542	1785	0.397	78	0.421	363	0	0	0	0	0	0
FBgn0027554	0.000	-0.323	0.555	1971	0.400	90	0.286	112	0	0	0	0	1	0
FBgn0027558	0.000	-0.097	0.557	2004	0.492	376	0.385	504	0	0	0	0	0	1
FBgn0027561	0.000	-0.061	0.582	2727	0.497	394	0.347	398	0	0	0	0	0	0
FBgn0027564	0.000	-0.481	0.565	1671	0.471	140	0.349	209	0	0	0	0	0	1
FBgn0027565	0.000	-0.001	0.486	1347	0.337	86	0.256	90	0	0	0	0	0	0
FBgn0027567	0.000	0.194	0.554	2760	0.371	205	0.421	195	0	0	0	0	0	0
FBgn0027568	0.000	-0.264	0.536	3747	0.330	200	0.293	123	0	0	0	0	1	0
FBgn0027569	0.000	-0.486	0.560	1806	0.456	193	0.349	558	0	0	1	1	0	0
FBgn0027572	0.000	0.629	0.528	2010	0.454	326	0.306	170	0	0	0	0	0	0
FBgn0027574	0.000	0.018	0.536	1746	0.339	62	0.338	494	0	0	0	0	0	0
FBgn0027578	0.000	0.791	0.508	2124	0		0.296	199	0	0	0	0	0	0
FBgn0027579	0.000	0.142	0.537	2553	0.551	216	0.343	198	0	0	0	0	0	0
FBgn0027580	0.000	-0.045	0.595	3594	0.493	418	0.364	434	0	0	0	0	0	0
FBgn0027582	0.000	-0.062	0.510	3678	0.399	148	0.337	501	0	0	0	0	0	0
FBgn0027583	0.000	-0.379	0.539	981	0.426	94	0.280	175	0	0	1	0	0	0
FBgn0027587	0.000	0.130	0.503	2739	0.403	149	0.417	24	0	0	0	0	0	0
FBgn0027588	0.000	-0.317	0.554	2775	0.412	136	0.358	243	0	0	0	0	1	0
FBgn0027590	0.000	-0.219	0.565	672	0.507	227	0.330	97	0	0	0	0	0	0
FBgn0027592	0.000	0.011	0.548	2250	0.350	100	0.273	242	0	0	0	0	0	0
FBgn0027594	0.000	-0.139	0.585	3129	0.395	716	0.347	590	0	0	0	0	0	0
FBgn0027596	0.000	0.522	0.579	4020	0.395	362	0.349	498	0	0	0	0	0	0
FBgn0027597	0.000	-0.458	0.557	1155	0.433	97	0.326	184	0	0	0	0	0	0
FBgn0027598	0.000	-0.072	0.574	2826	0.456	654	0.347	505	0	0	0	0	0	0
FBgn0027599	0.000	-0.444	0.507	1623	0.200	25	0.330	109	0	0	0	0	0	0
FBgn0027601	0.000	-1.058	0.593	1794	0.475	653	0.369	590	0	0	0	0	0	1
FBgn0027602	0.000	-0.105	0.561	2928	0.398	103	0.430	586	0	0	0	0	1	0
FBgn0027603	0.000	0.537	0.490	4542	0.396	187	0.289	769	0	0	0	0	0	0
FBgn0027607	0.000	0.019	0.560	2100	0.562	73	0.372	608	0	0	0	0	0	0
FBgn0027609	0.000	0.743	0.574	1476	0.342	73	0.395	200	0	0	0	0	0	0
FBgn0027610	0.000	-0.469	0.562	843	0.453	159	0.354	398	0	0	0	0	0	1
FBgn0027611	0.000	-0.537	0.497	3243	0.402	194	0.194	62	0	0	0	0	0	0
FBgn0027615	0.000	0.140	0.556	1326	0.385	65	0.390	213	0	0	0	0	0	0
FBgn0027616	0.000	-0.295	0.605	2166	0.426	136	0.389	314	0	0	0	0	0	0
FBgn0027617	0.000	0.456	0.494	1962	0.400	55	0.308	26	0	0	0	0	0	0
FBgn0027619	0.000	0.615	0.544	711	0.433	291	0.338	361	0	0	0	0	0	0
FBgn0027620	0.000	-0.402	0.492	4431	0.452	387	0.337	261	0	0	0	1	0	0
FBgn0027621	0.000	0.317	0.594	2151	0.415	402	0.523	375	0	0	0	0	0	0
FBgn0027655	0.000	-0.667	0.548	10752	0.344	90	0.422	735	0	0	0	0	1	0
FBgn0027657	0.000	-0.091	0.543	462	0.429	455	0.423	357	0	0	0	0	0	1
FBgn0027779	0.000	-0.217	0.559	1629	0.425	160	0.353	587	0	0	0	0	0	1
FBgn0027780	0.000	-1.199	0.490	3039	0.461	152	0.296	162	0	0	0	0	0	0
FBgn0027783	0.000	0.115	0.496	3540	0.414	99	0.235	51	0	0	0	0	0	0
FBgn0027784	0.000	0.013	0.534	1023	0.321	78	0.379	203	0	0	0	0	0	0
FBgn0027785	0.000	0.336	0.614	453	0.450	80	0.470	115	0	0	0	0	0	0
FBgn0027786	0.000	0.149	0.546	951	0.483	145	0.416	298	0	0	0	0	0	0
FBgn0027791	0.000	0.369	0.639	1473	0.412	17	0.438	144	0	0	0	0	0	0
FBgn0027793	0.000	-2.226	0.617	783	0.548	31	0.339	56	0	0	0	0	0	0
FBgn0027794	0.000	-0.190	0.608	3219	0.373	59	0.423	104	0	0	0	1	0	0
FBgn0027835	0.000	-0.027	0.551	3906	0.382	157	0.379	1317	0	0	0	0	0	0
FBgn0027836	0.000	0.131	0.581	2010	0.435	177	0.369	282	0	0	0	0	0	0
FBgn0027841	0.000	-0.099	0.599	1260	0.333	87	0.303	99	0	0	0	0	0	0
FBgn0027864	0.000	-0.070	0.443	1032	0.317	161	0.158	114	0	0	0	0	0	0
FBgn0027866	0.000	-0.121	0.521	3783	0.377	159	0.415	193	0	0	0	0	0	0
FBgn0027868	0.000	0.011	0.588	2538	0.429	126	0.314	51	0	0	0	0	0	0
FBgn0027872	0.000	-0.110	0.507	822	0.454	108	0.330	452	0	0	0	0	0	0
FBgn0027873	0.000	-0.052	0.522	2271	0.411	90	0.271	70	0	0	0	0	0	0
FBgn0027885	0.000	0.893	0.503	1611	0.421	171	0.342	676	0	0	0	0	0	0
FBgn0027889	0.000	-0.032	0.548	1800	0.546	163	0.234	64	0	0	0	0	0	0
FBgn0027903	0.000	0.002	0.568	1296	0.354	48	0.302	43	0	0	0	0	0	0
FBgn0027930	0.000	-0.397	0.522	1203	0.481	79	0.319	216	0	0	0	0	0	0
FBgn0027932	0.000	0.722	0.533	2514	0.457	234	0.215	177	0	0	0	0	0	0
FBgn0027945	0.000	0.342	0.558	498	0.466	204	0.354	198	0	0	0	0	0	0
FBgn0027948	0.000	-0.201	0.502	6249	0.504	446	0.371	856	0	0	0	0	0	1
FBgn0027949	0.000	-0.478	0.555	1146	0.361	97	0.333	123	0	0	0	0	0	0
FBgn0027950	0.000	0.134	0.586	1023	0.494	81	0.388	121	0	0	0	0	0	0
FBgn0027951	0.000	0.584	0.564	2769	0.407	214	0.363	1184	0	0	0	0	1	0
FBgn0028292	0.000	-0.585	0.573	1722	0.403	129	0.334	587	0	0	0	0	0	1
FBgn0028325	0.000	-0.066	0.562	1332	0.425	207	0.416	353	0	0	0	0	0	1
FBgn0028327	0.000	0.180	0.592	909	0.514	146	0.448	165	0	0	0	0	0	0
FBgn0028331	0.000	0.778	0.569	1878	0.435	62	0.412	563	0	0	0	0	0	0
FBgn0028336	0.000	-0.053	0.581	1488	0.377	106	0.418	146	0	0	0	0	0	0
FBgn0028341	0.000	-0.955	0.564	2484	0.410	178	0.302	384	0	0	0	0	0	0
FBgn0028342	0.000	-1.099	0.608	474	0.414	111	0.383	81	0	0	0	0	0	0
FBgn0028343	0.000	-0.234	0.551	3525	0.429	154	0.376	197	0	0	0	0	0	0
FBgn0028360	0.000	0.174	0.556	2103	0.511	446	0.390	554	0	0	0	0	0	0
FBgn0028372	0.000	0.298	0.540	1686	0.343	137	0.328	366	0	0	0	0	0	0
FBgn0028375	0.000	0.254	0.546	1080	0.484	546	0.320	1504	0	0	0	0	0	1
FBgn0028380	0.000	0.062	0.477	1107	0.479	926	0.276	486	0	0	0	0	0	0
FBgn0028382	0.000	0.237	0.527	903	0.239	67	0.375	16	0	0	0	0	0	0
FBgn0028387	0.000	0.174	0.518	2436	0.333	90	0.364	429	0	0	0	0	1	0
FBgn0028398	0.000	0.386	0.573	504	0.308	91	0.290	69	0	0	0	0	0	0
FBgn0028399	0.000	0.010	0.543	1404	0.276	123	0.329	231	0	0	0	0	0	0
FBgn0028402	0.000	0.054	0.561	1461	0.391	64	0.427	89	0	0	0	0	0	0
FBgn0028411	0.000	0.096	0.552	402	0.444	27	0.306	98	0	0	0	0	0	0
FBgn0028421	0.000	-0.103	0.526	3117	0.475	61	0.354	602	0	0	0	0	0	0
FBgn0028424	0.000	-0.384	0.514	1320	0.538	52	0.309	123	0	0	0	0	0	0
FBgn0028425	0.000	0.437	0.543	1503	0.485	204	0.339	475	0	0	0	0	1	0
FBgn0028426	0.000	-0.379	0.506	2301	0.466	131	0.302	275	0	0	0	0	0	0
FBgn0028427	0.000	0.275	0.542	1347	0.344	163	0.361	296	0	0	0	0	0	0
FBgn0028429	0.000	0.247	0.579	933	0		0.402	641	0	0	0	0	0	0
FBgn0028434	0.000	-0.269	0.540	780	0.208	24	0.301	146	0	0	0	0	0	0
FBgn0028436	0.000	-0.499	0.547	1230	0.267	86	0.357	14	0	0	0	0	0	0
FBgn0028467	0.000	-0.047	0.528	2982	0.373	75	0.344	334	0	0	0	0	0	0
FBgn0028468	0.000	-0.153	0.541	1434	0.516	161	0.260	127	0	0	0	0	0	0
FBgn0028471	0.000	-0.008	0.536	3015	0.374	163	0.333	312	0	0	0	0	0	0
FBgn0028473	0.000	-0.062	0.556	1959	0.437	103	0.429	119	0	0	0	0	0	0
FBgn0028474	0.000	-0.213	0.569	2997	0.500	354	0.428	409	0	0	0	0	0	0
FBgn0028475	0.000	-0.038	0.530	2460	0.482	643	0.295	183	0	0	0	0	0	0
FBgn0028476	0.000	0.296	0.556	3237	0.466	268	0.331	1199	0	0	0	0	0	0
FBgn0028479	0.000	-0.066	0.574	2352	0.375	176	0.442	197	0	0	0	0	0	0
FBgn0028480	0.000	-0.299	0.576	1290	0.592	304	0.338	894	0	0	0	0	0	0
FBgn0028484	0.000	-0.430	0.564	3222	0.476	801	0.341	370	0	0	0	0	0	0
FBgn0028487	0.000	-0.445	0.508	2409	0.416	202	0.423	274	0	0	0	0	0	0
FBgn0028490	0.000	-1.769	0.587	2049	0.477	86	0.354	246	1	0	1	0	0	0
FBgn0028491	0.000	-0.016	0.540	2448	0.400	35	0.355	200	0	0	0	1	0	0
FBgn0028497	0.000	-0.316	0.574	2286	0.517	265	0.432	512	0	0	0	0	0	0
FBgn0028499	0.000	-0.494	0.591	2127	0.493	136	0.413	346	0	0	0	0	0	0
FBgn0028500	0.000	-0.503	0.546	4290	0.446	186	0.377	390	0	0	0	0	0	0
FBgn0028504	0.000	-0.532	0.482	2085	0.462	260	0.217	23	0	0	0	0	0	0
FBgn0028506	0.000	0.402	0.528	381	0.472	161	0.370	986	0	0	0	0	1	0
FBgn0028507	0.000	-0.103	0.586	1026	0.481	156	0.318	412	0	1	0	0	0	0
FBgn0028515	0.000	-0.064	0.543	1080	0.394	109	0.298	171	0	1	0	0	0	0
FBgn0028523	0.000	0.270	0.469	1368	0.433	187	0.285	326	0	0	0	0	0	0
FBgn0028530	0.000	-0.174	0.515	1233	0.321	84	0.336	116	0	0	0	0	0	0
FBgn0028538	0.000	-0.337	0.532	4962	0.529	327	0.342	529	0	0	0	0	1	0
FBgn0028539	0.000	-0.153	0.484	4794	0.291	86	0.295	261	0	0	0	0	0	0
FBgn0028540	0.000	0.243	0.545	927	0.457	433	0.369	765	0	0	0	1	0	0
FBgn0028541	0.000	-0.131	0.521	1893	0.463	354	0.403	422	0	0	0	0	0	0
FBgn0028543	0.000	0.951	0.598	1266	0.479	94	0.373	75	0	0	0	0	0	0
FBgn0028546	0.000	0.635	0.523	852	0.423	605	0.337	187	0	0	0	0	0	0
FBgn0028552	0.000	-0.225	0.496	909	0.343	70	0.232	138	0	0	0	0	0	0
FBgn0028554	0.000	0.165	0.656	777	0.466	268	0.384	662	0	0	0	0	0	0
FBgn0028563	0.000	-0.606	0.562	1524	0.514	317	0.410	571	0	0	0	0	0	0
FBgn0028577	0.000	0.045	0.603	1914	0.380	121	0.414	360	0	0	0	0	0	0
FBgn0028579	0.000	0.321	0.533	2643	0.476	290	0.362	403	0	0	0	0	0	0
FBgn0028582	0.000	0.386	0.537	2496	0.403	563	0.334	1244	0	1	0	0	0	0
FBgn0028646	0.000	-0.041	0.568	2124	0.556	151	0.486	140	0	0	0	0	0	0
FBgn0028648	0.000	0.602	0.556	570	0.455	44	0.272	125	0	0	0	0	0	0
FBgn0028662	0.000	-0.072	0.620	639	0.415	130	0.417	583	0	0	0	0	0	0
FBgn0028663	0.000	0.750	0.556	270	0.444	126	0.327	303	0	0	0	0	0	0
FBgn0028664	0.000	-0.202	0.537	255	0.320	97	0.393	496	0	0	0	0	0	0
FBgn0028665	0.000	0.098	0.557	1053	0.477	241	0.353	498	0	0	0	0	0	0
FBgn0028670	0.000	-0.109	0.554	2505	0.414	237	0.315	302	0	0	0	0	0	0
FBgn0028671	0.000	0.039	0.557	2568	0.495	204	0.346	289	0	0	0	0	0	0
FBgn0028683	0.000	0.464	0.481	351	0.352	88	0.444	18	0	0	0	0	0	0
FBgn0028684	0.000	0.091	0.537	1287	0.362	138	0.322	202	0	0	0	0	0	0
FBgn0028685	0.000	0.249	0.580	1194	0.410	122	0.423	149	0	0	0	0	0	0
FBgn0028686	0.000	-0.118	0.578	1242	0.410	212	0.303	99	0	0	0	0	0	0
FBgn0028687	0.000	-0.008	0.569	1302	0.385	117	0.375	96	0	0	0	0	0	0
FBgn0028688	0.000	-0.215	0.568	1170	0.333	132	0.231	91	0	0	0	0	0	0
FBgn0028689	0.000	0.438	0.544	1320	0.378	74	0.353	218	0	0	0	0	1	0
FBgn0028690	0.000	-0.078	0.518	1509	0.371	224	0.390	164	0	0	0	0	0	0
FBgn0028691	0.000	0.002	0.528	1149	0.514	216	0.341	85	0	0	0	0	0	0
FBgn0028692	0.000	0.048	0.559	3090	0.367	120	0.348	115	0	0	0	0	0	0
FBgn0028693	0.000	0.055	0.565	795	0.278	72	0.305	128	0	0	0	0	0	0
FBgn0028694	0.000	0.109	0.570	927	0.424	170	0.351	111	0	0	0	0	0	0
FBgn0028695	0.000	0.188	0.561	2760	0.400	140	0.333	141	0	0	0	0	0	0
FBgn0028697	0.000	-0.115	0.467	615	0.314	354	0.354	48	0	0	0	0	0	0
FBgn0028700	0.000	0.033	0.546	1071	0.278	474	0.237	59	0	0	0	0	0	0
FBgn0028703	0.000	-0.362	0.507	2136	0.535	409	0.321	1204	0	0	0	0	2	0
FBgn0028707	0.000	-0.286	0.477	1038	0.295	61	0.200	15	0	0	0	0	0	0
FBgn0028708	0.000	0.433	0.568	729	0.471	140	0.333	483	0	0	0	1	0	0
FBgn0028717	0.000	0.045	0.570	2187	0.442	473	0.306	468	0	0	0	0	0	0
FBgn0028734	0.000	0.555	0.574	2190	0.486	424	0.381	507	0	0	0	0	0	0
FBgn0028737	0.000	0.094	0.587	669	0.456	90	0.320	50	0	0	0	0	0	0
FBgn0028738	0.000	-0.539	0.538	612	0.542	24	0.361	119	0	0	0	0	0	0
FBgn0028744	0.000	-0.033	0.526	2355	0.500	68	0.231	91	0	0	0	0	0	0
FBgn0028746	0.000	0.438	0.520	300	0.327	104	0.412	226	0	0	0	0	0	0
FBgn0028833	0.000	-0.023	0.584	762	0.480	102	0.317	338	0	0	0	1	0	0
FBgn0028836	0.000	0.336	0.542	837	0.308	78	0.506	271	0	0	0	0	0	0
FBgn0028837	0.000	-0.361	0.558	1026	0.410	122	0.309	55	0	0	0	0	0	0
FBgn0028894	0.000	-0.359	0.482	417	0.376	181	0.311	421	0	0	0	0	0	0
FBgn0028895	0.000	-0.165	0.501	1242	0.320	97	0.229	157	0	0	0	0	0	0
FBgn0028897	0.000	0.081	0.530	927	0.288	59	0.299	97	0	0	0	0	0	0
FBgn0028916	0.000	-0.381	0.542	2847	0.412	153	0.356	450	0	0	0	0	0	0
FBgn0028919	0.000	-0.115	0.550	744	0.309	123	0.396	48	0	0	0	1	0	0
FBgn0028926	0.000	0.071	0.607	552	0.419	105	0.275	69	0	0	0	0	0	0
FBgn0028932	0.000	0.334	0.539	777	0.087	23	0.290	31	0	0	0	0	0	0
FBgn0028953	0.000	0.659	0.575	1539	0.488	911	0.418	1347	0	0	0	0	2	0
FBgn0028956	0.000	0.235	0.488	1536	0.324	460	0.313	300	0	0	0	0	0	0
FBgn0028962	0.000	-0.163	0.536	3039	0.485	97	0.412	97	0	0	0	0	0	0
FBgn0028965	0.000	-0.243	0.572	1131	0.433	134	0.257	101	0	0	0	0	0	0
FBgn0028968	0.000	0.051	0.553	2694	0.448	96	0.390	264	0	0	0	0	0	0
FBgn0028969	0.000	-0.111	0.573	1599	0.523	193	0.384	378	0	0	0	0	0	0
FBgn0028970	0.000	0.245	0.616	1044	0.467	152	0.363	237	0	0	0	0	0	0
FBgn0028974	0.000	-0.386	0.543	4113	0.348	92	0.355	868	0	0	0	0	0	0
FBgn0028978	0.000	0.148	0.583	1455	0.427	354	0.449	563	0	0	0	0	0	0
FBgn0028980	0.000	-0.238	0.526	900	0.346	315	0.330	279	0	0	0	0	0	0
FBgn0028982	0.000	-0.148	0.564	5496	0.318	110	0.442	464	0	0	0	0	0	0
FBgn0028983	0.000	0.034	0.566	1125	0.527	93	0.304	79	0	0	0	0	0	0
FBgn0028984	0.000	-0.132	0.549	1284	0.460	113	0.315	124	0	0	0	0	0	0
FBgn0028990	0.000	-0.511	0.569	1344	0.564	172	0.340	53	0	0	0	0	0	0
FBgn0028992	0.000	0.243	0.503	981	0.351	262	0.360	111	0	0	0	0	0	0
FBgn0028997	0.000	-0.600	0.515	1164	0.415	142	0.279	86	0	0	0	0	0	0
FBgn0029002	0.000	-0.540	0.510	849	0.462	169	0.295	129	0	0	0	0	0	0
FBgn0029003	0.000	0.331	0.603	1098	0.437	359	0.394	625	0	0	0	0	0	0
FBgn0029006	0.000	-0.103	0.539	3186	0.437	904	0.293	795	0	0	0	0	0	0
FBgn0029079	0.000	-0.030	0.529	648	0.290	69	0.304	115	0	0	0	0	0	0
FBgn0029088	0.000	-0.451	0.514	3657	0.471	403	0.382	824	0	0	0	0	1	0
FBgn0029092	0.000	0.305	0.536	1602	0.469	254	0.281	606	0	0	0	0	0	0
FBgn0029093	0.000	-0.217	0.566	1179	0.388	103	0.263	114	0	0	0	0	0	0
FBgn0029094	0.000	-0.370	0.556	657	0.418	285	0.374	187	0	0	0	0	0	0
FBgn0029095	0.000	0.161	0.586	2418	0.342	187	0.483	317	0	0	0	0	0	1
FBgn0029113	0.000	0.081	0.521	2103	0.412	114	0.268	112	0	0	0	0	0	0
FBgn0029117	0.000	-0.789	0.566	903	0.253	87	0.308	65	0	0	0	0	0	0
FBgn0029118	0.000	-0.057	0.532	1251	0.405	148	0.361	119	0	0	0	0	0	0
FBgn0029121	0.000	0.379	0.531	909	0.379	87	0.298	275	0	0	0	0	0	0
FBgn0029131	0.000	0.225	0.594	903	0.542	625	0.403	196	0	0	0	0	0	0
FBgn0029133	0.000	-0.400	0.542	738	0.478	207	0.363	452	0	0	1	0	1	0
FBgn0029134	0.000	-0.008	0.557	849	0.379	95	0.256	195	0	0	0	0	0	0
FBgn0029147	0.000	-0.007	0.523	1758	0.511	47	0.225	71	0	0	0	0	0	0
FBgn0029148	0.000	0.219	0.545	483	0.397	78	0.358	106	0	0	0	0	0	0
FBgn0029152	0.000	1.644	0.546	1161	0.432	213	0.302	863	0	0	0	0	0	0
FBgn0029155	0.000	0.687	0.561	1875	0.456	228	0.382	440	0	0	0	0	0	0
FBgn0029157	0.000	-0.309	0.575	3582	0.313	246	0.390	426	0	0	0	0	0	0
FBgn0029158	0.000	-0.017	0.548	1134	0.248	101	0.326	138	0	0	0	0	0	0
FBgn0029161	0.000	0.081	0.614	648	0.530	234	0.451	399	0	0	0	0	0	0
FBgn0029167	0.000	-0.219	0.502	11532	0.351	154	0.257	70	0	0	0	0	0	0
FBgn0029173	0.000	0.212	0.537	1677	0.377	122	0.335	185	0	0	0	0	0	0
FBgn0029174	0.000	-0.043	0.527	1320	0.442	138	0.326	129	0	0	0	0	0	0
FBgn0029175	0.000	-0.377	0.495	2154	0.306	62	0.326	478	0	0	0	1	0	0
FBgn0029176	0.000	0.208	0.600	1296	0.500	60	0.420	333	0	0	0	0	0	0
FBgn0029502	0.000	0.323	0.577	660	0.393	145	0.394	94	0	0	0	0	0	0
FBgn0029503	0.000	-0.438	0.521	1065	0.289	121	0.273	55	0	0	0	0	0	0
FBgn0029506	0.000	0.521	0.501	687	0.396	106	0.323	601	0	0	0	0	0	0
FBgn0029507	0.000	-0.004	0.535	684	0.420	88	0.333	114	0	0	0	0	0	0
FBgn0029508	0.000	1.539	0.537	681	0.442	154	0.343	283	0	0	0	0	0	0
FBgn0029512	0.000	0.032	0.542	1014	0.286	91	0.242	62	0	0	0	0	0	0
FBgn0029514	0.000	-0.411	0.547	726	0.300	70	0.338	77	0	0	0	0	0	0
FBgn0029522	0.000	-0.848	0.552	534	0.368	163	0.400	115	0	0	0	0	0	0
FBgn0029524	0.000	0.799	0.560	366	0.365	74	0.286	77	0	0	0	0	0	0
FBgn0029525	0.000	-0.279	0.508	4134	0.366	101	0.243	107	0	0	0	0	0	0
FBgn0029529	0.000	-0.088	0.620	345	0.386	70	0.357	84	0	0	0	0	0	0
FBgn0029594	0.000	-0.755	0.557	531	0.426	291	0.325	197	0	0	0	0	0	0
FBgn0029608	0.000	0.316	0.543	912	0.491	110	0.341	264	0	0	0	0	0	0
FBgn0029629	0.000	-0.078	0.585	810	0.374	91	0.476	126	0	0	0	0	0	0
FBgn0029639	0.000	2.147	0.571	588	0.442	43	0.194	98	0	0	0	0	0	0
FBgn0029664	0.000	0.598	0.527	1311	0.412	80	0.247	81	0	0	0	0	0	0
FBgn0029665	0.000	-0.266	0.523	576	0.383	94	0.385	104	0	0	1	0	0	0
FBgn0029672	0.000	-0.446	0.470	1494	0.402	117	0.431	102	0	0	0	0	0	0
FBgn0029676	0.000	1.450	0.573	1134	0.366	142	0.358	809	0	0	0	0	0	0
FBgn0029685	0.000	-0.560	0.537	2589	0.496	230	0.349	800	0	0	0	0	0	2
FBgn0029687	0.000	-0.002	0.536	810	0.409	567	0.329	1164	0	0	0	0	0	0
FBgn0029688	0.000	-0.256	0.538	8340	0.424	573	0.392	332	0	0	0	0	1	0
FBgn0029689	0.000	-0.760	0.553	1896	0.462	418	0.304	385	0	1	0	1	1	0
FBgn0029693	0.000	-0.616	0.547	2367	0.418	390	0.344	256	0	0	0	0	1	0
FBgn0029706	0.000	-0.271	0.570	2820	0.456	171	0.331	794	0	0	0	0	0	0
FBgn0029709	0.000	-0.024	0.595	627	0.411	95	0.335	382	0	0	0	0	0	0
FBgn0029712	0.000	-1.713	0.541	741	0.000	4	0.336	143	0	0	0	0	1	0
FBgn0029713	0.000	-1.729	0.535	1398	0.380	71	0.304	527	0	0	0	0	0	0
FBgn0029714	0.000	-0.042	0.536	759	0.340	103	0.333	108	0	0	0	0	0	0
FBgn0029715	0.000	0.209	0.603	648	0.389	416	0.326	218	0	0	0	0	0	0
FBgn0029718	0.000	0.156	0.552	543	0.333	96	0.228	57	0	0	0	0	0	0
FBgn0029736	0.000	0.069	0.578	2460	0.392	125	0.348	138	0	0	0	0	0	0
FBgn0029737	0.000	-0.274	0.578	1731	0.398	467	0.380	79	0	0	0	0	0	0
