utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0016715	8.198	-0.623	0.550	783	0.507	69	0.323	31	0	0	0	0	0	0
FBgn0016726	12.423	-0.103	0.550	231	0.381	113	0.400	45	0	0	0	0	0	0
FBgn0016754	10.022	-0.110	0.563	4821	0.377	316	0.333	765	0	0	0	0	0	0
FBgn0016756	9.947	0.317	0.540	4671	0.530	302	0.514	35	0	0	0	0	0	0
FBgn0016762	7.707	1.072	0.548	1065	0.513	115	0.320	50	0	0	0	0	0	0
FBgn0016794	8.460	0.111	0.568	2637	0.479	73	0.351	544	0	0	0	0	0	0
FBgn0016917	11.042	0.010	0.528	2457	0.441	675	0.334	1068	0	0	0	0	0	0
FBgn0016926	10.911	-0.003	0.603	750	0.393	150	0.400	1080	0	0	0	0	0	0
FBgn0016930	10.331	0.175	0.530	2274	0.250	76	0.454	476	0	0	1	0	1	0
FBgn0016977	10.318	0.095	0.499	16683	0.390	1023	0.333	174	0	0	0	0	0	0
FBgn0016978	6.189	0.259	0.635	1347	0.423	196	0.392	291	0	0	0	0	0	0
FBgn0016983	7.370	-0.297	0.515	2835	0.434	106	0.262	229	0	0	0	0	0	0
FBgn0017414	8.865	-0.385	0.506	678	0.375	445	0.313	201	0	0	0	0	0	0
FBgn0017418	6.749	0.160	0.529	1512	0.464	500	0.429	644	0	0	0	0	0	0
FBgn0017429	9.358	0.388	0.561	1311	0.447	152	0.394	104	0	0	0	0	0	0
FBgn0017430	8.446	0.237	0.542	843	0.309	136	0.262	248	0	0	0	0	0	0
FBgn0017457	8.933	0.021	0.589	795	0.452	197	0.387	269	0	0	0	0	0	0
FBgn0017545	12.497	-0.082	0.454	807	0.370	27	0.291	423	0	0	0	0	0	0
FBgn0017550	8.995	0.077	0.571	1758	0.490	1046	0.100	30	0	0	0	0	0	0
FBgn0017551	6.444	-0.373	0.571	1236	0.393	107	0.278	209	0	0	0	0	0	0
FBgn0017558	11.222	0.001	0.534	1269	0.481	811	0.399	213	0	0	0	0	0	0
FBgn0017561	6.856	-0.058	0.590	3060	0.421	511	0.344	462	0	0	0	0	0	1
FBgn0017566	9.869	-0.084	0.613	2196	0.375	96	0.466	279	0	0	0	0	0	0
FBgn0017567	11.761	0.003	0.564	654	0.341	88	0.403	77	0	0	0	0	0	0
FBgn0017572	10.592	0.034	0.570	1020	0.455	303	0.417	576	0	0	0	0	0	1
FBgn0017578	9.533	0.203	0.535	486	0.333	159	0.401	177	0	0	0	0	0	0
FBgn0017579	12.151	-0.090	0.587	501	0.448	29	0.315	89	0	0	0	0	0	0
FBgn0017581	11.176	-0.187	0.542	3429	0.436	811	0.317	587	0	0	0	0	1	0
FBgn0017590	11.039	-0.074	0.576	1638	0.412	784	0.388	1630	0	0	0	0	0	0
FBgn0019624	11.776	-0.021	0.620	450	0.451	142	0.413	138	0	0	0	0	0	0
FBgn0019637	7.066	0.053	0.583	2178	0.394	104	0.362	69	0	0	0	0	0	0
FBgn0019643	10.766	-0.393	0.591	828	0.491	546	0.374	214	0	0	0	0	0	0
FBgn0019644	10.987	0.053	0.611	732	0.391	69	0.359	117	0	0	0	0	0	0
FBgn0019650	9.662	-0.050	0.469	1632	0.397	527	0.445	128	0	0	0	1	0	0
FBgn0019662	9.972	0.108	0.523	1017	0.522	297	0.503	340	0	0	0	0	0	0
FBgn0019830	9.015	-0.425	0.600	921	0.407	504	0.370	27	0	0	0	0	0	0
FBgn0019886	8.792	-0.034	0.541	3042	0.469	352	0.422	322	0	0	0	0	0	0
FBgn0019890	9.898	0.098	0.532	3534	0.431	281	0.561	212	0	0	0	0	0	0
FBgn0019925	9.564	-0.009	0.557	813	0.461	217	0.358	611	0	0	0	0	0	0
FBgn0019929	6.438	0.430	0.562	1194	0.433	104	0.383	115	0	0	0	0	0	0
FBgn0019932	9.661	-0.186	0.420	1044	0.466	58	0.238	122	0	0	0	0	0	0
FBgn0019936	12.530	0.036	0.573	363	0.378	90	0.378	111	0	0	0	0	0	0
FBgn0019940	9.345	-2.935	0.573	1089	0.601	138	0.333	180	0	0	0	0	0	0
FBgn0019947	9.358	0.093	0.534	1626	0.416	315	0.318	107	0	0	0	0	0	0
FBgn0019948	9.973	0.074	0.545	1098	0.379	153	0.394	188	0	0	0	0	0	0
FBgn0019949	8.888	0.384	0.534	1215	0.401	137	0.395	124	0	0	1	0	0	0
FBgn0019952	9.418	-0.606	0.559	1647	0.515	685	0.368	201	0	0	0	0	0	0
FBgn0019957	11.757	-0.004	0.565	1224	0.433	312	0.329	82	0	0	0	0	0	0
FBgn0019960	9.314	0.464	0.568	2241	0.538	143	0.394	127	0	0	0	0	0	0
FBgn0019968	10.259	0.005	0.536	5874	0.480	344	0.340	871	0	0	0	0	0	0
FBgn0019972	7.556	0.943	0.586	1020	0.421	240	0.361	667	0	1	0	0	0	0
FBgn0019982	7.545	-0.056	0.619	696	0.477	153	0.338	133	0	0	0	0	0	0
FBgn0019990	8.156	0.041	0.528	4776	0.438	331	0.393	183	0	0	0	0	0	0
FBgn0020018	7.279	0.138	0.560	1428	0.460	126	0.396	101	0	0	0	0	0	0
FBgn0020224	7.936	-0.218	0.575	2637	0.515	355	0.335	1910	0	0	0	0	0	0
FBgn0020235	11.242	0.103	0.596	894	0.459	122	0.468	139	0	0	0	0	0	0
FBgn0020238	12.493	-0.008	0.553	789	0.472	159	0.371	291	0	0	0	0	0	0
FBgn0020249	10.545	0.196	0.546	1047	0.463	54	0.389	234	0	0	0	0	0	0
FBgn0020251	6.802	1.596	0.509	3147	0.440	1310	0.363	1315	0	0	0	0	1	0
FBgn0020255	11.303	0.128	0.555	651	0.447	219	0.406	330	0	0	0	0	0	0
FBgn0020257	8.408	-0.165	0.605	1689	0.432	266	0.423	1508	0	0	0	0	1	1
FBgn0020261	8.589	0.243	0.579	4842	0.485	198	0.368	223	0	0	0	0	0	0
FBgn0020269	10.075	-0.172	0.594	1806	0.427	354	0.343	414	0	0	0	0	0	0
FBgn0020270	9.096	0.580	0.528	1863	0.367	90	0.350	60	0	0	0	0	0	0
FBgn0020278	9.916	-0.038	0.568	4626	0.422	379	0.314	220	0	0	0	0	0	0
FBgn0020279	9.013	-0.029	0.593	4254	0.381	63	0.346	518	0	0	0	0	0	0
FBgn0020299	6.160	-0.322	0.566	3663	0.451	350	0.368	581	0	0	0	0	0	0
FBgn0020304	10.492	0.252	0.567	2022	0.528	1003	0.432	958	0	0	0	0	1	0
FBgn0020305	7.227	0.147	0.561	1038	0.457	81	0.288	66	0	0	0	0	0	0
FBgn0020306	7.005	0.016	0.539	9702	0.422	204	0.397	720	0	0	0	0	0	0
FBgn0020309	11.583	0.062	0.595	2889	0.482	772	0.396	1629	0	0	0	0	1	1
FBgn0020312	8.206	0.030	0.535	2781	0.441	299	0.332	383	0	0	0	0	0	0
FBgn0020369	9.763	0.006	0.547	1218	0.341	126	0.333	60	0	0	0	0	0	0
FBgn0020370	9.558	0.139	0.544	4326	0.485	206	0.321	109	0	0	0	0	0	0
FBgn0020372	11.483	0.396	0.555	879	0.448	696	0.280	193	0	0	0	0	0	0
FBgn0020379	6.324	0.030	0.597	2760	0.424	597	0.427	1001	0	0	0	1	0	0
FBgn0020381	7.044	0.117	0.527	1485	0.403	62	0.298	84	0	0	0	0	0	0
FBgn0020385	9.054	0.424	0.573	2907	0.348	198	0.310	168	0	0	0	0	0	0
FBgn0020386	10.341	0.142	0.553	2511	0.418	373	0.342	234	0	0	0	0	0	0
FBgn0020388	8.428	0.507	0.558	2442	0.414	111	0.369	217	0	0	0	0	0	0
FBgn0020389	7.316	0.132	0.592	1974	0.450	169	0.373	314	0	0	0	0	0	0
FBgn0020392	7.585	0.317	0.531	1419	0.333	102	0.433	291	0	0	0	0	0	0
FBgn0020412	10.742	-0.009	0.536	3624	0.409	1055	0.597	196	0	0	0	0	0	0
FBgn0020414	10.966	0.413	0.518	1326	0.477	130	0.456	193	0	0	0	0	0	0
FBgn0020415	10.407	0.117	0.506	1323	0.463	67	0.160	50	0	0	0	0	0	0
FBgn0020416	10.161	0.570	0.485	1320	0.412	51	0.216	74	0	0	0	0	0	0
FBgn0020440	8.923	0.064	0.468	4503	0.463	663	0.306	447	0	0	0	0	0	0
FBgn0020443	9.252	0.223	0.560	1860	0.499	545	0.362	1038	0	0	0	0	0	0
FBgn0020445	7.864	-0.035	0.548	3054	0.378	1313	0.341	782	0	0	0	0	0	0
FBgn0020493	8.480	0.335	0.560	1707	0.405	787	0.403	1273	0	0	0	0	0	0
FBgn0020496	8.489	-0.102	0.598	1446	0.452	378	0.380	803	0	0	0	0	0	0
FBgn0020497	11.344	0.002	0.496	3192	0.504	371	0.376	356	0	0	0	0	0	0
FBgn0020503	10.104	-0.264	0.477	5073	0.309	551	0.311	293	0	0	0	0	0	0
FBgn0020510	9.728	-0.091	0.592	1434	0.416	154	0.389	803	0	0	0	0	0	0
FBgn0020513	9.598	0.286	0.560	1290	0.471	244	0.346	292	0	0	0	0	0	0
FBgn0020545	9.358	-0.180	0.612	996	0.500	168	0.359	156	0	0	0	0	0	0
FBgn0020616	8.951	0.289	0.491	3384	0.314	118	0.318	132	0	0	0	0	0	0
FBgn0020618	11.705	-0.128	0.606	957	0.481	77	0.347	72	0	0	0	0	0	0
FBgn0020620	8.007	0.079	0.537	1716	0.527	292	0.340	615	0	0	0	0	0	0
FBgn0020621	8.298	-0.165	0.569	4506	0.445	292	0.342	228	0	0	0	0	0	0
FBgn0020622	9.276	-0.142	0.547	1491	0.485	553	0.362	1275	0	0	1	1	0	0
FBgn0020626	8.567	0.111	0.592	2355	0.537	363	0.391	530	0	0	0	0	0	0
FBgn0020647	7.011	-0.023	0.581	3528	0.474	1059	0.369	198	0	0	0	0	0	0
FBgn0020653	10.383	-0.065	0.594	1791	0.524	147	0.522	339	0	0	0	0	0	0
FBgn0020655	9.572	0.154	0.591	1407	0.476	368	0.384	310	0	0	0	0	0	0
FBgn0020660	10.981	-0.069	0.414	1380	0.235	68	0.125	56	0	0	0	0	0	0
FBgn0020762	9.394	-0.074	0.554	2499	0.434	751	0.415	931	0	0	0	0	0	0
FBgn0020764	10.650	-0.238	0.592	1620	0.496	113	0.349	109	0	0	0	0	0	0
FBgn0020767	10.346	0.146	0.595	1560	0.414	493	0.313	2114	0	0	0	0	0	0
FBgn0020887	9.609	0.706	0.565	2703	0.449	474	0.360	759	0	0	0	0	0	0
FBgn0020907	12.024	-0.244	0.550	555	0.440	200	0.348	528	0	0	0	0	0	0
FBgn0020909	6.647	0.032	0.538	1155	0.402	92	0.241	54	0	0	0	0	0	0
FBgn0020910	7.356	0.413	0.592	1251	0.389	36	0.489	94	0	0	0	0	0	0
FBgn0020930	10.013	-0.436	0.561	1605	0.397	199	0.364	206	0	0	0	0	0	0
FBgn0021750	7.088	-0.442	0.560	1254	0.349	169	0.375	56	0	0	0	0	0	0
FBgn0021760	8.880	-0.206	0.529	4476	0.448	784	0.363	670	0	0	0	0	0	0
FBgn0021761	7.958	-0.100	0.492	4098	0.475	160	0.404	52	0	0	0	0	0	0
FBgn0021764	8.990	-0.155	0.531	6799	0.455	367	0.391	1865	0	0	0	0	0	1
FBgn0021765	8.977	-0.718	0.632	768	0.496	123	0.378	143	0	0	0	0	0	0
FBgn0021768	7.509	0.068	0.521	999	0.357	510	0.301	113	0	0	0	0	0	0
FBgn0021795	10.186	0.160	0.613	501	0.430	323	0.438	153	0	0	0	0	0	0
FBgn0021796	7.672	-0.041	0.521	7416	0.487	306	0.370	265	0	0	0	0	0	0
FBgn0021800	11.354	0.356	0.555	1206	0.462	1068	0.396	654	0	0	0	0	0	0
FBgn0021814	9.137	-0.079	0.581	633	0.374	91	0.296	81	0	0	0	0	0	0
FBgn0021818	8.302	0.206	0.539	4674	0.367	539	0.355	603	0	0	0	0	0	0
FBgn0021825	9.882	-0.123	0.589	1143	0.369	122	0.333	93	0	0	0	0	0	0
FBgn0021847	9.449	-0.112	0.539	2586	0.442	181	0.314	312	0	0	0	0	0	0
FBgn0021856	9.078	-0.169	0.524	840	0.388	67	0.250	24	0	0	0	0	0	0
FBgn0021872	8.761	0.006	0.582	1497	0.458	332	0.307	290	0	0	0	0	0	0
FBgn0021874	7.875	0.240	0.556	1467	0.456	57	0.317	60	0	0	0	0	0	0
FBgn0021875	7.802	0.240	0.562	1044	0.370	27	0.263	19	0	0	0	0	0	0
FBgn0021895	10.998	0.108	0.660	585	0.508	195	0.407	1296	0	0	0	0	0	0
FBgn0021906	8.086	1.242	0.642	693	0.393	84	0.378	74	0	0	0	0	0	0
FBgn0021967	10.990	0.142	0.588	480	0.388	178	0.338	80	0	0	0	0	0	0
FBgn0021979	11.343	-0.172	0.599	1170	0.491	454	0.378	320	0	0	0	0	0	0
FBgn0022023	11.023	0.050	0.565	1017	0.448	359	0.425	120	0	0	0	0	0	0
FBgn0022027	9.853	-0.071	0.590	525	0.347	75	0.359	78	0	0	0	0	0	0
FBgn0022029	9.696	0.010	0.501	1881	0.441	1280	0.344	93	0	0	0	0	0	0
FBgn0022069	8.121	0.281	0.536	2064	0.442	113	0.326	705	0	0	0	0	0	0
FBgn0022097	10.501	-0.083	0.567	741	0.402	102	0.335	221	0	0	0	0	0	0
FBgn0022153	9.315	-0.004	0.534	4350	0.507	142	0.371	372	0	0	0	0	0	0
FBgn0022160	10.353	0.080	0.592	2175	0.322	335	0.425	127	0	0	0	0	0	0
FBgn0022213	8.338	-0.014	0.484	2928	0.411	141	0.333	168	0	0	0	0	0	0
FBgn0022224	9.874	0.106	0.468	222	0.333	93	0.284	81	0	0	0	0	0	0
FBgn0022238	11.569	-0.049	0.503	384	0.498	249	0.389	303	0	0	0	0	0	0
FBgn0022246	8.039	-0.201	0.502	894	0.482	56	0.226	31	0	0	0	0	0	0
FBgn0022288	7.102	-0.071	0.550	1371	0.394	99	0.318	66	0	0	0	0	0	0
FBgn0022338	7.844	0.003	0.568	753	0.323	220	0.333	222	0	0	0	0	0	0
FBgn0022343	8.338	0.411	0.598	816	0.360	89	0.516	155	0	0	0	0	1	0
FBgn0022344	10.530	-0.060	0.544	837	0.372	43	0.328	58	0	0	0	0	0	0
FBgn0022349	8.584	0.096	0.559	1470	0.452	363	0.341	1182	0	0	0	0	0	0
FBgn0022355	8.698	-0.024	0.602	1926	0.399	865	0.270	63	0	0	0	0	0	0
FBgn0022359	9.289	-0.394	0.603	1083	0.408	71	0.359	192	0	0	0	0	0	0
FBgn0022361	9.594	0.387	0.393	828	0.392	316	0.303	175	0	0	0	0	0	0
FBgn0022382	9.761	-0.099	0.560	1134	0.445	373	0.332	671	0	0	0	0	0	0
FBgn0022699	7.806	0.292	0.589	2325	0.429	119	0.332	241	0	0	0	0	0	0
FBgn0022709	10.118	-0.379	0.570	690	0.488	361	0.357	143	0	0	0	0	0	0
FBgn0022710	7.040	-0.143	0.562	5112	0.460	950	0.383	1282	0	0	0	0	0	0
FBgn0022764	7.936	0.040	0.538	6201	0.449	798	0.361	735	0	0	0	0	0	0
FBgn0022774	7.600	0.609	0.591	1296	0.516	91	0.325	114	0	0	0	0	0	0
FBgn0022786	6.343	-0.034	0.534	3144	0.279	104	0.308	172	0	0	0	0	0	0
FBgn0022787	9.953	0.092	0.523	5772	0.458	583	0.317	126	0	0	0	0	0	0
FBgn0022893	11.051	0.399	0.571	552	0.371	240	0.338	740	0	0	0	0	0	1
FBgn0022935	7.243	-0.000	0.577	2538	0.451	144	0.332	551	0	0	0	0	0	0
FBgn0022936	7.120	-0.014	0.519	975	0.444	9	0.272	81	0	0	0	0	0	0
FBgn0022942	7.815	0.118	0.544	2403	0.454	280	0.378	299	0	0	0	0	0	0
FBgn0022943	8.520	-0.004	0.574	465	0.309	68	0.328	67	0	0	0	0	0	0
FBgn0022959	10.779	-0.204	0.653	1059	0.489	264	0.365	427	0	0	0	0	1	0
FBgn0022960	10.278	0.315	0.564	1908	0.452	294	0.331	1268	0	0	0	0	0	0
FBgn0022984	9.650	0.073	0.524	954	0.292	96	0.305	383	0	0	0	0	0	0
FBgn0022985	10.215	0.036	0.616	1251	0.518	257	0.404	1439	0	0	0	0	1	0
FBgn0022986	8.103	0.174	0.565	1191	0.358	123	0.281	278	0	0	0	0	0	0
FBgn0022987	7.896	0.038	0.519	1854	0.409	127	0.309	1982	0	0	0	0	0	0
FBgn0023000	6.763	0.007	0.461	1569	0.388	147	0.235	166	0	0	0	0	0	0
FBgn0023081	9.481	0.084	0.502	4914	0.414	111	0.253	83	0	0	0	0	0	0
FBgn0023083	8.726	0.014	0.538	1659	0.477	819	0.359	1085	0	0	0	0	0	1
FBgn0023094	7.974	-0.394	0.560	1242	0.415	164	0.384	219	0	0	0	0	0	0
FBgn0023097	10.639	0.027	0.576	3624	0.462	705	0.348	1482	0	0	0	0	0	0
FBgn0023129	10.937	0.393	0.549	813	0.438	297	0.317	419	0	0	0	0	0	0
FBgn0023130	7.364	0.378	0.630	1230	0.575	360	0.521	121	0	0	0	0	0	0
FBgn0023143	10.789	0.056	0.546	3576	0.503	288	0.353	479	0	0	0	0	0	0
FBgn0023167	7.634	0.329	0.634	456	0.390	146	0.423	142	0	0	0	1	0	0
FBgn0023169	10.028	-0.137	0.600	1749	0.523	373	0.484	692	0	0	0	0	0	0
FBgn0023170	12.838	0.022	0.500	156	0.463	41	0.363	91	0	0	0	0	0	0
FBgn0023171	8.634	-0.284	0.506	1002	0.290	31	0.280	75	0	0	0	0	0	0
FBgn0023172	9.966	-0.024	0.525	7680	0.412	473	0.285	333	0	0	0	0	0	0
FBgn0023174	9.885	0.046	0.545	819	0.325	117	0.388	98	0	0	0	0	0	0
FBgn0023175	10.241	-0.039	0.570	762	0.395	119	0.347	95	0	0	0	0	0	0
FBgn0023177	10.283	0.091	0.591	924	0.455	457	0.437	778	0	0	1	0	0	0
FBgn0023178	10.918	-0.206	0.579	309	0.590	78	0.348	293	0	0	0	0	0	0
FBgn0023179	12.159	0.004	0.596	1965	0.530	436	0.345	1590	0	0	0	0	0	0
FBgn0023212	10.193	0.485	0.563	357	0.576	394	0.393	456	0	0	0	0	0	0
FBgn0023213	10.878	0.051	0.418	5760	0.318	380	0.272	195	0	0	0	0	0	0
FBgn0023215	8.954	-0.068	0.559	2373	0.372	793	0.462	39	0	0	0	0	0	0
FBgn0023216	6.263	0.344	0.520	2172	0.474	135	0.254	228	0	0	0	1	0	0
FBgn0023407	7.057	0.003	0.554	3324	0.481	890	0.331	1848	0	0	0	0	0	0
FBgn0023416	11.836	0.088	0.477	3504	0.405	412	0.267	1139	0	0	0	0	0	0
FBgn0023477	10.424	-0.200	0.570	996	0.400	20	0.340	100	0	0	0	0	0	0
FBgn0023479	6.430	-0.381	0.491	8379	0.360	136	0.310	113	0	0	0	0	0	0
FBgn0023506	7.004	-0.080	0.565	1506	0.315	92	0.313	131	0	0	0	0	0	0
FBgn0023507	9.997	-0.026	0.591	1602	0.477	308	0.273	77	0	0	0	0	0	0
FBgn0023508	8.478	-0.069	0.567	2553	0.543	777	0.405	358	0	0	0	0	0	0
FBgn0023510	9.475	-0.112	0.565	4578	0.504	647	0.338	840	0	0	0	0	0	0
FBgn0023512	7.753	0.175	0.570	2010	0.471	51	0.381	236	0	0	0	0	0	0
FBgn0023513	6.477	-0.419	0.546	3309	0.491	53	0.351	57	0	0	0	0	0	0
FBgn0023514	8.490	-0.009	0.555	1521	0.391	110	0.288	73	0	0	0	0	0	0
FBgn0023516	8.214	-0.106	0.569	1845	0.540	137	0.375	176	0	0	0	0	1	0
FBgn0023517	7.444	0.558	0.598	870	0.257	35	0.385	195	0	0	0	1	0	0
FBgn0023519	9.271	0.316	0.589	732	0.363	91	0.326	46	0	0	0	0	0	0
FBgn0023520	7.236	-0.089	0.566	1464	0.384	86	0.451	791	0	0	0	0	0	0
FBgn0023521	6.689	-0.034	0.571	900	0.400	80	0.344	125	0	0	0	0	0	0
FBgn0023522	8.111	0.265	0.534	1371	0.485	103	0.372	317	0	0	0	0	1	0
FBgn0023524	10.083	0.339	0.575	2235	0.517	410	0.434	1337	0	0	0	0	0	0
FBgn0023525	7.909	0.119	0.580	930	0.545	156	0.329	161	0	0	0	0	0	0
FBgn0023526	8.633	-0.119	0.585	1305	0.388	663	0.365	52	0	0	0	0	0	0
FBgn0023527	7.508	0.277	0.547	1608	0.475	59	0.327	254	0	0	0	0	0	0
FBgn0023528	9.068	0.257	0.534	1194	0.425	668	0.357	1066	0	1	0	0	0	0
FBgn0023529	9.782	0.235	0.525	2772	0.364	132	0.456	206	0	0	0	0	0	0
FBgn0023530	7.952	0.125	0.622	423	0.434	288	0.415	118	0	0	0	0	0	0
FBgn0023531	9.192	0.087	0.601	3795	0.549	375	0.402	478	0	0	0	0	0	0
FBgn0023534	11.220	0.383	0.565	384	0.473	395	0.366	565	0	0	0	0	1	0
FBgn0023536	7.621	-0.129	0.526	2079	0.295	112	0.416	154	0	0	0	0	0	0
FBgn0023537	9.986	0.069	0.562	1563	0.551	78	0.307	309	0	0	0	0	0	0
FBgn0023542	9.221	-0.002	0.545	1566	0.431	130	0.316	95	0	0	0	0	0	0
FBgn0023545	10.189	-0.029	0.534	1068	0.471	68	0.194	67	0	0	0	0	0	0
FBgn0024150	8.928	0.498	0.551	5184	0.485	600	0.322	633	0	0	0	0	0	0
FBgn0024179	10.113	0.003	0.552	2742	0.443	413	0.351	1062	0	0	0	0	0	0
FBgn0024183	9.876	-0.283	0.564	1473	0.335	233	0.345	220	0	0	0	0	0	0
FBgn0024188	10.436	-0.045	0.521	555	0.437	119	0.366	134	0	0	0	0	0	0
FBgn0024189	8.538	0.140	0.605	4629	0.547	576	0.441	3489	0	0	0	0	0	1
FBgn0024196	11.281	-0.051	0.517	294	0.343	99	0.291	134	0	0	0	0	0	0
FBgn0024230	7.975	0.583	0.499	1050	0.466	131	0.382	471	0	0	0	0	0	0
FBgn0024234	8.577	-0.104	0.606	1368	0.425	193	0.320	125	0	0	0	0	0	0
FBgn0024236	9.551	0.196	0.542	2121	0.484	622	0.327	879	0	0	0	0	0	0
FBgn0024238	11.481	0.235	0.551	1926	0.408	341	0.299	969	0	0	0	0	0	0
FBgn0024248	8.192	0.087	0.466	2907	0.412	546	0.200	125	0	0	0	0	0	0
FBgn0024273	7.438	-0.143	0.600	1584	0.511	266	0.333	944	0	0	0	0	0	0
FBgn0024277	11.831	-0.048	0.543	6792	0.452	615	0.350	875	0	0	0	0	0	0
FBgn0024285	9.203	0.151	0.590	1542	0.438	137	0.286	455	0	0	0	0	0	0
FBgn0024289	10.127	-0.512	0.579	1083	0.398	261	0.279	43	0	0	0	0	0	0
FBgn0024291	10.517	0.122	0.536	2472	0.464	427	0.340	910	0	0	0	0	0	0
FBgn0024293	11.744	-0.191	0.567	1182	0.487	78	0.333	69	0	0	0	0	0	0
FBgn0024314	6.839	-0.373	0.570	2364	0.437	311	0.296	71	0	0	0	0	0	0
FBgn0024315	11.727	-0.358	0.556	1590	0.447	309	0.339	434	0	0	0	0	0	0
FBgn0024320	10.901	-0.020	0.459	3864	0.392	102	0.210	81	0	0	0	0	0	0
FBgn0024321	8.356	-0.207	0.531	2166	0.440	563	0.357	84	0	0	0	0	0	0
FBgn0024326	10.521	0.080	0.526	1275	0.484	285	0.323	965	0	0	0	0	0	0
FBgn0024329	8.937	0.109	0.539	4716	0.439	358	0.378	172	0	0	0	0	0	0
FBgn0024330	8.988	0.247	0.545	750	0.478	659	0.334	410	0	0	1	0	0	0
FBgn0024352	9.990	0.418	0.542	1473	0.407	150	0.375	400	0	0	0	0	0	0
FBgn0024360	6.367	-0.042	0.595	1839	0.514	111	0.439	66	0	0	0	0	0	0
FBgn0024362	9.868	0.564	0.566	1134	0.495	386	0.439	827	0	0	0	0	0	0
FBgn0024365	7.803	-0.134	0.591	2139	0.533	493	0.435	991	0	0	0	0	0	0
FBgn0024371	7.679	0.180	0.514	1113	0.361	706	0.350	183	0	0	0	0	1	0
FBgn0024432	10.818	0.112	0.557	336	0.425	193	0.408	287	0	0	0	1	0	0
FBgn0024491	9.151	0.117	0.545	453	0.430	2787	0.292	96	0	0	0	0	0	0
FBgn0024509	8.935	-0.058	0.598	1071	0.363	388	0.331	169	0	0	0	0	0	0
FBgn0024510	6.440	0.530	0.522	3723	0.414	215	0.290	62	0	0	0	0	0	0
FBgn0024542	8.319	-0.378	0.532	1116	0.336	247	0.221	86	0	0	0	0	0	0
FBgn0024555	11.285	0.099	0.541	2943	0.465	624	0.355	321	0	0	0	0	0	0
FBgn0024556	9.281	0.438	0.594	1470	0.455	187	0.361	119	0	0	0	0	0	0
FBgn0024558	8.078	0.157	0.578	846	0.543	105	0.458	177	0	0	0	0	0	0
FBgn0024689	7.793	-0.302	0.522	2256	0.328	128	0.301	93	0	0	0	0	0	0
FBgn0024698	7.261	0.359	0.473	4368	0.427	124	0.316	215	0	0	0	0	0	0
FBgn0024728	10.699	0.170	0.421	2304	0.263	80	0.286	434	0	0	0	0	0	1
FBgn0024732	8.949	0.086	0.561	921	0.417	252	0.401	980	0	0	0	0	1	0
FBgn0024733	12.034	-0.138	0.470	657	0.512	43	0.282	78	0	0	0	0	0	0
FBgn0024734	10.963	0.136	0.473	531	0.365	1382	0.279	1240	0	0	0	0	0	0
FBgn0024754	10.346	0.195	0.589	1293	0.359	234	0.281	303	0	0	0	0	0	0
FBgn0024806	10.745	-0.018	0.472	5322	0.380	329	0.281	281	0	0	0	0	0	0
FBgn0024807	11.074	0.003	0.561	1233	0.277	112	0.505	905	0	0	0	5	0	0
FBgn0024811	11.251	0.013	0.390	816	0.312	231	0.247	150	0	0	0	0	0	0
FBgn0024814	11.546	-0.033	0.602	660	0.455	292	0.306	278	0	0	0	0	0	0
FBgn0024833	9.618	0.072	0.543	1281	0.511	276	0.384	198	0	0	0	0	0	0
FBgn0024836	9.310	-0.009	0.525	10947	0.466	846	0.394	1098	0	0	1	0	0	1
FBgn0024841	10.149	-0.041	0.547	579	0.455	66	0.338	80	0	0	0	0	0	0
FBgn0024846	9.463	-0.011	0.575	1098	0.450	209	0.391	514	0	0	0	0	0	0
FBgn0024887	6.731	0.020	0.534	1173	0.367	90	0.305	190	0	0	0	0	0	0
FBgn0024889	10.423	0.023	0.529	1632	0.491	112	0.389	578	0	0	0	0	0	0
FBgn0024912	7.051	0.737	0.521	585	0.423	78	0.300	30	0	0	0	0	0	0
FBgn0024913	10.407	0.175	0.410	2841	0.306	330	0.234	500	0	0	0	0	0	0
FBgn0024921	9.405	0.029	0.522	2682	0.373	150	0.344	1875	0	0	0	0	0	0
FBgn0024941	8.157	0.264	0.592	1944	0.471	626	0.430	207	0	0	0	0	0	1
FBgn0024943	6.496	-1.116	0.550	3588	0.422	173	0.268	328	0	0	0	0	0	0
FBgn0024944	7.162	-0.111	0.570	2145	0.481	996	0.389	957	0	0	0	0	0	0
FBgn0024945	7.755	0.015	0.526	1383	0.532	77	0.343	67	0	0	0	0	0	1
FBgn0024947	11.324	0.126	0.562	1575	0.469	192	0.369	523	0	0	0	0	0	0
FBgn0024956	8.604	-0.072	0.556	963	0.404	109	0.319	141	0	0	0	0	0	0
FBgn0024957	9.248	-0.252	0.554	2700	0.370	54	0.333	147	0	0	0	0	0	0
FBgn0024958	7.992	-0.018	0.541	2709	0.413	63	0.300	110	0	0	0	0	0	0
FBgn0024963	9.964	0.148	0.506	1392	0.531	654	0.380	523	0	0	0	0	0	0
FBgn0024973	8.239	-0.022	0.587	2208	0.467	152	0.385	65	0	0	0	0	0	0
FBgn0024980	9.588	-0.288	0.503	1002	0.406	593	0.264	72	0	0	0	0	0	0
FBgn0024983	7.391	-0.160	0.566	1326	0.471	505	0.338	145	0	0	0	0	0	0
